"","Population","Region","year","max5dprcp_spawn","mnprcp_rear","maxq_spawn","medq_rear","mean_swe","cdd_rear","maxDaily_spawn","maxDaily_migrate","maxWeekly_migrate","daysGT17_migrate","cddGT17_migrate"
"261","Kogrukluk","Kuskokwim",2006,121238.100001812,4753.19901443663,124.22656,38.59375,72.0092887896873,1380.2686553446,12.5157473509638,17.4518202565902,17.1798839864092,6,3.10524055329035
"262","Kogrukluk","Kuskokwim",2007,103380.049976826,4771.69342232868,50.945312,39.640625,35.474213848843,1554.31917288194,14.2955574197092,18.246464158925,18.1084066934055,20,19.5186537529532
"263","Kogrukluk","Kuskokwim",2008,91590.1700180173,3692.70869373303,44.609375,44.609375,155.043575166906,1326.75409928009,13.2877139082282,13.7595487236133,13.4146926067567,0,0
"264","Kogrukluk","Kuskokwim",2009,87766.9900188446,3830.85585609577,53.976562,39.125,188.186511854994,1412.86046216993,12.4794643884088,17.2192036667365,16.7615509134468,4,0.5984559411717
"265","Kogrukluk","Kuskokwim",2010,78637.3700003624,4149.69572437075,73.984375,49.4375,65.7224576698159,1380.17029570616,11.0436711138847,16.8999420323098,16.5728465353959,0,1.718633215628
"266","Kogrukluk","Kuskokwim",2011,82614.2500422001,4189.90039498803,42.132812,33.296875,130.937314842309,1207.55335006954,10.9249826139579,16.3585555287376,15.30634261365,0,0.435301458227332
"267","Kogrukluk","Kuskokwim",2012,120069.61000964,5901.63627622459,85.25,63.828125,128.571949553247,1181.82793949116,12.3650429426119,15.0604242356798,14.4924466534321,0,0
"268","Kogrukluk","Kuskokwim",2013,99766.770029068,3814.72223713966,92.80469,29.734375,102.991253111405,1285.05517069561,13.4366127110978,18.4261625628568,18.0072192418816,16,21.9679405452823
"269","Kogrukluk","Kuskokwim",2014,61797.2900483608,4583.20454077587,104.69531,36.03125,17.8307208378187,1451.9066262623,13.3811917595936,17.1216574129587,16.9562614085752,1,0.600798645905048
"270","Kogrukluk","Kuskokwim",2015,199377.350057125,5986.89500051325,31.78125,38.78125,4.0690662800251,1435.6059928724,14.1892395236719,18.1214134361272,17.8945924850354,23,18.3602610759165
"271","Kogrukluk","Kuskokwim",2016,135912.029964924,7106.4969285087,76.03125,46,38.2372810606456,1606.36308796343,13.1577244641239,16.12742877714,15.9086394855354,0,0
"272","Kogrukluk","Kuskokwim",2017,106411.859973669,5180.30572568989,69.21875,36.734375,90.7470053925166,1341.86085908715,13.4628452090804,18.1214134361272,18.0646813778479,27,25.8048585783681
"273","Kogrukluk","Kuskokwim",2018,117064.409957409,5685.31052590684,66.109375,47.5,100.166163659984,1254.63994365393,12.296337329833,16.4615979146404,15.7917252358832,0,0
"274","Kwethluk","Kuskokwim",1980,118475.389962316,13041.6092805647,202.74219,150.79688,16.7010198918256,1662.97205229983,13.8903857333984,15.1363948582575,14.2370984878323,0,0.36497223887606
"275","Kwethluk","Kuskokwim",1981,152106.899917126,7630.45835599112,215.16406,93.984375,85.0101704792543,1717.17441410091,14.4885263968601,16.5228919431197,15.6544368386116,0,6.86026069516965
"276","Kwethluk","Kuskokwim",1982,235027.949980736,13504.7046713066,344.8125,201.65625,157.286818179217,1521.15396242022,13.8033137372418,15.2905683025074,14.724418120955,0,8.6244161118531
"277","Kwethluk","Kuskokwim",1983,164505.199992537,6162.10914527507,319.10938,92.359375,11.0814687472853,1718.01831280373,13.4340472626109,17.4170703774293,16.9587192299392,3,0.992141383704112
"278","Kwethluk","Kuskokwim",1984,190190.620018482,6260.87123859065,150.39062,72.78125,86.2005767605522,1495.22431261475,13.0227206551572,16.4643453325383,15.5855089753338,0,3.64015182610712
"279","Kwethluk","Kuskokwim",1985,214703.83001852,6616.57947501668,305.5,180.5,41.7912357899276,1616.27736894355,15.2058715880253,14.4694307706558,13.5446133991699,0,8.13516978051337
"280","Kwethluk","Kuskokwim",1986,191131.619959831,7810.94013079697,226.35938,117.265625,0.911519885943165,1674.7787308086,13.1989433854756,16.4023698166387,16.0169021610686,0,1.21657412958687
"281","Kwethluk","Kuskokwim",1987,189335.240035057,6282.82829041786,111.015625,98.609375,78.5387016502294,1471.89470070272,13.3431723523487,14.8292617906875,14.2729810506452,0,2.61180874936399
"282","Kwethluk","Kuskokwim",1988,193606.049925208,6248.61464000281,204.54688,120.21875,250.829412081025,1647.63427703917,13.749290288124,17.4012227603863,16.3134079798049,2,0.548475988193275
"283","Kwethluk","Kuskokwim",1989,174943.860010624,8562.98927799426,261.78125,185.9375,128.66109086817,1563.42369179085,13.8406658730424,15.7344198010231,15.2340541760069,0,0
"284","Kwethluk","Kuskokwim",1990,170279.169941902,10066.8420358869,270.48438,137.875,334.062298354236,1675.56276406412,14.1828902388485,16.6645871898364,15.8550911087953,0,0
"285","Kwethluk","Kuskokwim",1991,93819.2701220512,4850.2873044495,227.17188,157.90625,116.810275565494,1433.3277316073,12.8020425200605,16.55824183581,16.2389051375147,0,0
"286","Kwethluk","Kuskokwim",1992,148055.910066128,6812.12699295454,181.09375,96.6875,121.484681686488,1367.33742149884,12.8700547812264,17.0206989324255,16.752450658494,1,19.5131790790787
"287","Kwethluk","Kuskokwim",1993,173848.550079823,7870.84197553799,280.21875,188.8125,66.9151874978434,1729.98042096411,13.9893130230552,17.9793097400625,17.2758658886597,5,2.93732077838476
"288","Kwethluk","Kuskokwim",1994,237146.619979382,8201.85914373397,261.90625,186,113.858999970826,1379.43838663908,12.6159488529009,14.65392551143,14.0333236295732,0,0
"289","Kwethluk","Kuskokwim",1995,177846.169756413,10251.6196712569,233.89844,161.67188,15.7101562565658,1804.27185912834,14.2782459936748,17.6062805710671,16.2246648427419,1,0.606280571067117
"290","Kwethluk","Kuskokwim",1996,128463.219719529,6353.08307331052,179.375,114.75,41.4476420497353,1586.67044747941,13.3100595127514,18.0932224695521,17.9531203489368,20,13.0306314619987
"291","Kwethluk","Kuskokwim",1997,149445.520010173,6013.45171160625,193.20312,84.015625,88.3302386077968,1704.09549700387,14.7726255951326,17.6120540184071,17.2854863905145,10,3.1108274017763
"292","Kwethluk","Kuskokwim",1998,130908.869999886,7952.97927524591,202.04688,123.625,20.6448125272481,1679.30624509807,14.0548126270315,15.4969569595465,15.2751712838791,0,2.72823728110169
"293","Kwethluk","Kuskokwim",1999,138958.009976506,8191.08809227023,177.01562,106.328125,42.2370596354658,1701.83338754649,14.7422798639967,15.9565949798278,15.6185825382108,0,0
"294","Kwethluk","Kuskokwim",2000,170446.570066057,8122.80731926442,194.59375,110.125,29.687394902652,1689.04215778906,14.7216081906599,18.2807984543894,17.6918139132344,16,8.58575370877115
"295","Kwethluk","Kuskokwim",2001,271721.089970589,11359.9994664066,247.19531,131.39062,68.2306051243435,1514.97016721214,13.6469763719969,14.5021532890306,13.5936425950715,0,0
"296","Kwethluk","Kuskokwim",2002,159373.110034227,7931.04493259689,229.59375,95.734375,23.2207102170045,1875.39701882904,15.8756217986012,19.0105413317711,18.0988252260932,28,22.1781436402011
"297","Kwethluk","Kuskokwim",2003,169322.660063267,7914.28776012868,226.82812,113.6875,26.4729034353085,1799.14736001636,15.4112348671317,17.0782792850454,17.9123162347556,2,8.57714390973931
"298","Kwethluk","Kuskokwim",2004,191989.339993807,8674.82372212911,187.0625,54.265625,59.362397728183,1885.65031028981,14.6657342070698,17.1353553179994,16.7385243641837,4,0.532462162961899
"299","Kwethluk","Kuskokwim",2005,195146.459950209,9306.10730009184,248.09375,140.875,62.6726732817563,1739.76526935741,14.247687580785,18.6052794773099,18.2312386877292,33,22.254354411688
"300","Kwethluk","Kuskokwim",2006,170071.119862437,8003.90861679713,409.0547,103.890625,69.2073664914478,1697.04133562686,13.9765360273701,17.4518202565902,17.1798839864092,6,3.10524055329035
"301","Kwethluk","Kuskokwim",2007,176177.290028453,9778.66881382788,250.76562,108.84375,30.7100852408192,1789.84937107218,15.6457672289619,18.246464158925,18.1084066934055,20,19.5186537529532
"302","Kwethluk","Kuskokwim",2008,164741.389989674,7502.41810436134,158.26562,128.47656,154.319124991244,1598.5287226823,13.9748279817609,13.7595487236133,13.4146926067567,0,0
"303","Kwethluk","Kuskokwim",2009,143892.559988976,6217.42513202595,248.85156,89.203125,134.265153301846,1703.29448426781,14.2034691088401,17.2192036667365,16.7615509134468,4,0.5984559411717
"304","Kwethluk","Kuskokwim",2010,139757.940018058,6968.46296383407,289.46875,144.46875,60.5313806999813,1569.82029899155,13.376679778451,16.8999420323098,16.5728465353959,0,1.718633215628
"305","Kwethluk","Kuskokwim",2011,143393.860022783,6418.14059441179,159.57812,137.67188,82.4184602661566,1464.47571342231,12.9350505202048,16.3585555287376,15.30634261365,0,0.435301458227332
"306","Kwethluk","Kuskokwim",2012,165927.930131912,9548.99719284989,288.78125,189.79688,126.6748693878,1334.76802056726,12.991936382288,15.0604242356798,14.4924466534321,0,0
"307","Kwethluk","Kuskokwim",2013,156616.730023026,6321.43986828822,335,92.953125,99.0936817667701,1556.17367750436,14.0407327624575,18.4261625628568,18.0072192418816,16,21.9679405452823
"308","Kwethluk","Kuskokwim",2014,112520.970024824,6714.3313154166,215.55469,77.78125,12.7061960231174,1857.57285674861,15.0307779993436,17.1216574129587,16.9562614085752,1,0.600798645905048
"309","Kwethluk","Kuskokwim",2015,306057.729890406,10079.0046055263,275.84375,105.78125,5.64932103287429,1834.82361099687,15.5342189098131,18.1214134361272,17.8945924850354,23,18.3602610759165
"310","Kwethluk","Kuskokwim",2016,172204.339984655,10496.6703920713,246.10938,149.5625,17.0399375060684,1935.84103703392,15.4611131335939,16.12742877714,15.9086394855354,0,0
"311","Kwethluk","Kuskokwim",2017,181823.140041351,10345.8389476465,375.1328,104.734375,62.5330398223617,1805.45269831217,14.8653197407083,18.1214134361272,18.0646813778479,27,25.8048585783681
"312","Kwethluk","Kuskokwim",2018,174545.560038805,9562.41625008333,289.17188,174.25,56.2109204614704,1746.08788749443,14.0816861039102,16.4615979146404,15.7917252358832,0,0
"313","Oskawalik","Kuskokwim",1980,49965.6000218391,3556.54732171188,38.359375,36,32.8792525763436,1406.72468500224,13.4330711306553,15.1363948582575,14.2370984878323,0,0.36497223887606
"314","Oskawalik","Kuskokwim",1981,44742.5000238419,2803.9463159307,38.984375,13.40625,89.2716617999471,1300.5367840856,12.5479676978983,16.5228919431197,15.6544368386116,0,6.86026069516965
"315","Oskawalik","Kuskokwim",1982,66326.10003829,3776.16032912411,76.359375,24.984375,119.758272888006,1253.03843081521,12.5963661852327,15.2905683025074,14.724418120955,0,8.6244161118531
"316","Oskawalik","Kuskokwim",1983,67722.6100063231,2099.75467141373,49.546875,10.15625,23.338127742485,1554.66842174183,14.4465929393602,17.4170703774293,16.9587192299392,3,0.992141383704112
"317","Oskawalik","Kuskokwim",1984,62593.060018301,2017.02078559701,19.6875,9.3125,141.685696600484,1439.64612464939,12.7595482068663,16.4643453325383,15.5855089753338,0,3.64015182610712
"318","Oskawalik","Kuskokwim",1985,68280.6999459267,3517.06763203403,79.5625,26.921875,190.149673295817,1342.42793840034,15.4240715088621,14.4694307706558,13.5446133991699,0,8.13516978051337
"319","Oskawalik","Kuskokwim",1986,61994.9199581146,2964.4823026014,71.890625,19.25,18.0228882327308,1404.62531010011,11.4730138035128,16.4023698166387,16.0169021610686,0,1.21657412958687
"320","Oskawalik","Kuskokwim",1987,40508.9300227165,2090.77184437019,39.40625,28.65625,138.480899832937,1223.46679103365,10.8955343637547,14.8292617906875,14.2729810506452,0,2.61180874936399
"321","Oskawalik","Kuskokwim",1988,60422.2999827862,2811.65235295716,30.328125,14.03125,97.2473150455381,1374.08923401333,14.2839923798125,17.4012227603863,16.3134079798049,2,0.548475988193275
"322","Oskawalik","Kuskokwim",1989,73437.4700040817,3382.72579029794,58.484375,37.375,140.877271610697,1180.11567431611,10.8480638526617,15.7344198010231,15.2340541760069,0,0
"323","Oskawalik","Kuskokwim",1990,56343.7800061703,2900.73493463507,42.921875,20.34375,264.336305980932,1574.2627718879,16.6494127745507,16.6645871898364,15.8550911087953,0,0
"324","Oskawalik","Kuskokwim",1991,34492.6400141716,1884.6421058184,41.078125,16.734375,110.948737345171,1478.24611339605,13.0443994047271,16.55824183581,16.2389051375147,0,0
"325","Oskawalik","Kuskokwim",1992,57283.1600131989,2180.05522920914,43.1875,10.21875,127.032213263657,1523.54466375035,15.10698667913,17.0206989324255,16.752450658494,1,19.5131790790787
"326","Oskawalik","Kuskokwim",1993,59394.3400554657,2720.64565881626,73.3125,21.296875,107.708780817439,1443.27356115822,16.1849950701763,17.9793097400625,17.2758658886597,5,2.93732077838476
"327","Oskawalik","Kuskokwim",1994,84843.3299889565,2297.78552724656,38.765625,26.3125,191.892837380463,1261.80789118634,11.6474099674403,14.65392551143,14.0333236295732,0,0
"328","Oskawalik","Kuskokwim",1995,62330.6700191423,2686.71894807834,42.148438,19.4375,43.0125471600946,1533.57173529212,13.9292185536201,17.6062805710671,16.2246648427419,1,0.606280571067117
"329","Oskawalik","Kuskokwim",1996,42868.2899918519,2271.26477205645,31.640625,14.25,72.4442090005418,1465.69637165412,11.29865722873,18.0932224695521,17.9531203489368,20,13.0306314619987
"330","Oskawalik","Kuskokwim",1997,72639.3700495958,1396.90493461518,45.59375,7.359375,118.154426696512,1762.04310834473,16.3090006945514,17.6120540184071,17.2854863905145,10,3.1108274017763
"331","Oskawalik","Kuskokwim",1998,51093.4099876881,3710.5332900318,60.546875,29,50.815268453562,1302.82366702809,12.8075355930012,15.4969569595465,15.2751712838791,0,2.72823728110169
"332","Oskawalik","Kuskokwim",1999,65615.8999733925,2836.58526372439,44.53125,20.828125,61.6021697455463,1405.10369907697,12.8029627261456,15.9565949798278,15.6185825382108,0,0
"333","Oskawalik","Kuskokwim",2000,50830.5800058842,2687.32777780335,37.304688,17.34375,73.3353047806916,1376.8371259472,11.7287439288234,18.2807984543894,17.6918139132344,16,8.58575370877115
"334","Oskawalik","Kuskokwim",2001,102597.629937172,4164.60782871729,37.421875,19.1875,185.814775264834,1342.12084666076,13.9441418088726,14.5021532890306,13.5936425950715,0,0
"335","Oskawalik","Kuskokwim",2002,61792.7200075388,2664.63217046318,29.539062,11.6875,78.6167997130462,1498.52462057267,16.2711746653334,19.0105413317711,18.0988252260932,28,22.1781436402011
"336","Oskawalik","Kuskokwim",2003,76632.7100411654,2912.65855259659,54.8125,20.71875,83.5143832080769,1368.8159617829,13.6997006614308,17.0782792850454,17.9123162347556,2,8.57714390973931
"337","Oskawalik","Kuskokwim",2004,116052.229969533,2842.65634037155,23.609375,9.40625,161.696436883403,1673.03681719623,15.7151654528089,17.1353553179994,16.7385243641837,4,0.532462162961899
"338","Oskawalik","Kuskokwim",2005,65282.2999949455,2872.5857901431,32.867188,11.0625,105.830290341758,1610.37542571701,16.355532486276,18.6052794773099,18.2312386877292,33,22.254354411688
"339","Oskawalik","Kuskokwim",2006,74510.7599821091,2680.74881594961,88.16406,16.640625,73.7108925513501,1358.83572654295,13.9425492703121,17.4518202565902,17.1798839864092,6,3.10524055329035
"340","Oskawalik","Kuskokwim",2007,60112.3099836111,2946.93677633393,40.203125,20.421875,49.7322133635921,1712.00109724118,13.2086173627203,18.246464158925,18.1084066934055,20,19.5186537529532
"341","Oskawalik","Kuskokwim",2008,46712.939996548,2145.937777473,28.429688,20.046875,154.424397716328,1454.14451439555,13.9773220784567,13.7595487236133,13.4146926067567,0,0
"342","Oskawalik","Kuskokwim",2009,53702.1999998093,2583.06467110075,29.34375,10.59375,216.809121739536,1659.74416406549,15.8309203138865,17.2192036667365,16.7615509134468,4,0.5984559411717
"343","Oskawalik","Kuskokwim",2010,56480.7499997616,2579.19151322121,62.421875,17.953125,83.4678084950662,1463.19524491752,13.0490594751952,16.8999420323098,16.5728465353959,0,1.718633215628
"344","Oskawalik","Kuskokwim",2011,47383.6999974251,2379.20651328113,28.84375,17.796875,153.242576139586,1404.96687255677,11.8479739988405,16.3585555287376,15.30634261365,0,0.435301458227332
"345","Oskawalik","Kuskokwim",2012,78192.6499860287,4051.4401967171,80.25,30.71875,133.312525418396,1323.16936444344,11.8766213571763,15.0604242356798,14.4924466534321,0,0
"346","Oskawalik","Kuskokwim",2013,66953.9500563145,2528.82032874744,88.16406,16.015625,127.683759055394,1493.72720902103,17.0641990908065,18.4261625628568,18.0072192418816,16,21.9679405452823
"347","Oskawalik","Kuskokwim",2014,44007.1199643612,2714.66868428815,112.375,15.125,48.5955225165247,1598.52055577824,15.0565250438598,17.1216574129587,16.9562614085752,1,0.600798645905048
"348","Oskawalik","Kuskokwim",2015,121799.19998455,3387.96598729257,35.265625,15.421875,48.8008345727132,1602.25979629154,15.6038899596721,18.1214134361272,17.8945924850354,23,18.3602610759165
"349","Oskawalik","Kuskokwim",2016,68043.2799975872,4093.92738585744,66.890625,25.796875,23.2031567460048,1625.58111300596,13.6529576646318,16.12742877714,15.9086394855354,0,0
"350","Oskawalik","Kuskokwim",2017,72656.7699747086,3236.02204083906,65.49219,18.4375,76.5567489037147,1655.60917488923,13.0571773261089,18.1214134361272,18.0646813778479,27,25.8048585783681
"351","Oskawalik","Kuskokwim",2018,66769.229991436,3414.47125139136,46.648438,26.28125,101.86923079636,1451.26524786497,15.6047746757913,16.4615979146404,15.7917252358832,0,0
"352","Pitka","Kuskokwim",1980,56534.8400042057,4140.61843193506,60.71875,46.25,85.3622063469924,1709.67300777581,15.9629349505103,15.1363948582575,14.2370984878323,0,0.36497223887606
"353","Pitka","Kuskokwim",1981,58020.6700339317,3349.43098782527,44.609375,37.109375,133.763304137401,1768.84606068909,16.4030175965815,16.5228919431197,15.6544368386116,0,6.86026069516965
"354","Pitka","Kuskokwim",1982,106917.590024948,4621.21217093845,59.25,37.625,152.974915325856,1763.59267223252,16.389559471512,15.2905683025074,14.724418120955,0,8.6244161118531
"355","Pitka","Kuskokwim",1983,86164.9599790573,3096.8070395889,48.359375,36.140625,58.8310980544817,1838.86843193061,15.4384649427697,17.4170703774293,16.9587192299392,3,0.992141383704112
"356","Pitka","Kuskokwim",1984,74686.0400204659,2997.76045787769,40.3125,24.734375,170.254997288649,1808.96039412186,15.3874282478608,16.4643453325383,15.5855089753338,0,3.64015182610712
"357","Pitka","Kuskokwim",1985,124975.499957442,5087.39480121048,53.15625,41.84375,315.019882163003,1694.09881333138,18.000327329485,14.4694307706558,13.5446133991699,0,8.13516978051337
"358","Pitka","Kuskokwim",1986,91421.4499920607,4267.53546056672,56.703125,37.421875,95.8669010845437,1745.58754221849,14.8711435790829,16.4023698166387,16.0169021610686,0,1.21657412958687
"359","Pitka","Kuskokwim",1987,83868.9399937391,3056.44829091278,69.328125,40.203125,154.571831630278,1887.31761788673,15.9255578670207,14.8292617906875,14.2729810506452,0,2.61180874936399
"360","Pitka","Kuskokwim",1988,42950.640008986,3379.59182962509,40.328125,31.03125,95.2732785588475,1887.24583022307,17.4115192919624,17.4012227603863,16.3134079798049,2,0.548475988193275
"361","Pitka","Kuskokwim",1989,72596.810005188,4227.46460293173,53.640625,36.3125,147.222555220219,1779.69820425265,16.3360699941268,15.7344198010231,15.2340541760069,0,0
"362","Pitka","Kuskokwim",1990,87348.4999775887,4127.18598740224,67.53125,45.21875,190.281744560136,1883.1868720616,17.6341148151084,16.6645871898364,15.8550911087953,0,0
"363","Pitka","Kuskokwim",1991,90127.7299656868,2832.99717136345,43.1875,34.421875,85.6332323750574,1742.01284693014,13.7070130697596,16.55824183581,16.2389051375147,0,0
"364","Pitka","Kuskokwim",1992,103999.629991217,2568.1386273495,55.21875,38.8125,133.083165645844,1808.41801109503,17.2312070834999,17.0206989324255,16.752450658494,1,19.5131790790787
"365","Pitka","Kuskokwim",1993,72825.3599988222,3734.81704014143,42.03125,34.90625,127.6331812084,1938.37972065618,17.9353637749189,17.9793097400625,17.2758658886597,5,2.93732077838476
"366","Pitka","Kuskokwim",1994,74989.7300395966,2492.2546045342,43.046875,36.78125,205.540651660996,1919.24381495592,17.3869056522301,14.65392551143,14.0333236295732,0,0
"367","Pitka","Kuskokwim",1995,126150.210056789,4425.46381548478,39.859375,32.53125,131.292190741612,1799.27726711789,15.2950261466917,17.6062805710671,16.2246648427419,1,0.606280571067117
"368","Pitka","Kuskokwim",1996,50041.3399982452,3285.25790840693,52.578125,35.734375,102.712134477235,1813.54332113675,15.0217278110836,18.0932224695521,17.9531203489368,20,13.0306314619987
"369","Pitka","Kuskokwim",1997,158986.120073685,2518.84046242958,48.078125,31.484375,186.814048125109,2014.70585048163,17.3966179553348,17.6120540184071,17.2854863905145,10,3.1108274017763
"370","Pitka","Kuskokwim",1998,64723.4400482178,5533.24348755946,49.90625,36.765625,33.6624217500682,1865.08461204545,16.764968720528,15.4969569595465,15.2751712838791,0,2.72823728110169
"371","Pitka","Kuskokwim",1999,69695.5799522176,3947.26394674095,54.78125,35.59375,132.101298203525,1857.68195736606,17.2324790328326,15.9565949798278,15.6185825382108,0,0
"372","Pitka","Kuskokwim",2000,86322.6300320625,3573.93267956696,43.46875,37.5625,124.289620283508,1792.41588263475,14.5766047632675,18.2807984543894,17.6918139132344,16,8.58575370877115
"373","Pitka","Kuskokwim",2001,157250.570040166,6425.31282705765,58.328125,39.84375,234.668856030186,1844.61856680694,16.3099636457644,14.5021532890306,13.5936425950715,0,0
"374","Pitka","Kuskokwim",2002,89438.1099936962,2911.68361865195,33.5,33.65625,97.072668090241,1872.70061574465,17.3053781804618,19.0105413317711,18.0988252260932,28,22.1781436402011
"375","Pitka","Kuskokwim",2003,91537.7498837952,3886.90276412764,48.203125,31.125,154.892478159968,1917.70967784433,16.8991204942769,17.0782792850454,17.9123162347556,2,8.57714390973931
"376","Pitka","Kuskokwim",2004,457021.789374169,3843.56928112925,38.625,36.1875,425.266038842786,2025.38208633072,17.75371857972,17.1353553179994,16.7385243641837,4,0.532462162961899
"377","Pitka","Kuskokwim",2005,92719.7100052834,3410.66835565469,46.523438,43.8125,118.567639820144,2013.13837323609,17.1627371951597,18.6052794773099,18.2312386877292,33,22.254354411688
"378","Pitka","Kuskokwim",2006,104954.810029507,3802.2410541878,60.96875,35.8125,106.901590643815,1808.68967808837,14.7527259713101,17.4518202565902,17.1798839864092,6,3.10524055329035
"379","Pitka","Kuskokwim",2007,84472.6499202847,3395.12782988469,59.359375,36.0625,151.502786056025,1986.76034688979,15.8157591427011,18.246464158925,18.1084066934055,20,19.5186537529532
"380","Pitka","Kuskokwim",2008,132062.13001442,2920.15398825463,34.4375,26.84375,213.052385755904,1852.70553291889,15.563800677472,13.7595487236133,13.4146926067567,0,0
"381","Pitka","Kuskokwim",2009,48157.6200067997,2320.1025662794,20.609375,29.5,185.151400883666,1915.52356562203,17.6041846420766,17.2192036667365,16.7615509134468,4,0.5984559411717
"382","Pitka","Kuskokwim",2010,79399.3200210333,3566.3540128258,50.84375,43.25,97.4774346349177,1861.79913756958,17.0763962016391,16.8999420323098,16.5728465353959,0,1.718633215628
"383","Pitka","Kuskokwim",2011,77793.1999940872,3446.68309316999,49.578125,40.34375,180.18894812876,1846.40196433246,15.2272839022709,16.3585555287376,15.30634261365,0,0.435301458227332
"384","Pitka","Kuskokwim",2012,144025.129963998,5595.03267953422,56.671875,46.453125,138.359456218408,1800.77138595217,16.2703065438889,15.0604242356798,14.4924466534321,0,0
"385","Pitka","Kuskokwim",2013,111907.230067253,3771.57736938153,44.859375,29.046875,156.164987120768,1887.09004951541,18.000327329485,18.4261625628568,18.0072192418816,16,21.9679405452823
"386","Pitka","Kuskokwim",2014,39963.9500160217,3860.30572439925,40.046875,39.921875,77.0263930565886,1823.94717569974,15.1559302386359,17.1216574129587,16.9562614085752,1,0.600798645905048
"387","Pitka","Kuskokwim",2015,84294.520016551,4130.84704026357,49.5625,34.09375,74.1330835548898,1858.95306977711,16.2786233196241,18.1214134361272,17.8945924850354,23,18.3602610759165
"388","Pitka","Kuskokwim",2016,109336.140008926,6140.66424996324,56.421875,51.0625,49.2837763659583,1994.72513721693,15.8150653985622,16.12742877714,15.9086394855354,0,0
"389","Pitka","Kuskokwim",2017,82189.9000623226,3962.47967245388,50.8125,32.953125,89.8403334952795,1938.27586931628,17.0172757751774,18.1214134361272,18.0646813778479,27,25.8048585783681
"390","Pitka","Kuskokwim",2018,73987.6199610233,3862.03769791669,47.453125,38.046875,124.429681929642,1858.28727283942,17.9802743333082,16.4615979146404,15.7917252358832,0,0
"391","Swift","Kuskokwim",1980,231012.949964046,16623.9367346324,503.92188,311.5,68.1477996792816,1534.1986546829,16.592950406092,15.1363948582575,14.2370984878323,0,0.36497223887606
"392","Swift","Kuskokwim",1981,220061.169961095,12742.0946056153,451.76562,246.4375,105.659567517296,1479.70596522381,17.6598467244192,16.5228919431197,15.6544368386116,0,6.86026069516965
"393","Swift","Kuskokwim",1982,339753.510022879,16486.0143438641,435.78125,319.84375,98.2644531344003,1346.71928160227,16.6416227144342,15.2905683025074,14.724418120955,0,8.6244161118531
"394","Swift","Kuskokwim",1983,304311.27996558,9842.49302703487,517.1797,236.40625,33.6987662880902,1725.52928656299,17.4313681076416,17.4170703774293,16.9587192299392,3,0.992141383704112
"395","Swift","Kuskokwim",1984,261417.439968586,10199.0368624069,362.15625,238.89062,147.318650228382,1530.43538056405,17.1600256493565,16.4643453325383,15.5855089753338,0,3.64015182610712
"396","Swift","Kuskokwim",1985,416050.389985681,18383.0758541111,577.28125,431.10938,243.971551466367,1585.38612496439,16.7552890852257,14.4694307706558,13.5446133991699,0,8.13516978051337
"397","Swift","Kuskokwim",1986,284377.419984341,14336.0454626557,615.9844,289.25,87.1053227526205,1509.42798607393,15.9462349357712,16.4023698166387,16.0169021610686,0,1.21657412958687
"398","Swift","Kuskokwim",1987,244736.829986691,11751.7496766911,426.96875,291.70312,145.069108098793,1431.00871607396,16.4272835215326,14.8292617906875,14.2729810506452,0,2.61180874936399
"399","Swift","Kuskokwim",1988,164678.600008607,11000.9748366171,312.10938,254.71875,107.819395822789,1506.16503415074,17.7538699329126,17.4012227603863,16.3134079798049,2,0.548475988193275
"400","Swift","Kuskokwim",1989,286647.259950161,14756.8580877279,362.28125,291.90625,81.2114022295881,1440.79006501159,17.4608586389909,15.7344198010231,15.2340541760069,0,0
"401","Swift","Kuskokwim",1990,236461.480062127,10667.5645398941,668.6406,376.46875,130.312810812315,1524.98643719519,18.3211914823816,16.6645871898364,15.8550911087953,0,0
"402","Swift","Kuskokwim",1991,276551.470034122,9385.96914267339,367.21875,331.65625,74.2662257490173,1425.47093240959,16.9706303284203,16.55824183581,16.2389051375147,0,0
"403","Swift","Kuskokwim",1992,268940.999969687,7833.54627610486,348.64062,257.78125,101.288659738926,1536.29441417768,18.2307835049448,17.0206989324255,16.752450658494,1,19.5131790790787
"404","Swift","Kuskokwim",1993,166458.960000245,7943.96184272603,565.125,306.125,133.582403819777,1500.32274415047,17.7810173604206,17.9793097400625,17.2758658886597,5,2.93732077838476
"405","Swift","Kuskokwim",1994,223362.939935923,8086.66012941442,513.9531,309.78125,125.806705933345,1457.87420079498,17.7606635963956,14.65392551143,14.0333236295732,0,0
"406","Swift","Kuskokwim",1995,453772.360032558,11909.7412483325,255.15625,237.46875,69.0624229490283,1655.89590680184,17.3525660851859,17.6062805710671,16.2246648427419,1,0.606280571067117
"407","Swift","Kuskokwim",1996,234316.480059505,11238.1912462387,466.54688,226.78125,82.7619046482638,1545.19113742115,16.4730414148907,18.0932224695521,17.9531203489368,20,13.0306314619987
"408","Swift","Kuskokwim",1997,576642.89013575,6658.85625148367,164.32812,150.92188,169.697982506684,1638.00108206962,19.1567258534659,17.6120540184071,17.2854863905145,10,3.1108274017763
"409","Swift","Kuskokwim",1998,275529.890045643,16516.54407769,409.0625,276.95312,44.4842956945513,1813.76969521532,19.1776291870684,15.4969569595465,15.2751712838791,0,2.72823728110169
