"model_id","scenario","quantity","pop","year","mean","sd"
"SSM-VM","base","S","Kisaralik",2013,2082.99111356379,331.371459782083
"SSM-VM","base","S_msy","Kisaralik",NA,2081.78191288194,790.805778198911
"SSM-VM","base","sigma_R","Kisaralik",NA,1.52763698248347,0.302382827731054
"SSM-VM","base","U_msy","Kisaralik",NA,0.417570298212664,0.171103443163526
"SSM-VM","base","alpha","Kogrukluk",NA,2.90639895080963,0.784421590818996
"SSM-VM","base","beta","Kogrukluk",NA,5.86437410933273e-05,2.06925477821937e-05
"SSM-VM","base","logR","Kogrukluk",1976,10.466312139256,0.140723248871358
"SSM-VM","base","logR","Kogrukluk",1977,9.73502027947531,0.176887445921915
"SSM-VM","base","logR","Kogrukluk",1978,9.1492343290886,0.183948168731476
"SSM-VM","base","logR","Kogrukluk",1979,9.47293729454329,0.173997990014343
"SSM-VM","base","logR","Kogrukluk",1980,9.08834884483719,0.17273628649567
"SSM-VM","base","logR","Kogrukluk",1981,9.80190774310679,0.174841121128324
"SSM-VM","base","logR","Kogrukluk",1982,9.32136115991891,0.142180638846825
"SSM-VM","base","logR","Kogrukluk",1983,10.2256205931085,0.136278534145138
"SSM-VM","base","logR","Kogrukluk",1984,9.16160053009692,0.150051064257138
"SSM-VM","base","logR","Kogrukluk",1985,10.1069831552782,0.102073611600573
"SSM-VM","base","logR","Kogrukluk",1986,9.63552760044561,0.0841752454295445
"SSM-VM","base","logR","Kogrukluk",1987,9.51111102275874,0.0681229280575752
"SSM-VM","base","logR","Kogrukluk",1988,9.4072520332358,0.080410852002709
"SSM-VM","base","logR","Kogrukluk",1989,10.4449671453969,0.0575736914256175
"SSM-VM","base","logR","Kogrukluk",1990,9.67379796926111,0.07002148652798
"SSM-VM","base","logR","Kogrukluk",1991,10.1478649411865,0.0533285725507121
"SSM-VM","base","logR","Kogrukluk",1992,9.34026229735429,0.103399128335234
"SSM-VM","base","logR","Kogrukluk",1993,9.93753736175805,0.0817685760698258
"SSM-VM","base","logR","Kogrukluk",1994,8.7936936537435,0.0994046294767638
"SSM-VM","base","logR","Kogrukluk",1995,9.14892721424382,0.0786650789794068
"SSM-VM","base","logR","Kogrukluk",1996,9.32185383182756,0.0645276387343261
"SSM-VM","base","logR","Kogrukluk",1997,9.71784716069287,0.0518801644634628
"SSM-VM","base","logR","Kogrukluk",1998,9.65246164491208,0.0538583907961809
"SSM-VM","base","logR","Kogrukluk",1999,10.0209784732118,0.0477509533776924
"SSM-VM","base","logR","Kogrukluk",2000,10.4565209664018,0.0406544345689047
"SSM-VM","base","logR","Kogrukluk",2001,10.0082442214551,0.0527142329004275
"SSM-VM","base","logR","Kogrukluk",2002,9.9367556382474,0.0632014767858525
"SSM-VM","base","logR","Kogrukluk",2003,9.82614922192073,0.0783821299373479
"SSM-VM","base","logR","Kogrukluk",2004,9.85776270901372,0.0697126113229317
"SSM-VM","base","logR","Kogrukluk",2005,9.3306279921443,0.0762436831237667
"SSM-VM","base","logR","Kogrukluk",2006,9.61170748084442,0.0695763388819958
"SSM-VM","base","logR","Kogrukluk",2007,9.55550774011273,0.0712669518698983
"SSM-VM","base","logR","Kogrukluk",2008,8.04743600034443,0.10937960069298
"SSM-VM","base","logR","Kogrukluk",2009,8.17226513373511,0.0914462879565788
"SSM-VM","base","logR","Kogrukluk",2010,8.63109752171299,0.0778648280446207
"SSM-VM","base","logR","Kogrukluk",2011,9.51272338189012,0.0682218246485289
"SSM-VM","base","logR","Kogrukluk",2012,9.44134720072831,0.184440119835873
"SSM-VM","base","logR","Kogrukluk",2013,9.41245744255936,0.266375227979056
"SSM-VM","base","logR_resid","Kogrukluk",1976,1.11291890987427,0.219083705678959
"SSM-VM","base","logR_resid","Kogrukluk",1977,0.0515610560831617,0.319828708438037
"SSM-VM","base","logR_resid","Kogrukluk",1978,-0.610440761324302,0.21146237114034
"SSM-VM","base","logR_resid","Kogrukluk",1979,-0.2326892358513,0.206045562809917
"SSM-VM","base","logR_resid","Kogrukluk",1980,-0.534721965739073,0.325057729934678
"SSM-VM","base","logR_resid","Kogrukluk",1981,0.0285872255233029,0.222837304042486
"SSM-VM","base","logR_resid","Kogrukluk",1982,-0.418044454758875,0.188660966519036
"SSM-VM","base","logR_resid","Kogrukluk",1983,0.69181782187895,0.252958889658585
"SSM-VM","base","logR_resid","Kogrukluk",1984,-0.104027717273183,0.235070250686208
"SSM-VM","base","logR_resid","Kogrukluk",1985,0.945911041614676,0.217108130613828
"SSM-VM","base","logR_resid","Kogrukluk",1986,0.338353889561014,0.292332226738457
"SSM-VM","base","logR_resid","Kogrukluk",1987,-0.194014247598432,0.171953369968917
"SSM-VM","base","logR_resid","Kogrukluk",1988,-0.137053416522782,0.168877702352781
"SSM-VM","base","logR_resid","Kogrukluk",1989,0.709147910119488,0.167214825380914
"SSM-VM","base","logR_resid","Kogrukluk",1990,0.0279610553153507,0.152762699827866
"SSM-VM","base","logR_resid","Kogrukluk",1991,0.647048515711137,0.164006043383244
"SSM-VM","base","logR_resid","Kogrukluk",1992,-0.1424985013521,0.184829826092373
"SSM-VM","base","logR_resid","Kogrukluk",1993,0.234723436479,0.156052112873135
"SSM-VM","base","logR_resid","Kogrukluk",1994,-0.931364436726492,0.168890363542965
"SSM-VM","base","logR_resid","Kogrukluk",1995,-0.611605705955103,0.243101736565126
"SSM-VM","base","logR_resid","Kogrukluk",1996,-0.415645832929683,0.153635065189623
"SSM-VM","base","logR_resid","Kogrukluk",1997,-0.0408582682784228,0.156391091826719
"SSM-VM","base","logR_resid","Kogrukluk",1998,0.112985197179317,0.18808165896214
"SSM-VM","base","logR_resid","Kogrukluk",1999,0.686660331784443,0.182912437041811
"SSM-VM","base","logR_resid","Kogrukluk",2000,1.5024177006103,0.214701783103815
"SSM-VM","base","logR_resid","Kogrukluk",2001,0.486008508795746,0.161742630982678
"SSM-VM","base","logR_resid","Kogrukluk",2002,0.293343697776893,0.149874528876676
"SSM-VM","base","logR_resid","Kogrukluk",2003,0.100610990630479,0.155150239465064
"SSM-VM","base","logR_resid","Kogrukluk",2004,0.0880163765677519,0.220502941804824
"SSM-VM","base","logR_resid","Kogrukluk",2005,-0.390082806697657,0.292222137996218
"SSM-VM","base","logR_resid","Kogrukluk",2006,-0.162343871353454,0.208112636458961
"SSM-VM","base","logR_resid","Kogrukluk",2007,-0.148112839263947,0.151636735920081
"SSM-VM","base","logR_resid","Kogrukluk",2008,-1.59284918437349,0.173525995598822
"SSM-VM","base","logR_resid","Kogrukluk",2009,-1.45173359761848,0.165422110898015
"SSM-VM","base","logR_resid","Kogrukluk",2010,-0.71034569726023,0.190277565319598
"SSM-VM","base","logR_resid","Kogrukluk",2011,0.066611157625472,0.175642313790639
"SSM-VM","base","logR_resid","Kogrukluk",2012,-0.0661600482692,0.236656912407953
"SSM-VM","base","logR_resid","Kogrukluk",2013,0.896362007096614,0.347819050045263
"SSM-VM","base","S","Kogrukluk",1976,5774.64475298424,287.847293830438
"SSM-VM","base","S","Kogrukluk",1977,24754.4000224062,7157.0194275994
"SSM-VM","base","S","Kogrukluk",1978,14234.2729533239,698.477756299327
"SSM-VM","base","S","Kogrukluk",1979,11475.8059822918,567.060851371982
"SSM-VM","base","S","Kogrukluk",1980,18891.7086457541,8926.7890872642
"SSM-VM","base","S","Kogrukluk",1981,16096.3861569471,800.01181574491
"SSM-VM","base","S","Kogrukluk",1982,12932.2334261545,641.433348359648
"SSM-VM","base","S","Kogrukluk",1983,8419.67550046186,2748.19988390002
"SSM-VM","base","S","Kogrukluk",1984,5077.86850037945,247.855230707495
"SSM-VM","base","S","Kogrukluk",1985,4394.74170276964,215.952115324341
"SSM-VM","base","S","Kogrukluk",1986,5796.52872162619,2190.98189519593
"SSM-VM","base","S","Kogrukluk",1987,12184.6040430672,2666.9911383234
"SSM-VM","base","S","Kogrukluk",1988,7935.70662155761,394.528403296635
"SSM-VM","base","S","Kogrukluk",1989,13489.7171469879,2666.10448691979
"SSM-VM","base","S","Kogrukluk",1990,9798.19191375098,471.745324752264
"SSM-VM","base","S","Kogrukluk",1991,7332.06021596892,331.640892532734
"SSM-VM","base","S","Kogrukluk",1992,7103.56984720195,303.25300522117
"SSM-VM","base","S","Kogrukluk",1993,11373.0896664902,499.598905025811
"SSM-VM","base","S","Kogrukluk",1994,12358.3944284282,1045.26064748538
"SSM-VM","base","S","Kogrukluk",1995,20058.1295450021,982.034990639052
"SSM-VM","base","S","Kogrukluk",1996,12817.5616418317,602.298206121925
"SSM-VM","base","S","Kogrukluk",1997,14156.2391075274,646.730037691344
"SSM-VM","base","S","Kogrukluk",1998,8144.52197433965,1597.08887438241
"SSM-VM","base","S","Kogrukluk",1999,5613.07081349225,276.507365884093
"SSM-VM","base","S","Kogrukluk",2000,3362.03955294817,140.66412850324
"SSM-VM","base","S","Kogrukluk",2001,7612.22648515867,315.523821500096
"SSM-VM","base","S","Kogrukluk",2002,9726.47614074223,350.43362198813
"SSM-VM","base","S","Kogrukluk",2003,12225.5426328875,439.042277874959
"SSM-VM","base","S","Kogrukluk",2004,18912.927328838,631.087944426306
"SSM-VM","base","S","Kogrukluk",2005,23341.9103257193,797.466925080463
"SSM-VM","base","S","Kogrukluk",2006,18108.5662654212,625.257923889892
"SSM-VM","base","S","Kogrukluk",2007,11388.9166916976,515.158105576317
"SSM-VM","base","S","Kogrukluk",2008,9657.12891325265,345.161796413648
"SSM-VM","base","S","Kogrukluk",2009,9308.56512565962,335.494454537309
"SSM-VM","base","S","Kogrukluk",2010,5668.97188774598,207.44890498899
"SSM-VM","base","S","Kogrukluk",2011,6678.95655294308,258.072974824397
"SSM-VM","base","S","Kogrukluk",2012,7432.13783714908,450.946388546569
"SSM-VM","base","S","Kogrukluk",2013,2003.4411682109,82.387674794222
"SSM-VM","base","S_msy","Kogrukluk",NA,8040.72765209658,2042.9263460162
"SSM-VM","base","sigma_R","Kogrukluk",NA,0.617998946238447,0.0760445518910704
"SSM-VM","base","U_msy","Kogrukluk",NA,0.439144702465109,0.0949173283559445
"SSM-VM","base","alpha","Kwethluk",NA,2.90243564673546,0.898992037272137
"SSM-VM","base","beta","Kwethluk",NA,5.6281409033969e-05,1.86826219240843e-05
"SSM-VM","base","logR","Kwethluk",1976,10.005677741827,0.689940866272761
"SSM-VM","base","logR","Kwethluk",1977,9.27647096390502,0.889386874680247
"SSM-VM","base","logR","Kwethluk",1978,9.14600171640192,0.625847297710554
"SSM-VM","base","logR","Kwethluk",1979,9.39413058854709,0.586157928420907
"SSM-VM","base","logR","Kwethluk",1980,8.92064593789691,0.665303277013481
"SSM-VM","base","logR","Kwethluk",1981,9.37888746678833,0.577401039273349
"SSM-VM","base","logR","Kwethluk",1982,9.45085683948371,0.635409668458108
"SSM-VM","base","logR","Kwethluk",1983,10.3823256316771,0.627247021587153
"SSM-VM","base","logR","Kwethluk",1984,9.7942089623508,0.656153743893769
"SSM-VM","base","logR","Kwethluk",1985,10.2282826365136,0.307457471298526
"SSM-VM","base","logR","Kwethluk",1986,9.84575572510446,0.113324850708589
"SSM-VM","base","logR","Kwethluk",1987,9.29840146970289,0.100528510989681
"SSM-VM","base","logR","Kwethluk",1988,10.3364708190825,0.0897591150350618
"SSM-VM","base","logR","Kwethluk",1989,11.0246152846412,0.512300749619327
"SSM-VM","base","logR","Kwethluk",1990,10.0969359822859,0.524846705299079
"SSM-VM","base","logR","Kwethluk",1991,10.0362016357602,0.61548622031941
"SSM-VM","base","logR","Kwethluk",1992,9.04302672871537,0.643352609584987
"SSM-VM","base","logR","Kwethluk",1993,10.9397176585167,0.284325157141735
"SSM-VM","base","logR","Kwethluk",1994,8.57657477497644,0.137047339796788
"SSM-VM","base","logR","Kwethluk",1995,9.30690776991279,0.114222905950142
"SSM-VM","base","logR","Kwethluk",1996,9.06065239710504,0.0736774142097994
"SSM-VM","base","logR","Kwethluk",1997,9.31798322630097,0.056949462536642
"SSM-VM","base","logR","Kwethluk",1998,10.1235052602715,0.0417360819988333
"SSM-VM","base","logR","Kwethluk",1999,10.3237293289077,0.0525096716462813
"SSM-VM","base","logR","Kwethluk",2000,11.0020357131812,0.0451669673550789
"SSM-VM","base","logR","Kwethluk",2001,9.80939448043388,0.0597785764748722
"SSM-VM","base","logR","Kwethluk",2002,9.9224426086169,0.0518397163500495
"SSM-VM","base","logR","Kwethluk",2003,10.0010714186554,0.0613245331071911
"SSM-VM","base","logR","Kwethluk",2004,8.85381754278351,0.0714649401441802
"SSM-VM","base","logR","Kwethluk",2005,8.90891521957295,0.0598245110957715
"SSM-VM","base","logR","Kwethluk",2006,8.27216108970271,0.077698984844494
"SSM-VM","base","logR","Kwethluk",2007,8.87484314504031,0.0816593334277006
"SSM-VM","base","logR","Kwethluk",2008,7.93882012942105,0.0867983744937739
"SSM-VM","base","logR","Kwethluk",2009,8.04442809389783,0.0692753703016789
"SSM-VM","base","logR","Kwethluk",2010,8.58550420828499,0.0610829319403838
"SSM-VM","base","logR","Kwethluk",2011,9.34429666328754,0.074036525898923
"SSM-VM","base","logR","Kwethluk",2012,9.40968345043445,0.192636567741625
"SSM-VM","base","logR","Kwethluk",2013,9.21603176863235,0.27106708192294
"SSM-VM","base","logR_resid","Kwethluk",1976,0.563128156010768,0.668724000707494
"SSM-VM","base","logR_resid","Kwethluk",1977,-0.214895417063977,0.688994366614841
"SSM-VM","base","logR_resid","Kwethluk",1978,-0.587250265158778,0.615840001834475
"SSM-VM","base","logR_resid","Kwethluk",1979,-0.192339836839479,0.577953104497329
"SSM-VM","base","logR_resid","Kwethluk",1980,-0.629354053049944,0.675603176875802
"SSM-VM","base","logR_resid","Kwethluk",1981,-0.264658783197535,0.565329579296435
"SSM-VM","base","logR_resid","Kwethluk",1982,-0.131970021632893,0.629279227839191
"SSM-VM","base","logR_resid","Kwethluk",1983,0.936387355512445,0.601523071975367
"SSM-VM","base","logR_resid","Kwethluk",1984,0.541485681738631,0.623778756274437
"SSM-VM","base","logR_resid","Kwethluk",1985,1.13693951518918,0.471818938556231
"SSM-VM","base","logR_resid","Kwethluk",1986,0.687273216117669,0.448687299354264
"SSM-VM","base","logR_resid","Kwethluk",1987,-0.359312649716626,0.290665183614163
"SSM-VM","base","logR_resid","Kwethluk",1988,0.719048363638135,0.301928959247081
"SSM-VM","base","logR_resid","Kwethluk",1989,1.37151093481957,0.473663804297381
"SSM-VM","base","logR_resid","Kwethluk",1990,0.371988802279717,0.518578603186472
"SSM-VM","base","logR_resid","Kwethluk",1991,0.457329694553408,0.586828159957007
"SSM-VM","base","logR_resid","Kwethluk",1992,-0.608386658772717,0.626881467876971
"SSM-VM","base","logR_resid","Kwethluk",1993,1.11785051330917,0.341694590962269
"SSM-VM","base","logR_resid","Kwethluk",1994,-1.18778417360589,0.302271424760348
"SSM-VM","base","logR_resid","Kwethluk",1995,-0.249055731559079,0.406260413697965
"SSM-VM","base","logR_resid","Kwethluk",1996,-0.683597805748132,0.25175754571784
"SSM-VM","base","logR_resid","Kwethluk",1997,-0.415570950354227,0.27458806894902
"SSM-VM","base","logR_resid","Kwethluk",1998,0.373215852586178,0.229951415930153
"SSM-VM","base","logR_resid","Kwethluk",1999,0.596513747671596,0.221088913786744
"SSM-VM","base","logR_resid","Kwethluk",2000,2.09179731230279,0.268137805817989
"SSM-VM","base","logR_resid","Kwethluk",2001,0.311279773284466,0.227167945692325
"SSM-VM","base","logR_resid","Kwethluk",2002,0.312664541221663,0.212081786652099
"SSM-VM","base","logR_resid","Kwethluk",2003,0.222163493550833,0.204062700673885
"SSM-VM","base","logR_resid","Kwethluk",2004,-0.793657997297153,0.37258307920314
"SSM-VM","base","logR_resid","Kwethluk",2005,-0.667225395054279,0.418028107454217
"SSM-VM","base","logR_resid","Kwethluk",2006,-1.51486165996157,0.259490612575409
"SSM-VM","base","logR_resid","Kwethluk",2007,-0.850421333472459,0.211009264418267
"SSM-VM","base","logR_resid","Kwethluk",2008,-1.62577058240102,0.226573866946927
"SSM-VM","base","logR_resid","Kwethluk",2009,-1.37859346231199,0.235112687190596
"SSM-VM","base","logR_resid","Kwethluk",2010,-0.0461887199253619,0.279275599189297
"SSM-VM","base","logR_resid","Kwethluk",2011,0.47664294022153,0.274256108192489
"SSM-VM","base","logR_resid","Kwethluk",2012,0.463217236143025,0.327122479101001
"SSM-VM","base","logR_resid","Kwethluk",2013,1.10265041652411,0.398978313678272
"SSM-VM","base","S","Kwethluk",1976,8220.39859299527,4877.10780299684
"SSM-VM","base","S","Kwethluk",1977,32702.1175429111,21143.813114666
"SSM-VM","base","S","Kwethluk",1978,16079.980700661,7491.29207267407
"SSM-VM","base","S","Kwethluk",1979,10536.0473282274,5355.13879795561
"SSM-VM","base","S","Kwethluk",1980,16595.3749820914,12177.3001901709
"SSM-VM","base","S","Kwethluk",1981,13355.7086654864,7292.20321129434
"SSM-VM","base","S","Kwethluk",1982,11177.6504642978,6292.87421234442
"SSM-VM","base","S","Kwethluk",1983,8213.91938293152,4794.06574765566
"SSM-VM","base","S","Kwethluk",1984,5735.14289861827,2714.14224842147
"SSM-VM","base","S","Kwethluk",1985,4617.04803693048,2268.11304839438
"SSM-VM","base","S","Kwethluk",1986,5274.52691688033,3108.07203594562
"SSM-VM","base","S","Kwethluk",1987,13764.3791723537,7078.15111410047
"SSM-VM","base","S","Kwethluk",1988,11586.1677337764,5901.43366210501
"SSM-VM","base","S","Kwethluk",1989,21855.0632724721,12251.2808027362
"SSM-VM","base","S","Kwethluk",1990,13189.5796818515,3624.97208172863
"SSM-VM","base","S","Kwethluk",1991,8719.8162374601,1736.50781648625
"SSM-VM","base","S","Kwethluk",1992,9691.86004092137,481.079566972431
"SSM-VM","base","S","Kwethluk",1993,19655.0873755415,5457.85020649532
"SSM-VM","base","S","Kwethluk",1994,25699.9930283312,7813.87911620857
"SSM-VM","base","S","Kwethluk",1995,35706.9090594817,13659.0319365412
"SSM-VM","base","S","Kwethluk",1996,17327.6004263977,6790.29411086394
"SSM-VM","base","S","Kwethluk",1997,22380.4998505582,6913.1176635241
"SSM-VM","base","S","Kwethluk",1998,15560.2679955111,5294.69384825918
"SSM-VM","base","S","Kwethluk",1999,12641.084105266,3545.02227071954
"SSM-VM","base","S","Kwethluk",2000,3204.96346694285,149.748691788642
"SSM-VM","base","S","Kwethluk",2001,7259.76046009977,532.991869203306
"SSM-VM","base","S","Kwethluk",2002,8868.88164097615,332.598582149383
"SSM-VM","base","S","Kwethluk",2003,14080.8929760361,512.59987628746
"SSM-VM","base","S","Kwethluk",2004,29680.0129669164,1049.52495541664
"SSM-VM","base","S","Kwethluk",2005,32658.5750005492,1410.81419250966
"SSM-VM","base","S","Kwethluk",2006,21164.8299269209,720.2138050337
"SSM-VM","base","S","Kwethluk",2007,11640.0417909044,390.521385232327
"SSM-VM","base","S","Kwethluk",2008,8135.94355828181,263.942244158255
"SSM-VM","base","S","Kwethluk",2009,6404.49343901497,211.835910152951
"SSM-VM","base","S","Kwethluk",2010,2305.29214385007,83.5160083816001
"SSM-VM","base","S","Kwethluk",2011,3042.96096583656,122.388955983176
"SSM-VM","base","S","Kwethluk",2012,3356.08257821839,225.818266560714
"SSM-VM","base","S","Kwethluk",2013,1298.59935910614,73.8604721480441
"SSM-VM","base","S_msy","Kwethluk",NA,8114.78324818391,2188.19642029813
"SSM-VM","base","sigma_R","Kwethluk",NA,0.85854336977316,0.1306311818343
"SSM-VM","base","U_msy","Kwethluk",NA,0.432868990823276,0.110716251591566
"SSM-VM","base","alpha","Oskawalik",NA,1.72222080285927,0.672651827457589
"SSM-VM","base","beta","Oskawalik",NA,0.000427869793747684,0.000232493593514328
"SSM-VM","base","logR","Oskawalik",1976,7.6897059099126,1.61390497746729
"SSM-VM","base","logR","Oskawalik",1977,6.7702061758549,1.8919946358797
"SSM-VM","base","logR","Oskawalik",1978,6.76839237223558,1.66407403581572
"SSM-VM","base","logR","Oskawalik",1979,7.17766170494156,1.38683906545294
"SSM-VM","base","logR","Oskawalik",1980,8.44930668988257,1.38818532314531
"SSM-VM","base","logR","Oskawalik",1981,7.01523259546074,0.965866860174681
"SSM-VM","base","logR","Oskawalik",1982,3.96108579140358,1.43494868118759
"SSM-VM","base","logR","Oskawalik",1983,6.90096560409775,0.864668102469262
"SSM-VM","base","logR","Oskawalik",1984,6.88432951286198,1.00910881519264
"SSM-VM","base","logR","Oskawalik",1985,6.35084377436099,1.09465198465394
"SSM-VM","base","logR","Oskawalik",1986,6.22280932328582,1.3804397283909
"SSM-VM","base","logR","Oskawalik",1987,6.80804568519687,0.588147278046474
"SSM-VM","base","logR","Oskawalik",1988,6.08056091719262,0.973879651365866
"SSM-VM","base","logR","Oskawalik",1989,5.157017610144,1.16012589275096
"SSM-VM","base","logR","Oskawalik",1990,7.41395599635723,1.16947392252933
"SSM-VM","base","logR","Oskawalik",1991,7.27079007277224,1.53407389024127
"SSM-VM","base","logR","Oskawalik",1992,9.59774882208681,0.664142238744966
"SSM-VM","base","logR","Oskawalik",1993,5.93091508293465,0.994209746236197
"SSM-VM","base","logR","Oskawalik",1994,6.40212912783378,0.909508697559973
"SSM-VM","base","logR","Oskawalik",1995,5.45608669734995,1.21534473709271
"SSM-VM","base","logR","Oskawalik",1996,4.67512209966006,1.11418440722456
"SSM-VM","base","logR","Oskawalik",1997,7.80050801301156,0.804351494614023
"SSM-VM","base","logR","Oskawalik",1998,8.47314531603055,0.368273228520627
"SSM-VM","base","logR","Oskawalik",1999,5.98930418851676,1.06701653027833
"SSM-VM","base","logR","Oskawalik",2000,4.32360408739005,1.25461060897052
"SSM-VM","base","logR","Oskawalik",2001,8.75291197466921,0.195770394995908
"SSM-VM","base","logR","Oskawalik",2002,6.1555856619127,0.794748390780757
"SSM-VM","base","logR","Oskawalik",2003,6.2426796287744,0.966125686832941
"SSM-VM","base","logR","Oskawalik",2004,8.45477461716352,0.228710936032248
"SSM-VM","base","logR","Oskawalik",2005,5.80774928839037,0.680722453443078
"SSM-VM","base","logR","Oskawalik",2006,5.54223970113235,0.748750275441374
"SSM-VM","base","logR","Oskawalik",2007,5.39263930788454,0.652742640080172
"SSM-VM","base","logR","Oskawalik",2008,5.85544138239332,0.897783478246491
"SSM-VM","base","logR","Oskawalik",2009,6.88262007064747,0.506683864189952
"SSM-VM","base","logR","Oskawalik",2010,5.61338294990109,0.768984951767075
"SSM-VM","base","logR","Oskawalik",2011,5.25319144481413,0.765134923012687
"SSM-VM","base","logR","Oskawalik",2012,5.88749664920216,0.789974559928669
"SSM-VM","base","logR","Oskawalik",2013,7.20194144861859,0.460547907342212
"SSM-VM","base","logR_resid","Oskawalik",1976,1.64205538417276,1.33809313420011
"SSM-VM","base","logR_resid","Oskawalik",1977,0.172813802400032,1.52147831003487
"SSM-VM","base","logR_resid","Oskawalik",1978,0.260314601528769,1.35300697852617
"SSM-VM","base","logR_resid","Oskawalik",1979,0.740064918569229,1.25896236669851
"SSM-VM","base","logR_resid","Oskawalik",1980,1.64922243273197,1.41358522508581
"SSM-VM","base","logR_resid","Oskawalik",1981,0.123627697533877,1.02272467359957
"SSM-VM","base","logR_resid","Oskawalik",1982,-2.85043630172175,1.2402055208875
"SSM-VM","base","logR_resid","Oskawalik",1983,0.228582543141612,0.913238278975841
"SSM-VM","base","logR_resid","Oskawalik",1984,0.0448425619456285,1.14450483394539
"SSM-VM","base","logR_resid","Oskawalik",1985,-0.451691675369815,1.13002439085681
"SSM-VM","base","logR_resid","Oskawalik",1986,-0.564079893876762,0.994850475035341
"SSM-VM","base","logR_resid","Oskawalik",1987,0.022194478770745,0.654365803085785
"SSM-VM","base","logR_resid","Oskawalik",1988,-0.130430560250918,0.989609460422037
"SSM-VM","base","logR_resid","Oskawalik",1989,-1.68897748177326,1.16449869111414
"SSM-VM","base","logR_resid","Oskawalik",1990,0.939247458189424,1.24690978261503
"SSM-VM","base","logR_resid","Oskawalik",1991,1.15445752812524,1.42749833989126
"SSM-VM","base","logR_resid","Oskawalik",1992,3.24138562448256,0.775251101580509
"SSM-VM","base","logR_resid","Oskawalik",1993,-0.484226454572407,0.976912833228108
"SSM-VM","base","logR_resid","Oskawalik",1994,-0.0605763654255333,1.00344243712089
"SSM-VM","base","logR_resid","Oskawalik",1995,-1.64452464851254,1.23350603821665
"SSM-VM","base","logR_resid","Oskawalik",1996,-2.47575306397711,0.973918709790028
"SSM-VM","base","logR_resid","Oskawalik",1997,0.887983163185405,0.947150739456257
"SSM-VM","base","logR_resid","Oskawalik",1998,1.39855712281211,0.714435235762078
"SSM-VM","base","logR_resid","Oskawalik",1999,-0.34159527679681,1.06435349579579
"SSM-VM","base","logR_resid","Oskawalik",2000,-1.32679932918341,1.19629199212211
"SSM-VM","base","logR_resid","Oskawalik",2001,2.41377388158377,0.519245292938088
"SSM-VM","base","logR_resid","Oskawalik",2002,-1.01072909985204,0.809982606657136
"SSM-VM","base","logR_resid","Oskawalik",2003,-1.00180712556099,0.980618424900646
"SSM-VM","base","logR_resid","Oskawalik",2004,1.3097136815483,0.427692465186162
"SSM-VM","base","logR_resid","Oskawalik",2005,-1.3924373719356,0.766769660029072
"SSM-VM","base","logR_resid","Oskawalik",2006,-1.66240385163965,0.829594987339518
"SSM-VM","base","logR_resid","Oskawalik",2007,-1.6656151202464,0.71684670422234
"SSM-VM","base","logR_resid","Oskawalik",2008,-1.16385987927853,0.918429564289869
"SSM-VM","base","logR_resid","Oskawalik",2009,-0.209675168724864,0.590377921153604
"SSM-VM","base","logR_resid","Oskawalik",2010,-0.936699655157285,0.810839509113504
"SSM-VM","base","logR_resid","Oskawalik",2011,-0.376968939686629,0.781745108898356
"SSM-VM","base","logR_resid","Oskawalik",2012,0.183505535193122,0.83399690663481
"SSM-VM","base","logR_resid","Oskawalik",2013,1.55526453250582,0.558148272824213
"SSM-VM","base","S","Oskawalik",1976,1258.19828394012,2718.92859655497
"SSM-VM","base","S","Oskawalik",1977,2868.23755328008,4497.07446235149
"SSM-VM","base","S","Oskawalik",1978,1168.08367092915,2009.2018385818
"SSM-VM","base","S","Oskawalik",1979,1163.93027356293,1866.28286012851
"SSM-VM","base","S","Oskawalik",1980,2193.81969738121,2897.67874362955
"SSM-VM","base","S","Oskawalik",1981,2037.68073652611,2459.02716101668
"SSM-VM","base","S","Oskawalik",1982,2477.15991944041,3610.36778468812
"SSM-VM","base","S","Oskawalik",1983,1982.32598606514,4235.05973516159
"SSM-VM","base","S","Oskawalik",1984,2341.11394421235,2550.74473243678
"SSM-VM","base","S","Oskawalik",1985,2336.03516134325,2474.55387974146
"SSM-VM","base","S","Oskawalik",1986,2156.21301088156,2907.46808012226
"SSM-VM","base","S","Oskawalik",1987,772.978275329781,154.321789776939
"SSM-VM","base","S","Oskawalik",1988,366.496109941511,77.6211717016363
"SSM-VM","base","S","Oskawalik",1989,917.626730153439,348.036613976643
"SSM-VM","base","S","Oskawalik",1990,504.02683068662,99.8408895517412
"SSM-VM","base","S","Oskawalik",1991,335.895931680351,94.3162081969545
"SSM-VM","base","S","Oskawalik",1992,433.197104774817,76.3408507056756
"SSM-VM","base","S","Oskawalik",1993,466.105208068944,81.7074086914337
"SSM-VM","base","S","Oskawalik",1994,549.082162288624,227.290298194774
"SSM-VM","base","S","Oskawalik",1995,1410.09600115058,303.25329688394
"SSM-VM","base","S","Oskawalik",1996,3708.49623674379,763.495596528788
"SSM-VM","base","S","Oskawalik",1997,5121.93509344855,1084.77299189399
"SSM-VM","base","S","Oskawalik",1998,4446.1835861377,1944.26693459827
"SSM-VM","base","S","Oskawalik",1999,421.995620604671,85.1891367875457
"SSM-VM","base","S","Oskawalik",2000,227.477161864238,125.256823179703
"SSM-VM","base","S","Oskawalik",2001,494.057890809377,325.930251806824
"SSM-VM","base","S","Oskawalik",2002,1531.92358733356,273.139858032585
