Year,Population,Subrigion,RiverBasin,logspawners,logrecruits,spawn.error,rec.error,SummerSST,WinterSST,MarineCompetitorsIndex,IceConcentrationIndex,BodySize,Uwind,RiverIceBreakup,max5dprcp_stand,maxq_spawn,mean_swe_icu,mean_swe_rear,medq_rear,mnprcp_rear_stand,maxDaily_spawn_stand,maxDaily_migrate,cdd_rear
1995,Swift,Kuskokwim,Kuskokwim,8.978225425,7.637032866,0.129143864,0.607555304,0.055788058,-0.972404924,0.133278485,0.431093828,0.352492657,0.651356856,-0.9787657,-0.70932661,-1.338677904,-0.848665642,-0.628984951,-0.781913132,-0.279442571,0.415036415,-0.867377202,0.665681609
1996,Swift,Kuskokwim,Kuskokwim,8.69456816,7.395240796,0.213349504,0.834039424,-0.019128857,-0.690993441,-0.261924091,0.773071539,0.187642788,1.976581097,-0.517125642,2.209804312,0.44095805,-0.628984951,0.765095352,-2.210598817,-1.50934773,0.665681609,1.712922528,0.525172822
1997,Swift,Kuskokwim,Kuskokwim,7.673413077,8.577332097,0.128979308,0.482731117,-1.949882321,-1.612129615,-0.384439504,0.935060923,-0.67726679,-0.790827155,0.867794532,-0.357886184,-2.103333393,0.765095352,-1.242792958,0.162991005,1.13820287,0.525172822,0.004417542,1.632504717
1998,Swift,Kuskokwim,Kuskokwim,7.614994641,9.195863187,0.523864787,0.356117322,-0.505431635,1.750688392,-0.105968147,0.692076793,-1.058183776,-0.194070259,-0.055485584,0.122163804,-0.042986151,-1.242792958,-0.394234737,1.031384866,-0.254415429,1.632504717,1.004101669,-0.564915799
1999,Swift,Kuskokwim,Kuskokwim,7.296076615,8.166195501,0.790847928,0.621955474,-1.341346682,-0.934909891,-0.116923799,-1.125804589,-0.106185171,0.43946759,0.636974503,-1.02603095,0.277582417,-0.394234737,-0.30285897,-0.419959783,-1.247566277,-0.564915799,-0.231869441,-0.397851649
2000,Swift,Kuskokwim,Kuskokwim,7.244077812,7.502486814,0.79697483,0.758573543,-2.227206339,1.238742079,0.226912612,-0.369853905,-0.13581215,-0.705744345,0.406154474,2.215439256,-0.60782883,-0.30285897,3.382372269,0.327488597,3.179499208,-0.397851649,0.581634322,-0.923692596
2001,Swift,Kuskokwim,Kuskokwim,7.60894314,9.598422765,0.135153498,0.194626761,0.488203232,0.27622058,0.395191846,-1.089806972,-0.128795344,0.153704485,-0.9787657,0.329977437,-0.273448278,3.382372269,0.056476678,-0.785150019,-0.592040911,-0.923692596,-1.592126624,-0.396633855
2002,Swift,Kuskokwim,Kuskokwim,8.187402369,7.680481091,0.112279059,0.549818744,0.24373751,1.040137648,0.358632698,-0.945816289,-0.315433857,0.742252827,-0.9787657,0.742185851,-0.716088109,0.056476678,0.315303784,-0.712170807,-0.706443277,-0.396633855,0.876268633,0.205883863
2003,Swift,Kuskokwim,Kuskokwim,8.528484601,8.055492268,0.094569461,0.49729374,-0.019128857,-0.734980547,0.342849731,-1.125804589,0.251120119,0.914348523,-0.170895598,3.338113667,-0.29975674,0.315303784,1.778317939,-0.483522322,0.110868549,0.205883863,-0.194717309,2.419742854
2004,Swift,Kuskokwim,Kuskokwim,8.41747953,7.937686959,0.119088406,0.426706649,0.622265079,-0.846140732,0.15124071,-0.270860377,-0.472618992,-0.311288039,1.444844604,-0.482005849,-1.52402106,1.778317939,-0.521678144,0.401056351,-0.537650397,2.419742854,0.324329434,1.18438523
2005,Swift,Kuskokwim,Kuskokwim,8.688516697,7.737861899,0.10482851,0.403132546,0.758955589,-1.121271254,-0.073680463,0.404095588,-0.448089009,-2.127747297,-0.863355685,-0.354156755,-0.239312943,-0.521678144,0.307283592,0.067353019,0.002985323,1.18438523,1.633634463,-0.5815238
2006,Swift,Kuskokwim,Kuskokwim,8.569371235,6.704929026,0.100457159,0.652621723,1.593556304,-1.085155005,0.394201158,1.844001615,-0.773056323,1.042119424,0.29074446,-0.314147366,0.736138993,0.307283592,-0.285554086,-0.881082558,-0.276612084,-0.5815238,-0.019029119,1.801025831
2007,Swift,Kuskokwim,Kuskokwim,8.147725006,7.841425774,0.089567373,0.275787426,-0.003356875,-0.754324274,0.221592639,2.086985746,-1.723885667,-1.128539204,-0.170895598,0.060671081,0.134464383,-0.285554086,0.77787608,-1.095900211,-0.962601294,1.801025831,1.209083985,-0.700905256
2008,Swift,Kuskokwim,Kuskokwim,7.419915239,6.690265841,0.115975622,0.806922878,2.224435585,-0.842695959,0.244546513,1.924996468,-0.940204655,0.910072248,0.752384517,0.440158925,-1.796379392,0.77787608,2.297352575,-2.088182075,-0.868798891,-0.700905256,-1.090144288,0.786062924
2009,Swift,Kuskokwim,Kuskokwim,7.421957693,7.904272267,0.102066745,0.32925698,0.702439321,-1.793482516,0.450328684,0.440093232,-0.397059713,-0.441855231,0.059924431,-0.719569215,-2.002835069,2.297352575,-0.485579198,-0.02504808,-0.401327887,0.786062924,-0.141354098,0.497500459
2010,Swift,Kuskokwim,Kuskokwim,6.638574363,7.082108597,0.129723075,0.669997872,-0.674980442,-1.389752462,0.776374563,2.806938732,-1.486390459,0.035055439,0.521564488,-0.690433198,1.759800997,-0.485579198,0.72838835,-0.25987635,-0.085227883,0.497500459,-0.437728429,-0.218313168
2011,Swift,Kuskokwim,Kuskokwim,6.909441667,7.173135147,0.119824162,0.476900266,1.229486386,0.400999704,0.869724829,1.394030972,-1.519215157,-0.677629351,2.137304691,-0.135581114,0.146434776,0.72838835,0.148223025,1.411288841,1.316138691,-0.218313168,-1.107749336,-0.943433178
2012,Swift,Kuskokwim,Kuskokwim,7.057817324,7.462918629,0.120720453,0.576264508,1.901109954,1.026358554,1.287236284,-1.107805781,-0.855110859,0.789675236,-0.9787657,0.478879664,0.946080688,0.148223025,0.138702258,-1.104139799,-0.554001962,-0.943433178,-1.241704485,-0.306516468
2013,Swift,Kuskokwim,Kuskokwim,6.474519799,8.95746128,0.097561117,0.346653557,0.666952361,1.57609109,1.459631122,-1.116805185,-0.372254211,1.930878401,-0.747945671,-1.342399483,-0.55547499,0.138702258,-0.933391874,-0.570920719,0.108996223,-0.306516468,1.142268824,0.824714813
1996,Takotna,Kuskokwim,Kuskokwim,6.066810471,6.349817739,0.050089633,0.099577881,-0.019128857,-0.690993441,-0.261924091,0.773071539,0.187642788,1.976581097,-0.517125642,1.279439137,-0.201160047,-0.256630639,0.67133685,-1.623371573,-1.315902247,0.41031047,0.651460096,2.479747384
1997,Takotna,Kuskokwim,Kuskokwim,7.058485247,6.083699379,0.050189705,0.103456289,-1.949882321,-1.612129615,-0.384439504,0.935060923,-0.67726679,-0.790827155,0.867794532,-0.407961497,-1.045517376,0.67133685,-1.421245486,1.68349359,1.964355983,2.479747384,1.001391588,-1.500551581
1998,Takotna,Kuskokwim,Kuskokwim,6.971207825,6.356386437,0.208331165,0.089985382,-0.505431635,1.750688392,-0.105968147,0.692076793,-1.058183776,-0.194070259,-0.055485584,-0.669875382,0.961261424,-1.421245486,-0.690146734,0.808565665,-0.320063096,-1.500551581,-0.884786991,-0.366574325
1999,Takotna,Kuskokwim,Kuskokwim,6.827575559,6.050491641,0.137172941,0.10410508,-1.341346682,-0.934909891,-0.116923799,-1.125804589,-0.106185171,0.43946759,0.636974503,-0.582070813,-0.491193357,-0.690146734,-0.263628903,-0.294154147,-0.826748388,-0.366574325,-0.452014989,-0.271049078
2000,Takotna,Kuskokwim,Kuskokwim,5.809798028,6.707294283,0.045963133,0.063066592,-2.227206339,1.238742079,0.226912612,-0.369853905,-0.13581215,-0.705744345,0.406154474,0.614792446,-0.206308568,-0.263628903,0.773069916,0.390515783,1.172737333,-0.271049078,1.223146776,-0.31936537
2001,Takotna,Kuskokwim,Kuskokwim,6.51212251,6.188478193,0.045015082,0.077336394,0.488203232,0.27622058,0.395191846,-1.089806972,-0.128795344,0.153704485,-0.9787657,-0.058789832,0.483593152,0.773069916,-0.365892003,-1.105662741,-0.816527458,-0.31936537,-0.554206422,0.810421865
2002,Takotna,Kuskokwim,Kuskokwim,5.931054718,6.669271098,0.040835701,0.067313783,0.24373751,1.040137648,0.358632698,-0.945816289,-0.315433857,0.742252827,-0.9787657,-0.032470549,-1.121601064,-0.365892003,0.086011998,0.535474256,0.30011662,0.810421865,1.156831405,-0.628062265
2003,Takotna,Kuskokwim,Kuskokwim,5.875582103,6.920559926,0.039807628,0.071283065,-0.019128857,-0.734980547,0.342849731,-1.125804589,0.251120119,0.914348523,-0.170895598,4.693691563,-0.371633275,0.086011998,2.478107872,-1.345103076,-0.460673744,-0.628062265,-0.443046523,2.188237222
2004,Takotna,Kuskokwim,Kuskokwim,6.163791336,6.151899757,0.037127467,0.105516385,0.622265079,-0.846140732,0.15124071,-0.270860377,-0.472618992,-0.311288039,1.444844604,-0.058568602,-1.418213021,2.478107872,0.277277665,-0.609956534,0.127321404,2.188237222,0.768299217,1.492329883
2005,Takotna,Kuskokwim,Kuskokwim,6.240882589,5.672400208,0.038202903,0.115438587,0.758955589,-1.121271254,-0.073680463,0.404095588,-0.448089009,-2.127747297,-0.863355685,0.057616867,-0.71772825,0.277277665,-0.821043671,-0.628076344,-0.139216439,1.492329883,0.979830663,0.156980247
2006,Takotna,Kuskokwim,Kuskokwim,6.213363222,6.089920052,0.035975687,0.089788791,1.593556304,-1.085155005,0.394201158,1.844001615,-0.773056323,1.042119424,0.29074446,-0.262812669,0.458994666,-0.821043671,-0.572864187,-1.004709519,0.662728134,0.156980247,0.282818499,1.346248112
2007,Takotna,Kuskokwim,Kuskokwim,6.095617382,5.584744478,0.035143183,0.118596044,-0.003356875,-0.754324274,0.221592639,2.086985746,-1.723885667,-1.128539204,-0.170895598,-0.693056278,-0.488619115,-0.572864187,0.565422371,-0.754915007,-1.075950431,1.346248112,0.286911546,-0.287445392
2008,Takotna,Kuskokwim,Kuskokwim,5.924674819,6.106168358,0.033293428,0.131805619,2.224435585,-0.842695959,0.244546513,1.924996468,-0.940204655,0.910072248,0.752384517,-0.712573837,-1.294362523,0.565422371,1.560385491,-1.690673721,-1.43297374,-0.287445392,-1.58376841,1.034041042
2009,Takotna,Kuskokwim,Kuskokwim,5.770376805,5.099583082,0.037093626,0.375756964,0.702439321,-1.793482516,0.450328684,0.440093232,-0.397059713,-0.441855231,0.059924431,0.30255609,-1.37616679,1.560385491,-0.691058877,-0.749737919,-0.437037165,1.034041042,1.023553356,0.991855761
2010,Takotna,Kuskokwim,Kuskokwim,5.048204699,5.158763835,0.039130368,0.559362252,-0.674980442,-1.389752462,0.776374563,2.806938732,-1.486390459,0.035055439,0.521564488,-0.443662066,0.911206457,-0.691058877,1.463274323,-0.872693767,-0.483212475,0.991855761,0.551855563,0.337409375
2011,Takotna,Kuskokwim,Kuskokwim,5.114912301,5.957198672,0.040199813,0.442743553,1.229486386,0.400999704,0.869724829,1.394030972,-1.519215157,-0.677629351,2.137304691,0.525781081,-0.046704438,1.463274323,0.016599866,1.472527241,1.935919474,0.337409375,-1.021716756,-0.923236844
2012,Takotna,Kuskokwim,Kuskokwim,5.406788033,6.461863306,0.041537227,0.270348206,1.901109954,1.026358554,1.287236284,-1.107805781,-0.855110859,0.789675236,-0.9787657,0.968906852,2.303881105,0.016599866,0.096055751,-0.453349613,-0.538979683,-0.923236844,-1.453291964,-0.219198598
2013,Takotna,Kuskokwim,Kuskokwim,4.601374064,5.160474821,0.047535075,0.567105995,0.666952361,1.57609109,1.459631122,-1.116805185,-0.372254211,1.930878401,-0.747945671,-1.446510713,1.840228341,0.096055751,-1.231359904,-0.775623361,-0.504027835,-0.219198598,0.974138549,0.198575802
1999,Tatlawiksuk,Kuskokwim,Kuskokwim,7.299876533,8.224681711,0.049037519,0.06134163,-1.341346682,-0.934909891,-0.116923799,-1.125804589,-0.106185171,0.43946759,0.636974503,-0.676009752,-0.335566491,-0.75607107,-0.52692641,0.18736917,-0.900506621,-0.564915799,-0.231869441,-0.397851649
2000,Tatlawiksuk,Kuskokwim,Kuskokwim,6.766090243,8.255921426,0.043754247,0.054681172,-2.227206339,1.238742079,0.226912612,-0.369853905,-0.13581215,-0.705744345,0.406154474,1.065620423,-0.376738791,-0.52692641,0.863783454,0.82127383,2.031164728,-0.397851649,0.581634322,-0.923692596
2001,Tatlawiksuk,Kuskokwim,Kuskokwim,7.584465502,7.652780558,0.04226024,0.073000678,0.488203232,0.27622058,0.395191846,-1.089806972,-0.128795344,0.153704485,-0.9787657,-0.079933473,0.002634542,0.863783454,-0.414182183,-0.696994324,-0.433856697,-0.923692596,-1.592126624,-0.396633855
2002,Tatlawiksuk,Kuskokwim,Kuskokwim,7.643922553,7.904661169,0.041327857,0.070927926,0.24373751,1.040137648,0.358632698,-0.945816289,-0.315433857,0.742252827,-0.9787657,0.051811884,-0.637006543,-0.414182183,0.24254894,-0.302466249,-0.067064088,-0.396633855,0.876268633,0.205883863
2003,Tatlawiksuk,Kuskokwim,Kuskokwim,7.604843409,8.044131644,0.053490697,0.07700985,-0.019128857,-0.734980547,0.342849731,-1.125804589,0.251120119,0.914348523,-0.170895598,5.293066705,-0.381150109,0.24254894,2.934397006,-1.002864404,-0.079568289,0.205883863,-0.194717309,2.419742854
2004,Tatlawiksuk,Kuskokwim,Kuskokwim,7.942293693,7.159499775,0.03702056,0.109150684,0.622265079,-0.846140732,0.15124071,-0.270860377,-0.472618992,-0.311288039,1.444844604,-0.435981069,-0.991014822,2.934397006,-0.249628689,-0.391124243,-0.100476885,2.419742854,0.324329434,1.18438523
2005,Tatlawiksuk,Kuskokwim,Kuskokwim,7.965887032,7.465514148,0.036232737,0.090390863,0.758955589,-1.121271254,-0.073680463,0.404095588,-0.448089009,-2.127747297,-0.863355685,-0.098351157,-0.471949758,-0.249628689,0.079604596,-0.071955463,-0.125777701,1.18438523,1.633634463,-0.5815238
2006,Tatlawiksuk,Kuskokwim,Kuskokwim,7.635724166,7.196226407,0.034747908,0.098670562,1.593556304,-1.085155005,0.394201158,1.844001615,-0.773056323,1.042119424,0.29074446,-0.471670199,0.315102888,0.079604596,-0.387792536,-1.211210691,-0.180626521,-0.5815238,-0.019029119,1.801025831
2007,Tatlawiksuk,Kuskokwim,Kuskokwim,7.325206533,7.740349515,0.035094521,0.068799466,-0.003356875,-0.754324274,0.221592639,2.086985746,-1.723885667,-1.128539204,-0.170895598,-0.135139915,-0.802798595,-0.387792536,1.113021294,-0.883176112,-1.310421077,1.801025831,1.209083985,-0.700905256
2008,Tatlawiksuk,Kuskokwim,Kuskokwim,7.066449131,7.486836368,0.034433292,0.084190761,2.224435585,-0.842695959,0.244546513,1.924996468,-0.940204655,0.910072248,0.752384517,-0.688691287,-1.607128879,1.113021294,2.085713846,-2.040162939,-1.015610149,-0.700905256,-1.090144288,0.786062924
2009,Tatlawiksuk,Kuskokwim,Kuskokwim,6.995624986,7.20393113,0.036990509,0.103063644,0.702439321,-1.793482516,0.450328684,0.440093232,-0.397059713,-0.441855231,0.059924431,-0.023057953,-1.428838093,2.085713846,-0.674891967,-0.240405653,-0.793307901,0.786062924,-0.141354098,0.497500459
2010,Tatlawiksuk,Kuskokwim,Kuskokwim,6.341704697,7.540367782,0.039817509,0.086391017,-0.674980442,-1.389752462,0.776374563,2.806938732,-1.486390459,0.035055439,0.521564488,-0.324883723,3.037621208,-0.674891967,1.383904443,-0.142881859,-0.203876843,0.497500459,-0.437728429,-0.218313168
2011,Tatlawiksuk,Kuskokwim,Kuskokwim,6.780487082,8.074615115,0.035756183,0.084891043,1.229486386,0.400999704,0.869724829,1.394030972,-1.519215157,-0.677629351,2.137304691,-0.12872729,0.096742656,1.383904443,0.319828928,1.738884072,1.614868395,-0.218313168,-1.107749336,-0.943433178
2012,Tatlawiksuk,Kuskokwim,Kuskokwim,7.103195866,8.389716027,0.039366864,0.185059485,1.901109954,1.026358554,1.287236284,-1.107805781,-0.855110859,0.789675236,-0.9787657,0.321256685,1.337793405,0.319828928,0.206630981,-0.690344974,-0.865356488,-0.943433178,-1.241704485,-0.306516468
2013,Tatlawiksuk,Kuskokwim,Kuskokwim,6.337730683,7.460070956,0.036263834,0.277923121,0.666952361,1.57609109,1.459631122,-1.116805185,-0.372254211,1.930878401,-0.747945671,-1.184940326,0.280547565,0.206630981,-1.035143295,-0.391124243,-0.579179203,-0.306516468,1.142268824,0.824714813
1985,Teslin,Yukon (CA),Yukon,8.87034921,8.225024593,0.175986666,0.628732266,0.048822006,0.258006668,-1.27917655,-1.125804589,0.503640325,-0.335565368,0.736646271,1.75566643,0.504551332,0.560667138,0.457941866,0.319531649,0.061970521,0.267952185,-0.362036267,0.309764256
1986,Teslin,Yukon (CA),Yukon,8.962306959,9.913106533,0.169154031,0.313890229,-0.291208909,-0.346118634,-1.295741835,0.044119074,0.223767349,0.533319712,-0.851150873,-0.026434333,1.304228967,0.457941866,0.469017938,0.289260306,0.542995926,0.309764256,-1.038194563,0.544991008
1987,Teslin,Yukon (CA),Yukon,8.18296481,9.941350297,0.221789767,0.335941827,1.274494666,-0.168182843,-1.11856755,-0.333856261,2.133267458,2.009610415,-1.248100159,-0.504349123,0.998543569,0.469017938,0.647044567,1.497805576,2.318267634,0.544991008,-0.59173866,0.647559274
1988,Teslin,Yukon (CA),Yukon,8.700581412,8.734215851,0.158727398,0.730350384,0.683777694,-0.450256782,-1.123159668,-0.315857452,1.229346002,0.183154663,-1.049625516,-0.287623485,1.892892357,0.647044567,0.930227592,-0.424553131,-0.94226923,0.647559274,-0.298699127,1.286896789
1989,Teslin,Yukon (CA),Yukon,9.228075208,9.797217053,0.26601307,0.467112005,2.252950972,-0.319203977,-1.163538411,0.035119662,2.077117343,1.905602694,-0.851150873,-0.603574688,-0.486835632,0.930227592,1.729361821,-0.170068627,-0.014361686,1.286896789,0.800191697,1.044179453
1990,Teslin,Yukon (CA),Yukon,8.570884648,9.879183056,0.329770822,0.458161436,-0.481175159,-0.535051202,-0.409177252,0.755072677,0.605303195,1.412793001,0.538171628,1.775118202,-0.31783229,1.729361821,2.510172058,-0.141849579,2.089349861,1.044179453,1.397988016,0.778874816
1991,Teslin,Yukon (CA),Yukon,8.56600692,8.961009637,0.187477321,0.682655068,0.10173498,0.268640913,0.239678913,-0.459848028,0.519564766,1.764180422,-1.248100159,0.395416429,-0.382327175,2.510172058,0.628821195,1.196759437,-0.952834837,0.778874816,1.976433706,0.39197309
1992,Teslin,Yukon (CA),Yukon,8.850179688,9.875530009,0.171719173,0.198911924,0.042750026,-0.840046133,0.662912275,-0.44184922,-1.061892755,1.299144904,-0.851150873,0.061032567,1.883721067,0.628821195,0.461424352,1.378900564,0.586479705,0.39197309,-1.06992614,0.972161326
1993,Teslin,Yukon (CA),Yukon,8.643601203,9.639187362,0.194764697,0.282059886,0.348951334,0.768520328,0.87285227,0.521087951,-0.821515928,-1.330623288,-0.65267623,0.45644623,0.533988217,0.461424352,1.435915606,-0.228045943,-0.334944002,0.972161326,0.742612149,1.111096381
1994,Teslin,Yukon (CA),Yukon,8.318075538,8.242420759,0.195035161,0.532830882,-1.117865699,-0.837131325,0.379401207,-0.92781748,0.891616251,-0.487292726,0.339696985,0.559678534,0.155524661,1.435915606,0.664637887,-1.182106298,-0.478299589,1.111096381,0.263201199,1.286209373
1995,Teslin,Yukon (CA),Yukon,8.949224957,10.02580751,0.186310015,0.187981866,-0.053534238,-0.972404924,0.133278485,0.431093828,1.664572407,0.651356856,-0.255726944,0.672659965,-1.117066153,0.664637887,0.741489318,-1.183645519,-1.040993175,1.286209373,0.315393074,0.610629499
1996,Teslin,Yukon (CA),Yukon,8.987343438,8.152700048,0.164367062,0.609810472,-1.531627807,-0.690993441,-0.261924091,0.773071539,0.837133129,1.976581097,-0.255726944,-0.312309213,-0.747403723,0.741489318,0.874412025,-1.064612444,0.093701839,0.610629499,-0.336516037,1.096683795
1997,Teslin,Yukon (CA),Yukon,8.664449003,8.871786388,0.260076966,0.366740901,-1.987026354,-1.612129615,-0.384439504,0.935060923,0.225062571,-0.790827155,0.538171628,-0.985695623,-0.584835432,0.874412025,-1.075981001,-1.41991591,-1.525359001,1.096683795,-0.514458485,-1.287192047
1998,Teslin,Yukon (CA),Yukon,8.817689641,8.61188639,0.116502075,0.512948181,-0.154155632,1.750688392,-0.105968147,0.692076793,-0.535231891,-0.194070259,-0.057252301,-1.204671942,-1.027720029,-1.075981001,0.558431083,-0.474449333,-0.37118791,-1.287192047,-0.03155309,0.8507954
1999,Teslin,Yukon (CA),Yukon,8.315595373,9.840644306,0.210631371,0.183037316,-0.091700974,-0.934909891,-0.116923799,-1.125804589,0.356816741,0.43946759,0.538171628,-0.675634117,-0.261769313,0.558431083,-1.197983482,1.999976154,0.796204422,0.8507954,0.886776112,-1.485601133
2000,Teslin,Yukon (CA),Yukon,8.35407318,8.077623053,0.160086169,0.707808861,-0.227019399,1.238742079,0.226912612,-0.369853905,-0.850920667,-0.705744345,1.332070201,-1.55952683,1.913897572,-1.197983482,-0.957548111,1.267820131,-0.471740633,-1.485601133,-1.671032964,-1.267781769
2001,Teslin,Yukon (CA),Yukon,9.544973298,9.631188376,0.166496401,0.326610872,0.063568245,0.27622058,0.395191846,-1.089806972,0.194985907,0.153704485,-0.851150873,1.158631137,1.730102062,-0.957548111,-1.187327892,-0.55769573,0.33298084,-1.267781769,-1.682118083,-1.208805629
2002,Teslin,Yukon (CA),Yukon,8.182503593,9.846261703,0.242024304,0.457241419,-0.07175018,1.040137648,0.358632698,-0.945816289,-0.660071922,0.742252827,-0.255726944,-0.388132995,-0.871586079,-1.187327892,0.173827752,-1.288569069,-0.491453966,-1.208805629,1.320621924,-0.416735662
2003,Teslin,Yukon (CA),Yukon,8.287554165,9.720176067,0.229756015,0.193076418,-0.678948243,-0.734980547,0.342849731,-1.125804589,0.890226185,0.914348523,-1.248100159,-1.176761168,-0.930903622,0.173827752,-0.030638393,0.059531808,-0.514251167,-0.416735662,-0.333726522,-1.102126567
2004,Teslin,Yukon (CA),Yukon,8.354879722,9.253104751,0.189892534,0.138326021,0.580554024,-0.846140732,0.15124071,-0.270860377,1.170287885,-0.311288039,1.133595558,0.990625932,-0.057042432,-0.030638393,-0.062280809,0.175742978,1.215586361,-1.102126567,1.636688737,-0.856517844
2005,Teslin,Yukon (CA),Yukon,9.087043834,8.867264485,0.144302204,0.150260631,0.957016822,-1.121271254,-0.073680463,0.404095588,0.356061511,-2.127747297,-0.255726944,-1.424473443,-0.3102884,-0.062280809,0.096750578,0.423172515,0.200953103,-0.856517844,-0.309579738,-1.147744148
2006,Teslin,Yukon (CA),Yukon,8.676956725,8.512984515,0.191142311,0.179887196,0.94920999,-1.085155005,0.394201158,1.844001615,0.025928011,1.042119424,-0.255726944,0.240962213,0.346494369,0.096750578,0.949367668,1.342857349,1.632628126,-1.147744148,-0.157269181,0.904885031
2007,Teslin,Yukon (CA),Yukon,8.765761959,9.536211748,0.038721156,0.082485316,-0.19579207,-0.754324274,0.221592639,2.086985746,-1.462195681,-1.128539204,-0.255726944,-0.347112138,1.284998368,0.949367668,0.269453779,-0.103369059,0.429031903,0.904885031,1.259530012,0.694622541
2008,Teslin,Yukon (CA),Yukon,9.381655325,8.555349828,0.286079179,0.152508673,2.095079476,-0.842695959,0.244546513,1.924996468,-0.120712933,0.910072248,-1.248100159,0.627942232,-0.29638354,0.269453779,0.184790686,0.284001507,-0.478705238,0.694622541,-0.167810004,0.276347349
2009,Teslin,Yukon (CA),Yukon,9.256550908,8.742102334,0.144298248,0.113755887,-0.169769296,-1.793482516,0.450328684,0.440093232,0.070055154,-0.441855231,0.339696985,0.418293989,-0.417163406,0.184790686,-0.759978938,0.149961235,-0.908258444,0.276347349,0.248634618,-0.993894344
2010,Teslin,Yukon (CA),Yukon,8.408042345,8.182196421,0.099473084,0.153797756,0.1225532,-1.389752462,0.776374563,2.806938732,-1.068487635,0.035055439,-0.851150873,0.181079598,-0.621372435,-0.759978938,0.173527203,-0.335534862,0.753978702,-0.993894344,-0.451652628,-0.00556305
2011,Teslin,Yukon (CA),Yukon,8.447993557,10.05726902,0.108721322,0.080505114,0.656020069,0.400999704,0.869724829,1.394030972,-0.95706175,-0.677629351,1.92749413,-0.155056284,-0.910638027,0.173527203,0.143522438,1.252812523,-0.262840496,-0.00556305,-1.124585125,-1.388520179
2012,Teslin,Yukon (CA),Yukon,8.577712386,9.495293838,0.093143519,0.105956328,0.68464512,1.026358554,1.287236284,-1.107805781,-0.114277247,0.789675236,-0.65267623,-1.141826959,1.305338042,0.143522438,0.237550376,0.173947221,-1.095023787,-1.388520179,-1.057744423,1.173368738
2013,Teslin,Yukon (CA),Yukon,8.949064651,8.883289075,0.072481719,0.198487424,1.047229106,1.57609109,1.459631122,-1.116805185,-0.680329879,1.930878401,-0.255726944,2.964937856,-0.293276898,0.237550376,-1.780619363,-0.291282059,0.827910309,1.173368738,0.621519085,-0.181244404
2014,Teslin,Yukon (CA),Yukon,8.90402473,9.130180398,0.08579522,0.36907663,3.023225086,0.90910377,1.50121983,-1.125804589,-1.036513689,1.793548982,-2.438948018,1.115896446,-0.351928901,-1.780619363,-1.580280102,-0.147108378,0.300046641,-0.181244404,-0.425532149,0.443208717
2015,Teslin,Yukon (CA),Yukon,8.912399833,9.51471028,0.070651732,0.800433755,0.498148572,1.636480907,1.489113037,-0.432849816,-0.544410373,0.15123721,-0.454201587,0.677999611,-0.953609844,-1.580280102,-1.807896892,-0.334765251,-0.140847409,0.443208717,0.611668166,1.43536224
1991,Tuluksak,Kuskokwim,Kuskokwim,6.514128643,7.386661745,0.046830192,0.634515354,0.561805814,0.268640913,0.239678913,-0.459848028,0.202147697,1.764180422,-0.9787657,-0.736235715,-1.140137311,0.492737392,0.810078859,-0.68201452,-0.618628327,-0.594341271,0.056895899,-1.291225797
1992,Tuluksak,Kuskokwim,Kuskokwim,6.921126717,6.891715226,0.042977684,0.668247366,1.313603624,-0.840046133,0.662912275,-0.44184922,0.338248855,1.299144904,-0.401715627,-0.331098543,-0.727088997,0.810078859,-0.227768989,1.138917153,-0.265995233,-1.291225797,0.36401702,0.185734285
1993,Tuluksak,Kuskokwim,Kuskokwim,7.745068086,8.245495504,0.043707733,0.461348106,-0.40817108,0.768520328,0.87285227,0.521087951,0.328891266,-1.330623288,-0.517125642,1.86338837,1.039103472,-0.227768989,0.793939176,1.271980627,-0.100461173,0.185734285,1.396272875,-0.851948781
1994,Tuluksak,Kuskokwim,Kuskokwim,8.029272647,7.348435903,0.048421844,0.513636804,0.088646354,-0.837131325,0.379401207,-0.92781748,0.36030738,-0.487292726,-0.170895598,-0.405457729,0.405479935,0.793939176,-1.014406389,0.845218497,0.480035014,-0.851948781,-1.424693196,1.025822077
1995,Tuluksak,Kuskokwim,Kuskokwim,8.448952818,7.093001688,0.125636981,0.138499654,0.055788058,-0.972404924,0.133278485,0.431093828,0.352492657,0.651356856,-0.9787657,-1.261473424,-0.345324189,-1.014406389,-0.706935401,-0.487813775,-0.917985928,1.025822077,0.141622254,0.394249809
1996,Tuluksak,Kuskokwim,Kuskokwim,7.700103409,7.459680669,0.229312429,0.09927768,-0.019128857,-0.690993441,-0.261924091,0.773071539,0.187642788,1.976581097,-0.517125642,-1.060520792,-0.144897664,-0.706935401,-0.027157832,-1.062024619,-1.596176323,0.394249809,1.471900183,0.629699521
1997,Tuluksak,Kuskokwim,Kuskokwim,7.459846257,7.084104114,0.405542509,0.088179654,-1.949882321,-1.612129615,-0.384439504,0.935060923,-0.67726679,-0.790827155,0.867794532,-0.618360844,-0.563248267,-0.027157832,-0.855319319,0.489183798,0.379331819,0.629699521,0.637488476,0.223542086
