Project,,,Observation Year,Observation Month/Day,Location,Species,Fish Count,Fish Count, CASE  WHEN Count Type = 'Counted Live' THEN 'Counted' ELSE Count Type END,Method
Salmon River (Aniak) Escapement,,,2007,06/21,Salmon River (Aniak),Chinook,0,0,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,06/22,Salmon River (Aniak),Chinook,0,0,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,06/23,Salmon River (Aniak),Chinook,0,0,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,06/24,Salmon River (Aniak),Chinook,0,0,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,06/25,Salmon River (Aniak),Chinook,0,0,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,06/26,Salmon River (Aniak),Chinook,1,1,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,06/27,Salmon River (Aniak),Chinook,0,0,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,06/28,Salmon River (Aniak),Chinook,1,1,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,06/29,Salmon River (Aniak),Chinook,0,0,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,06/30,Salmon River (Aniak),Chinook,4,4,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/01,Salmon River (Aniak),Chinook,2,2,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/02,Salmon River (Aniak),Chinook,2,2,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/03,Salmon River (Aniak),Chinook,32,32,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/04,Salmon River (Aniak),Chinook,7,7,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/05,Salmon River (Aniak),Chinook,6,6,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/06,Salmon River (Aniak),Chinook,6,6,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/07,Salmon River (Aniak),Chinook,91,91,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/08,Salmon River (Aniak),Chinook,205,205,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/09,Salmon River (Aniak),Chinook,27,27,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/10,Salmon River (Aniak),Chinook,69,69,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/11,Salmon River (Aniak),Chinook,105,105,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/12,Salmon River (Aniak),Chinook,176,176,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/13,Salmon River (Aniak),Chinook,597,597,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/14,Salmon River (Aniak),Chinook,123,123,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/15,Salmon River (Aniak),Chinook,50,50,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/16,Salmon River (Aniak),Chinook,204,204,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/17,Salmon River (Aniak),Chinook,126,126,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/18,Salmon River (Aniak),Chinook,526,526,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/19,Salmon River (Aniak),Chinook,232,232,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/20,Salmon River (Aniak),Chinook,329,329,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/21,Salmon River (Aniak),Chinook,154,154,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/22,Salmon River (Aniak),Chinook,345,345,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/23,Salmon River (Aniak),Chinook,246,246,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/24,Salmon River (Aniak),Chinook,203,203,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/25,Salmon River (Aniak),Chinook,298,298,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/26,Salmon River (Aniak),Chinook,165,165,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/27,Salmon River (Aniak),Chinook,310,310,Estimated,Weir
Salmon River (Aniak) Escapement,,,2007,07/28,Salmon River (Aniak),Chinook,253,253,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/29,Salmon River (Aniak),Chinook,101,101,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/30,Salmon River (Aniak),Chinook,120,120,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,07/31,Salmon River (Aniak),Chinook,127,127,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/01,Salmon River (Aniak),Chinook,95,95,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/02,Salmon River (Aniak),Chinook,71,71,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/03,Salmon River (Aniak),Chinook,70,70,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/04,Salmon River (Aniak),Chinook,26,26,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/05,Salmon River (Aniak),Chinook,195,195,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/06,Salmon River (Aniak),Chinook,110,110,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/07,Salmon River (Aniak),Chinook,66,66,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/08,Salmon River (Aniak),Chinook,83,83,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/09,Salmon River (Aniak),Chinook,19,19,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/10,Salmon River (Aniak),Chinook,52,52,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/11,Salmon River (Aniak),Chinook,28,28,Estimated,Weir
Salmon River (Aniak) Escapement,,,2007,08/12,Salmon River (Aniak),Chinook,26,26,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/13,Salmon River (Aniak),Chinook,39,39,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/14,Salmon River (Aniak),Chinook,18,18,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/15,Salmon River (Aniak),Chinook,15,15,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/16,Salmon River (Aniak),Chinook,12,12,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/17,Salmon River (Aniak),Chinook,7,7,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/18,Salmon River (Aniak),Chinook,9,9,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/19,Salmon River (Aniak),Chinook,9,9,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/20,Salmon River (Aniak),Chinook,1,1,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/21,Salmon River (Aniak),Chinook,12,12,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/22,Salmon River (Aniak),Chinook,8,8,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,08/23,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2007,08/24,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2007,08/25,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2007,08/26,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2007,08/27,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2007,08/28,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2007,08/29,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2007,08/30,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2007,08/31,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
