Project,,,Observation Year,Observation Month/Day,Location,Species,Fish Count,Fish Count,Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,07/20,Eagle Sonar (Yukon/Canadian Border),Chinook,2083,2083,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,07/21,Eagle Sonar (Yukon/Canadian Border),Chinook,2064,2064,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,07/22,Eagle Sonar (Yukon/Canadian Border),Chinook,1951,1951,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,07/23,Eagle Sonar (Yukon/Canadian Border),Chinook,1922,1922,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,07/24,Eagle Sonar (Yukon/Canadian Border),Chinook,1591,1591,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,07/25,Eagle Sonar (Yukon/Canadian Border),Chinook,1107,1107,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,07/26,Eagle Sonar (Yukon/Canadian Border),Chinook,1055,1055,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,07/27,Eagle Sonar (Yukon/Canadian Border),Chinook,1277,1277,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,07/28,Eagle Sonar (Yukon/Canadian Border),Chinook,1452,1452,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,07/29,Eagle Sonar (Yukon/Canadian Border),Chinook,1196,1196,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,07/30,Eagle Sonar (Yukon/Canadian Border),Chinook,1130,1130,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,07/31,Eagle Sonar (Yukon/Canadian Border),Chinook,1190,1190,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,08/01,Eagle Sonar (Yukon/Canadian Border),Chinook,1096,1096,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,08/02,Eagle Sonar (Yukon/Canadian Border),Chinook,1053,1053,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,08/03,Eagle Sonar (Yukon/Canadian Border),Chinook,1030,1030,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,08/04,Eagle Sonar (Yukon/Canadian Border),Chinook,762,762,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,08/05,Eagle Sonar (Yukon/Canadian Border),Chinook,691,691,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,08/06,Eagle Sonar (Yukon/Canadian Border),Chinook,586,586,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,08/07,Eagle Sonar (Yukon/Canadian Border),Chinook,439,439,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,08/08,Eagle Sonar (Yukon/Canadian Border),Chinook,351,351,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,08/09,Eagle Sonar (Yukon/Canadian Border),Chinook,341,341,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,08/10,Eagle Sonar (Yukon/Canadian Border),Chinook,334,334,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,08/11,Eagle Sonar (Yukon/Canadian Border),Chinook,244,244,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,08/12,Eagle Sonar (Yukon/Canadian Border),Chinook,287,287,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,08/13,Eagle Sonar (Yukon/Canadian Border),Chinook,248,248,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,08/14,Eagle Sonar (Yukon/Canadian Border),Chinook,218,218,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,08/15,Eagle Sonar (Yukon/Canadian Border),Chinook,179,179,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,08/16,Eagle Sonar (Yukon/Canadian Border),Chinook,170,170,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,08/17,Eagle Sonar (Yukon/Canadian Border),Chinook,188,188,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2013,08/18,Eagle Sonar (Yukon/Canadian Border),Chinook,147,147,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,06/27,Eagle Sonar (Yukon/Canadian Border),Chinook,95,95,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,06/28,Eagle Sonar (Yukon/Canadian Border),Chinook,224,224,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,06/29,Eagle Sonar (Yukon/Canadian Border),Chinook,347,347,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,06/30,Eagle Sonar (Yukon/Canadian Border),Chinook,507,507,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/01,Eagle Sonar (Yukon/Canadian Border),Chinook,620,620,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/02,Eagle Sonar (Yukon/Canadian Border),Chinook,694,694,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/03,Eagle Sonar (Yukon/Canadian Border),Chinook,863,863,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/04,Eagle Sonar (Yukon/Canadian Border),Chinook,932,932,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/05,Eagle Sonar (Yukon/Canadian Border),Chinook,1136,1136,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/06,Eagle Sonar (Yukon/Canadian Border),Chinook,1466,1466,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/07,Eagle Sonar (Yukon/Canadian Border),Chinook,1653,1653,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/08,Eagle Sonar (Yukon/Canadian Border),Chinook,1707,1707,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/09,Eagle Sonar (Yukon/Canadian Border),Chinook,1898,1898,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/10,Eagle Sonar (Yukon/Canadian Border),Chinook,1716,1716,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/11,Eagle Sonar (Yukon/Canadian Border),Chinook,1992,1992,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/12,Eagle Sonar (Yukon/Canadian Border),Chinook,2174,2174,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/13,Eagle Sonar (Yukon/Canadian Border),Chinook,2060,2060,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/14,Eagle Sonar (Yukon/Canadian Border),Chinook,2060,2060,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/15,Eagle Sonar (Yukon/Canadian Border),Chinook,2164,2164,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/16,Eagle Sonar (Yukon/Canadian Border),Chinook,2445,2445,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/17,Eagle Sonar (Yukon/Canadian Border),Chinook,2596,2596,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/18,Eagle Sonar (Yukon/Canadian Border),Chinook,2800,2800,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/19,Eagle Sonar (Yukon/Canadian Border),Chinook,2727,2727,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/20,Eagle Sonar (Yukon/Canadian Border),Chinook,2762,2762,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/21,Eagle Sonar (Yukon/Canadian Border),Chinook,2597,2597,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/22,Eagle Sonar (Yukon/Canadian Border),Chinook,3273,3273,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/23,Eagle Sonar (Yukon/Canadian Border),Chinook,2949,2949,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/24,Eagle Sonar (Yukon/Canadian Border),Chinook,2864,2864,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/25,Eagle Sonar (Yukon/Canadian Border),Chinook,2506,2506,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/26,Eagle Sonar (Yukon/Canadian Border),Chinook,1985,1985,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/27,Eagle Sonar (Yukon/Canadian Border),Chinook,1416,1416,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/28,Eagle Sonar (Yukon/Canadian Border),Chinook,969,969,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/29,Eagle Sonar (Yukon/Canadian Border),Chinook,1394,1394,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/30,Eagle Sonar (Yukon/Canadian Border),Chinook,1304,1304,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,07/31,Eagle Sonar (Yukon/Canadian Border),Chinook,1020,1020,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,08/01,Eagle Sonar (Yukon/Canadian Border),Chinook,824,824,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,08/02,Eagle Sonar (Yukon/Canadian Border),Chinook,702,702,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,08/03,Eagle Sonar (Yukon/Canadian Border),Chinook,601,601,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,08/04,Eagle Sonar (Yukon/Canadian Border),Chinook,486,486,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,08/05,Eagle Sonar (Yukon/Canadian Border),Chinook,368,368,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,08/06,Eagle Sonar (Yukon/Canadian Border),Chinook,301,301,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2014,08/07,Eagle Sonar (Yukon/Canadian Border),Chinook,265,265,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,06/30,Eagle Sonar (Yukon/Canadian Border),Chinook,130,130,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/01,Eagle Sonar (Yukon/Canadian Border),Chinook,119,119,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/02,Eagle Sonar (Yukon/Canadian Border),Chinook,172,172,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/03,Eagle Sonar (Yukon/Canadian Border),Chinook,188,188,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/04,Eagle Sonar (Yukon/Canadian Border),Chinook,350,350,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/05,Eagle Sonar (Yukon/Canadian Border),Chinook,464,464,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/06,Eagle Sonar (Yukon/Canadian Border),Chinook,503,503,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/07,Eagle Sonar (Yukon/Canadian Border),Chinook,597,597,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/08,Eagle Sonar (Yukon/Canadian Border),Chinook,854,854,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/09,Eagle Sonar (Yukon/Canadian Border),Chinook,1148,1148,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/10,Eagle Sonar (Yukon/Canadian Border),Chinook,1470,1470,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/11,Eagle Sonar (Yukon/Canadian Border),Chinook,1799,1799,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/12,Eagle Sonar (Yukon/Canadian Border),Chinook,2375,2375,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/13,Eagle Sonar (Yukon/Canadian Border),Chinook,2736,2736,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/14,Eagle Sonar (Yukon/Canadian Border),Chinook,2794,2794,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/15,Eagle Sonar (Yukon/Canadian Border),Chinook,3209,3209,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/16,Eagle Sonar (Yukon/Canadian Border),Chinook,3634,3634,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/17,Eagle Sonar (Yukon/Canadian Border),Chinook,3383,3383,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/18,Eagle Sonar (Yukon/Canadian Border),Chinook,3442,3442,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/19,Eagle Sonar (Yukon/Canadian Border),Chinook,3244,3244,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/20,Eagle Sonar (Yukon/Canadian Border),Chinook,3218,3218,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/21,Eagle Sonar (Yukon/Canadian Border),Chinook,2938,2938,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/22,Eagle Sonar (Yukon/Canadian Border),Chinook,2626,2626,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/23,Eagle Sonar (Yukon/Canadian Border),Chinook,2968,2968,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/24,Eagle Sonar (Yukon/Canadian Border),Chinook,2995,2995,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/25,Eagle Sonar (Yukon/Canadian Border),Chinook,3370,3370,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/26,Eagle Sonar (Yukon/Canadian Border),Chinook,3716,3716,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/27,Eagle Sonar (Yukon/Canadian Border),Chinook,3538,3538,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/28,Eagle Sonar (Yukon/Canadian Border),Chinook,3280,3280,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/29,Eagle Sonar (Yukon/Canadian Border),Chinook,3440,3440,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/30,Eagle Sonar (Yukon/Canadian Border),Chinook,3004,3004,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,07/31,Eagle Sonar (Yukon/Canadian Border),Chinook,2993,2993,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,08/01,Eagle Sonar (Yukon/Canadian Border),Chinook,2482,2482,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,08/02,Eagle Sonar (Yukon/Canadian Border),Chinook,2074,2074,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,08/03,Eagle Sonar (Yukon/Canadian Border),Chinook,1791,1791,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,08/04,Eagle Sonar (Yukon/Canadian Border),Chinook,1444,1444,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,08/05,Eagle Sonar (Yukon/Canadian Border),Chinook,1187,1187,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,08/06,Eagle Sonar (Yukon/Canadian Border),Chinook,1028,1028,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,08/07,Eagle Sonar (Yukon/Canadian Border),Chinook,799,799,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,08/08,Eagle Sonar (Yukon/Canadian Border),Chinook,596,596,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,08/09,Eagle Sonar (Yukon/Canadian Border),Chinook,432,432,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,08/10,Eagle Sonar (Yukon/Canadian Border),Chinook,298,298,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,08/11,Eagle Sonar (Yukon/Canadian Border),Chinook,294,294,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,08/12,Eagle Sonar (Yukon/Canadian Border),Chinook,254,254,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,08/13,Eagle Sonar (Yukon/Canadian Border),Chinook,228,228,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,08/14,Eagle Sonar (Yukon/Canadian Border),Chinook,215,215,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2015,08/15,Eagle Sonar (Yukon/Canadian Border),Chinook,196,196,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,06/30,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/01,Eagle Sonar (Yukon/Canadian Border),Chinook,300,300,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/02,Eagle Sonar (Yukon/Canadian Border),Chinook,384,384,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/03,Eagle Sonar (Yukon/Canadian Border),Chinook,474,474,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/04,Eagle Sonar (Yukon/Canadian Border),Chinook,591,591,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/05,Eagle Sonar (Yukon/Canadian Border),Chinook,615,615,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/06,Eagle Sonar (Yukon/Canadian Border),Chinook,653,653,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/07,Eagle Sonar (Yukon/Canadian Border),Chinook,894,894,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/08,Eagle Sonar (Yukon/Canadian Border),Chinook,1194,1194,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/09,Eagle Sonar (Yukon/Canadian Border),Chinook,1401,1401,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/10,Eagle Sonar (Yukon/Canadian Border),Chinook,1792,1792,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/11,Eagle Sonar (Yukon/Canadian Border),Chinook,2223,2223,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/12,Eagle Sonar (Yukon/Canadian Border),Chinook,2960,2960,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/13,Eagle Sonar (Yukon/Canadian Border),Chinook,3727,3727,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/14,Eagle Sonar (Yukon/Canadian Border),Chinook,4388,4388,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/15,Eagle Sonar (Yukon/Canadian Border),Chinook,3992,3992,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/16,Eagle Sonar (Yukon/Canadian Border),Chinook,3862,3862,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/17,Eagle Sonar (Yukon/Canadian Border),Chinook,3488,3488,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/18,Eagle Sonar (Yukon/Canadian Border),Chinook,3267,3267,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/19,Eagle Sonar (Yukon/Canadian Border),Chinook,3142,3142,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/20,Eagle Sonar (Yukon/Canadian Border),Chinook,3054,3054,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/21,Eagle Sonar (Yukon/Canadian Border),Chinook,2975,2975,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/22,Eagle Sonar (Yukon/Canadian Border),Chinook,3264,3264,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/23,Eagle Sonar (Yukon/Canadian Border),Chinook,2775,2775,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/24,Eagle Sonar (Yukon/Canadian Border),Chinook,2619,2619,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/25,Eagle Sonar (Yukon/Canadian Border),Chinook,2508,2508,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/26,Eagle Sonar (Yukon/Canadian Border),Chinook,2132,2132,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/27,Eagle Sonar (Yukon/Canadian Border),Chinook,2018,2018,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/28,Eagle Sonar (Yukon/Canadian Border),Chinook,1678,1678,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/29,Eagle Sonar (Yukon/Canadian Border),Chinook,1356,1356,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/30,Eagle Sonar (Yukon/Canadian Border),Chinook,1184,1184,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,07/31,Eagle Sonar (Yukon/Canadian Border),Chinook,851,851,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/01,Eagle Sonar (Yukon/Canadian Border),Chinook,666,666,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/02,Eagle Sonar (Yukon/Canadian Border),Chinook,832,832,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/03,Eagle Sonar (Yukon/Canadian Border),Chinook,751,751,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/04,Eagle Sonar (Yukon/Canadian Border),Chinook,712,712,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/05,Eagle Sonar (Yukon/Canadian Border),Chinook,590,590,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/06,Eagle Sonar (Yukon/Canadian Border),Chinook,431,431,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/07,Eagle Sonar (Yukon/Canadian Border),Chinook,463,463,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/08,Eagle Sonar (Yukon/Canadian Border),Chinook,430,430,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/09,Eagle Sonar (Yukon/Canadian Border),Chinook,368,368,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/10,Eagle Sonar (Yukon/Canadian Border),Chinook,289,289,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/11,Eagle Sonar (Yukon/Canadian Border),Chinook,206,206,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/12,Eagle Sonar (Yukon/Canadian Border),Chinook,102,102,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/13,Eagle Sonar (Yukon/Canadian Border),Chinook,153,153,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/14,Eagle Sonar (Yukon/Canadian Border),Chinook,176,176,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/15,Eagle Sonar (Yukon/Canadian Border),Chinook,140,140,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/16,Eagle Sonar (Yukon/Canadian Border),Chinook,158,158,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/17,Eagle Sonar (Yukon/Canadian Border),Chinook,101,101,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/18,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/19,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/20,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/21,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/22,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2016,08/23,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,06/30,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/01,Eagle Sonar (Yukon/Canadian Border),Chinook,119,119,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/02,Eagle Sonar (Yukon/Canadian Border),Chinook,94,94,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/03,Eagle Sonar (Yukon/Canadian Border),Chinook,167,167,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/04,Eagle Sonar (Yukon/Canadian Border),Chinook,198,198,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/05,Eagle Sonar (Yukon/Canadian Border),Chinook,300,300,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/06,Eagle Sonar (Yukon/Canadian Border),Chinook,416,416,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/07,Eagle Sonar (Yukon/Canadian Border),Chinook,696,696,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/08,Eagle Sonar (Yukon/Canadian Border),Chinook,914,914,Single Run
