Project,,,Observation Year,Observation Month/Day,Location,Species,Fish Count,Fish Count, CASE  WHEN Count Type = 'Counted Live' THEN 'Counted' ELSE Count Type END,Method
Salmon River (Pitka Fork) Escapement,,,2020,07/05,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/06,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/07,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/08,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/09,Salmon River (Pitka Fork),Chinook,1,1,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/10,Salmon River (Pitka Fork),Chinook,13,13,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/11,Salmon River (Pitka Fork),Chinook,41,41,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/12,Salmon River (Pitka Fork),Chinook,63,63,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/13,Salmon River (Pitka Fork),Chinook,112,112,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/14,Salmon River (Pitka Fork),Chinook,122,122,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/15,Salmon River (Pitka Fork),Chinook,130,130,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/16,Salmon River (Pitka Fork),Chinook,46,46,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/17,Salmon River (Pitka Fork),Chinook,98,98,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/18,Salmon River (Pitka Fork),Chinook,64,64,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/19,Salmon River (Pitka Fork),Chinook,127,127,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/20,Salmon River (Pitka Fork),Chinook,159,159,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/21,Salmon River (Pitka Fork),Chinook,137,137,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/22,Salmon River (Pitka Fork),Chinook,171,171,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/23,Salmon River (Pitka Fork),Chinook,498,498,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/24,Salmon River (Pitka Fork),Chinook,173,173,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/25,Salmon River (Pitka Fork),Chinook,291,291,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/26,Salmon River (Pitka Fork),Chinook,816,816,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/27,Salmon River (Pitka Fork),Chinook,47,47,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/28,Salmon River (Pitka Fork),Chinook,151,151,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/29,Salmon River (Pitka Fork),Chinook,52,52,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/30,Salmon River (Pitka Fork),Chinook,201,201,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/31,Salmon River (Pitka Fork),Chinook,112,112,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/01,Salmon River (Pitka Fork),Chinook,284,284,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/02,Salmon River (Pitka Fork),Chinook,178,178,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/03,Salmon River (Pitka Fork),Chinook,163,163,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/04,Salmon River (Pitka Fork),Chinook,91,91,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/05,Salmon River (Pitka Fork),Chinook,78,78,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/06,Salmon River (Pitka Fork),Chinook,83,83,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/07,Salmon River (Pitka Fork),Chinook,56,56,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/08,Salmon River (Pitka Fork),Chinook,42,42,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/09,Salmon River (Pitka Fork),Chinook,66,66,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/10,Salmon River (Pitka Fork),Chinook,42,42,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/11,Salmon River (Pitka Fork),Chinook,27,27,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/12,Salmon River (Pitka Fork),Chinook,31,31,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/13,Salmon River (Pitka Fork),Chinook,25,25,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/14,Salmon River (Pitka Fork),Chinook,11,11,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/15,Salmon River (Pitka Fork),Chinook,16,16,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/16,Salmon River (Pitka Fork),Chinook,7,7,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/17,Salmon River (Pitka Fork),Chinook,5,5,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/18,Salmon River (Pitka Fork),Chinook,4,4,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/19,Salmon River (Pitka Fork),Chinook,2,2,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/20,Salmon River (Pitka Fork),Chinook,2,2,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/21,Salmon River (Pitka Fork),Chinook,2,2,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/22,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/23,Salmon River (Pitka Fork),Chinook,2,2,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/24,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/25,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/26,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/27,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/28,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/29,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/30,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2020,08/31,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2021,06/17,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,06/18,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,06/19,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,06/20,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,06/21,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,06/22,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,06/23,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,06/24,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,06/25,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,06/26,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,06/27,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,06/28,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,06/29,Salmon River (Pitka Fork),Chinook,2,2,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,06/30,Salmon River (Pitka Fork),Chinook,5,5,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/01,Salmon River (Pitka Fork),Chinook,1,1,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/02,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/03,Salmon River (Pitka Fork),Chinook,12,12,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/04,Salmon River (Pitka Fork),Chinook,2,2,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/05,Salmon River (Pitka Fork),Chinook,1,1,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/06,Salmon River (Pitka Fork),Chinook,10,10,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/07,Salmon River (Pitka Fork),Chinook,5,5,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/08,Salmon River (Pitka Fork),Chinook,10,10,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/09,Salmon River (Pitka Fork),Chinook,7,7,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/10,Salmon River (Pitka Fork),Chinook,3,3,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/11,Salmon River (Pitka Fork),Chinook,19,19,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/12,Salmon River (Pitka Fork),Chinook,5,5,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/13,Salmon River (Pitka Fork),Chinook,72,72,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/14,Salmon River (Pitka Fork),Chinook,31,31,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/15,Salmon River (Pitka Fork),Chinook,131,131,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/16,Salmon River (Pitka Fork),Chinook,33,33,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/17,Salmon River (Pitka Fork),Chinook,162,162,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/18,Salmon River (Pitka Fork),Chinook,288,288,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/19,Salmon River (Pitka Fork),Chinook,303,303,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/20,Salmon River (Pitka Fork),Chinook,409,409,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/21,Salmon River (Pitka Fork),Chinook,79,79,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/22,Salmon River (Pitka Fork),Chinook,528,528,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/23,Salmon River (Pitka Fork),Chinook,45,45,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/24,Salmon River (Pitka Fork),Chinook,309,309,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/25,Salmon River (Pitka Fork),Chinook,125,125,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/26,Salmon River (Pitka Fork),Chinook,119,119,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/27,Salmon River (Pitka Fork),Chinook,70,70,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/28,Salmon River (Pitka Fork),Chinook,246,246,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/29,Salmon River (Pitka Fork),Chinook,143,143,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/30,Salmon River (Pitka Fork),Chinook,212,212,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,07/31,Salmon River (Pitka Fork),Chinook,15,15,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/01,Salmon River (Pitka Fork),Chinook,144,144,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/02,Salmon River (Pitka Fork),Chinook,68,68,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/03,Salmon River (Pitka Fork),Chinook,111,111,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/04,Salmon River (Pitka Fork),Chinook,74,74,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/05,Salmon River (Pitka Fork),Chinook,41,41,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/06,Salmon River (Pitka Fork),Chinook,32,32,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/07,Salmon River (Pitka Fork),Chinook,16,16,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/08,Salmon River (Pitka Fork),Chinook,16,16,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/09,Salmon River (Pitka Fork),Chinook,12,12,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/10,Salmon River (Pitka Fork),Chinook,23,23,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/11,Salmon River (Pitka Fork),Chinook,26,26,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/12,Salmon River (Pitka Fork),Chinook,7,7,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/13,Salmon River (Pitka Fork),Chinook,4,4,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/14,Salmon River (Pitka Fork),Chinook,11,11,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/15,Salmon River (Pitka Fork),Chinook,5,5,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/16,Salmon River (Pitka Fork),Chinook,5,5,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/17,Salmon River (Pitka Fork),Chinook,3,3,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/18,Salmon River (Pitka Fork),Chinook,3,3,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/19,Salmon River (Pitka Fork),Chinook,2,2,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/20,Salmon River (Pitka Fork),Chinook,3,3,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/21,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/22,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/23,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/24,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/25,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/26,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/27,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/28,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/29,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/30,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2021,08/31,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2022,06/17,Salmon River (Pitka Fork),Chinook,,,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,06/18,Salmon River (Pitka Fork),Chinook,,,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,06/19,Salmon River (Pitka Fork),Chinook,,,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,06/20,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,06/21,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,06/22,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,06/23,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,06/24,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,06/25,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,06/26,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,06/27,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,06/28,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,06/29,Salmon River (Pitka Fork),Chinook,1,1,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,06/30,Salmon River (Pitka Fork),Chinook,1,1,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/01,Salmon River (Pitka Fork),Chinook,3,3,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/02,Salmon River (Pitka Fork),Chinook,9,9,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/03,Salmon River (Pitka Fork),Chinook,7,7,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/04,Salmon River (Pitka Fork),Chinook,12,12,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/05,Salmon River (Pitka Fork),Chinook,2,2,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/06,Salmon River (Pitka Fork),Chinook,1,1,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/07,Salmon River (Pitka Fork),Chinook,4,4,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/08,Salmon River (Pitka Fork),Chinook,2,2,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/09,Salmon River (Pitka Fork),Chinook,6,6,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/10,Salmon River (Pitka Fork),Chinook,1,1,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/11,Salmon River (Pitka Fork),Chinook,21,21,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/12,Salmon River (Pitka Fork),Chinook,94,94,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/13,Salmon River (Pitka Fork),Chinook,82,82,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/14,Salmon River (Pitka Fork),Chinook,29,29,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/15,Salmon River (Pitka Fork),Chinook,8,8,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/16,Salmon River (Pitka Fork),Chinook,20,20,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/17,Salmon River (Pitka Fork),Chinook,23,23,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/18,Salmon River (Pitka Fork),Chinook,1,1,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/19,Salmon River (Pitka Fork),Chinook,15,15,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/20,Salmon River (Pitka Fork),Chinook,100,100,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/21,Salmon River (Pitka Fork),Chinook,32,32,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/22,Salmon River (Pitka Fork),Chinook,63,63,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/23,Salmon River (Pitka Fork),Chinook,214,214,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/24,Salmon River (Pitka Fork),Chinook,142,142,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/25,Salmon River (Pitka Fork),Chinook,161,161,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/26,Salmon River (Pitka Fork),Chinook,28,28,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/27,Salmon River (Pitka Fork),Chinook,13,13,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/28,Salmon River (Pitka Fork),Chinook,16,16,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/29,Salmon River (Pitka Fork),Chinook,26,26,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/30,Salmon River (Pitka Fork),Chinook,34,34,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,07/31,Salmon River (Pitka Fork),Chinook,52,52,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/01,Salmon River (Pitka Fork),Chinook,18,18,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/02,Salmon River (Pitka Fork),Chinook,19,19,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/03,Salmon River (Pitka Fork),Chinook,16,16,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/04,Salmon River (Pitka Fork),Chinook,19,19,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/05,Salmon River (Pitka Fork),Chinook,8,8,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/06,Salmon River (Pitka Fork),Chinook,6,6,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/07,Salmon River (Pitka Fork),Chinook,5,5,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/08,Salmon River (Pitka Fork),Chinook,4,4,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/09,Salmon River (Pitka Fork),Chinook,3,3,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/10,Salmon River (Pitka Fork),Chinook,2,2,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/11,Salmon River (Pitka Fork),Chinook,2,2,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/12,Salmon River (Pitka Fork),Chinook,1,1,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/13,Salmon River (Pitka Fork),Chinook,2,2,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/14,Salmon River (Pitka Fork),Chinook,1,1,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/15,Salmon River (Pitka Fork),Chinook,1,1,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/16,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/17,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/18,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/19,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/20,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/21,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/22,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/23,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/24,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/25,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/26,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/27,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/28,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/29,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/30,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2022,08/31,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
