Project,,,Observation Year,Observation Month/Day,Location,Species,Fish Count,Fish Count,Run
Pilot Station Escapement,,,2017,06/18,Pilot Station Sonar,Chinook,17400,17400,Single Run
Pilot Station Escapement,,,2017,06/19,Pilot Station Sonar,Chinook,10406,10406,Single Run
Pilot Station Escapement,,,2017,06/20,Pilot Station Sonar,Chinook,10081,10081,Single Run
Pilot Station Escapement,,,2017,06/21,Pilot Station Sonar,Chinook,25702,25702,Single Run
Pilot Station Escapement,,,2017,06/22,Pilot Station Sonar,Chinook,7620,7620,Single Run
Pilot Station Escapement,,,2017,06/23,Pilot Station Sonar,Chinook,22458,22458,Single Run
Pilot Station Escapement,,,2017,06/24,Pilot Station Sonar,Chinook,10311,10311,Single Run
Pilot Station Escapement,,,2017,06/25,Pilot Station Sonar,Chinook,3301,3301,Single Run
Pilot Station Escapement,,,2017,06/26,Pilot Station Sonar,Chinook,9215,9215,Single Run
Pilot Station Escapement,,,2017,06/27,Pilot Station Sonar,Chinook,7348,7348,Single Run
Pilot Station Escapement,,,2017,06/28,Pilot Station Sonar,Chinook,6611,6611,Single Run
Pilot Station Escapement,,,2017,06/29,Pilot Station Sonar,Chinook,8212,8212,Single Run
Pilot Station Escapement,,,2017,06/30,Pilot Station Sonar,Chinook,5762,5762,Single Run
Pilot Station Escapement,,,2017,07/01,Pilot Station Sonar,Chinook,3545,3545,Single Run
Pilot Station Escapement,,,2017,07/02,Pilot Station Sonar,Chinook,5133,5133,Single Run
Pilot Station Escapement,,,2017,07/03,Pilot Station Sonar,Chinook,6698,6698,Single Run
Pilot Station Escapement,,,2017,07/04,Pilot Station Sonar,Chinook,2677,2677,Single Run
Pilot Station Escapement,,,2017,07/05,Pilot Station Sonar,Chinook,2463,2463,Single Run
Pilot Station Escapement,,,2017,07/06,Pilot Station Sonar,Chinook,2998,2998,Single Run
Pilot Station Escapement,,,2017,07/07,Pilot Station Sonar,Chinook,1705,1705,Single Run
Pilot Station Escapement,,,2017,07/08,Pilot Station Sonar,Chinook,4250,4250,Single Run
Pilot Station Escapement,,,2017,07/09,Pilot Station Sonar,Chinook,4087,4087,Single Run
Pilot Station Escapement,,,2017,07/10,Pilot Station Sonar,Chinook,1840,1840,Single Run
Pilot Station Escapement,,,2017,07/11,Pilot Station Sonar,Chinook,985,985,Single Run
Pilot Station Escapement,,,2017,07/12,Pilot Station Sonar,Chinook,1084,1084,Single Run
Pilot Station Escapement,,,2017,07/13,Pilot Station Sonar,Chinook,1116,1116,Single Run
Pilot Station Escapement,,,2017,07/14,Pilot Station Sonar,Chinook,2732,2732,Single Run
Pilot Station Escapement,,,2017,07/15,Pilot Station Sonar,Chinook,684,684,Single Run
Pilot Station Escapement,,,2017,07/16,Pilot Station Sonar,Chinook,255,255,Single Run
Pilot Station Escapement,,,2017,07/17,Pilot Station Sonar,Chinook,260,260,Single Run
Pilot Station Escapement,,,2017,07/18,Pilot Station Sonar,Chinook,107,107,Single Run
Pilot Station Escapement,,,2017,07/19,Pilot Station Sonar,Chinook,847,847,Single Run
Pilot Station Escapement,,,2017,07/20,Pilot Station Sonar,Chinook,188,188,Single Run
Pilot Station Escapement,,,2017,07/21,Pilot Station Sonar,Chinook,86,86,Single Run
Pilot Station Escapement,,,2017,07/22,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,07/23,Pilot Station Sonar,Chinook,443,443,Single Run
Pilot Station Escapement,,,2017,07/24,Pilot Station Sonar,Chinook,222,222,Single Run
Pilot Station Escapement,,,2017,07/25,Pilot Station Sonar,Chinook,110,110,Single Run
Pilot Station Escapement,,,2017,07/26,Pilot Station Sonar,Chinook,137,137,Single Run
Pilot Station Escapement,,,2017,07/27,Pilot Station Sonar,Chinook,145,145,Single Run
Pilot Station Escapement,,,2017,07/28,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,07/29,Pilot Station Sonar,Chinook,334,334,Single Run
Pilot Station Escapement,,,2017,07/30,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,07/31,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/01,Pilot Station Sonar,Chinook,263,263,Single Run
Pilot Station Escapement,,,2017,08/02,Pilot Station Sonar,Chinook,113,113,Single Run
Pilot Station Escapement,,,2017,08/03,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/04,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/05,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/06,Pilot Station Sonar,Chinook,103,103,Single Run
Pilot Station Escapement,,,2017,08/07,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/08,Pilot Station Sonar,Chinook,190,190,Single Run
Pilot Station Escapement,,,2017,08/09,Pilot Station Sonar,Chinook,245,245,Single Run
Pilot Station Escapement,,,2017,08/10,Pilot Station Sonar,Chinook,251,251,Single Run
Pilot Station Escapement,,,2017,08/11,Pilot Station Sonar,Chinook,177,177,Single Run
Pilot Station Escapement,,,2017,08/12,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/13,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/14,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/15,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/16,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/17,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/18,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/19,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/20,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/21,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/22,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/23,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/24,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/25,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/26,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/27,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/28,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/29,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/30,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,08/31,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,09/01,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,09/02,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,09/03,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,09/04,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,09/05,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,09/06,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2017,09/07,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,05/28,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2018,05/29,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2018,05/30,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2018,05/31,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2018,06/01,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,06/02,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,06/03,Pilot Station Sonar,Chinook,207,207,Single Run
Pilot Station Escapement,,,2018,06/04,Pilot Station Sonar,Chinook,228,228,Single Run
Pilot Station Escapement,,,2018,06/05,Pilot Station Sonar,Chinook,184,184,Single Run
Pilot Station Escapement,,,2018,06/06,Pilot Station Sonar,Chinook,278,278,Single Run
Pilot Station Escapement,,,2018,06/07,Pilot Station Sonar,Chinook,1058,1058,Single Run
Pilot Station Escapement,,,2018,06/08,Pilot Station Sonar,Chinook,942,942,Single Run
Pilot Station Escapement,,,2018,06/09,Pilot Station Sonar,Chinook,2071,2071,Single Run
Pilot Station Escapement,,,2018,06/10,Pilot Station Sonar,Chinook,3734,3734,Single Run
Pilot Station Escapement,,,2018,06/11,Pilot Station Sonar,Chinook,2200,2200,Single Run
Pilot Station Escapement,,,2018,06/12,Pilot Station Sonar,Chinook,4336,4336,Single Run
Pilot Station Escapement,,,2018,06/13,Pilot Station Sonar,Chinook,1037,1037,Single Run
Pilot Station Escapement,,,2018,06/14,Pilot Station Sonar,Chinook,2599,2599,Single Run
Pilot Station Escapement,,,2018,06/15,Pilot Station Sonar,Chinook,3660,3660,Single Run
Pilot Station Escapement,,,2018,06/16,Pilot Station Sonar,Chinook,4570,4570,Single Run
Pilot Station Escapement,,,2018,06/17,Pilot Station Sonar,Chinook,5535,5535,Single Run
Pilot Station Escapement,,,2018,06/18,Pilot Station Sonar,Chinook,6424,6424,Single Run
Pilot Station Escapement,,,2018,06/19,Pilot Station Sonar,Chinook,3583,3583,Single Run
Pilot Station Escapement,,,2018,06/20,Pilot Station Sonar,Chinook,7385,7385,Single Run
Pilot Station Escapement,,,2018,06/21,Pilot Station Sonar,Chinook,10334,10334,Single Run
Pilot Station Escapement,,,2018,06/22,Pilot Station Sonar,Chinook,6245,6245,Single Run
Pilot Station Escapement,,,2018,06/23,Pilot Station Sonar,Chinook,3477,3477,Single Run
Pilot Station Escapement,,,2018,06/24,Pilot Station Sonar,Chinook,2458,2458,Single Run
Pilot Station Escapement,,,2018,06/25,Pilot Station Sonar,Chinook,6441,6441,Single Run
Pilot Station Escapement,,,2018,06/26,Pilot Station Sonar,Chinook,5691,5691,Single Run
Pilot Station Escapement,,,2018,06/27,Pilot Station Sonar,Chinook,5569,5569,Single Run
Pilot Station Escapement,,,2018,06/28,Pilot Station Sonar,Chinook,14266,14266,Single Run
Pilot Station Escapement,,,2018,06/29,Pilot Station Sonar,Chinook,3344,3344,Single Run
Pilot Station Escapement,,,2018,06/30,Pilot Station Sonar,Chinook,11205,11205,Single Run
Pilot Station Escapement,,,2018,07/01,Pilot Station Sonar,Chinook,4293,4293,Single Run
Pilot Station Escapement,,,2018,07/02,Pilot Station Sonar,Chinook,4208,4208,Single Run
Pilot Station Escapement,,,2018,07/03,Pilot Station Sonar,Chinook,2053,2053,Single Run
Pilot Station Escapement,,,2018,07/04,Pilot Station Sonar,Chinook,9267,9267,Single Run
Pilot Station Escapement,,,2018,07/05,Pilot Station Sonar,Chinook,6893,6893,Single Run
Pilot Station Escapement,,,2018,07/06,Pilot Station Sonar,Chinook,3427,3427,Single Run
Pilot Station Escapement,,,2018,07/07,Pilot Station Sonar,Chinook,2530,2530,Single Run
Pilot Station Escapement,,,2018,07/08,Pilot Station Sonar,Chinook,1457,1457,Single Run
Pilot Station Escapement,,,2018,07/09,Pilot Station Sonar,Chinook,1459,1459,Single Run
Pilot Station Escapement,,,2018,07/10,Pilot Station Sonar,Chinook,316,316,Single Run
Pilot Station Escapement,,,2018,07/11,Pilot Station Sonar,Chinook,537,537,Single Run
Pilot Station Escapement,,,2018,07/12,Pilot Station Sonar,Chinook,1288,1288,Single Run
Pilot Station Escapement,,,2018,07/13,Pilot Station Sonar,Chinook,441,441,Single Run
Pilot Station Escapement,,,2018,07/14,Pilot Station Sonar,Chinook,357,357,Single Run
Pilot Station Escapement,,,2018,07/15,Pilot Station Sonar,Chinook,268,268,Single Run
Pilot Station Escapement,,,2018,07/16,Pilot Station Sonar,Chinook,314,314,Single Run
Pilot Station Escapement,,,2018,07/17,Pilot Station Sonar,Chinook,260,260,Single Run
Pilot Station Escapement,,,2018,07/18,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,07/19,Pilot Station Sonar,Chinook,350,350,Single Run
Pilot Station Escapement,,,2018,07/20,Pilot Station Sonar,Chinook,476,476,Single Run
Pilot Station Escapement,,,2018,07/21,Pilot Station Sonar,Chinook,253,253,Single Run
Pilot Station Escapement,,,2018,07/22,Pilot Station Sonar,Chinook,325,325,Single Run
Pilot Station Escapement,,,2018,07/23,Pilot Station Sonar,Chinook,758,758,Single Run
Pilot Station Escapement,,,2018,07/24,Pilot Station Sonar,Chinook,104,104,Single Run
Pilot Station Escapement,,,2018,07/25,Pilot Station Sonar,Chinook,86,86,Single Run
Pilot Station Escapement,,,2018,07/26,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,07/27,Pilot Station Sonar,Chinook,781,781,Single Run
Pilot Station Escapement,,,2018,07/28,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,07/29,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,07/30,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,07/31,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/01,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/02,Pilot Station Sonar,Chinook,59,59,Single Run
Pilot Station Escapement,,,2018,08/03,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/04,Pilot Station Sonar,Chinook,122,122,Single Run
Pilot Station Escapement,,,2018,08/05,Pilot Station Sonar,Chinook,88,88,Single Run
Pilot Station Escapement,,,2018,08/06,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/07,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/08,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/09,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/10,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/11,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/12,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/13,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/14,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/15,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/16,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/17,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/18,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/19,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/20,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/21,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/22,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/23,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/24,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/25,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/26,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/27,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/28,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/29,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/30,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,08/31,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,09/01,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,09/02,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,09/03,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,09/04,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,09/05,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,09/06,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,09/07,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2018,09/08,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2019,05/28,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2019,05/29,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2019,05/30,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2019,05/31,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2019,06/01,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2019,06/02,Pilot Station Sonar,Chinook,337,337,Single Run
Pilot Station Escapement,,,2019,06/03,Pilot Station Sonar,Chinook,864,864,Single Run
Pilot Station Escapement,,,2019,06/04,Pilot Station Sonar,Chinook,445,445,Single Run
Pilot Station Escapement,,,2019,06/05,Pilot Station Sonar,Chinook,908,908,Single Run
Pilot Station Escapement,,,2019,06/06,Pilot Station Sonar,Chinook,2635,2635,Single Run
Pilot Station Escapement,,,2019,06/07,Pilot Station Sonar,Chinook,2122,2122,Single Run
Pilot Station Escapement,,,2019,06/08,Pilot Station Sonar,Chinook,2861,2861,Single Run
Pilot Station Escapement,,,2019,06/09,Pilot Station Sonar,Chinook,2103,2103,Single Run
Pilot Station Escapement,,,2019,06/10,Pilot Station Sonar,Chinook,2617,2617,Single Run
Pilot Station Escapement,,,2019,06/11,Pilot Station Sonar,Chinook,1817,1817,Single Run
Pilot Station Escapement,,,2019,06/12,Pilot Station Sonar,Chinook,1235,1235,Single Run
Pilot Station Escapement,,,2019,06/13,Pilot Station Sonar,Chinook,1647,1647,Single Run
Pilot Station Escapement,,,2019,06/14,Pilot Station Sonar,Chinook,4006,4006,Single Run
Pilot Station Escapement,,,2019,06/15,Pilot Station Sonar,Chinook,2394,2394,Single Run
Pilot Station Escapement,,,2019,06/16,Pilot Station Sonar,Chinook,2891,2891,Single Run
Pilot Station Escapement,,,2019,06/17,Pilot Station Sonar,Chinook,3765,3765,Single Run
Pilot Station Escapement,,,2019,06/18,Pilot Station Sonar,Chinook,8548,8548,Single Run
Pilot Station Escapement,,,2019,06/19,Pilot Station Sonar,Chinook,5379,5379,Single Run
Pilot Station Escapement,,,2019,06/20,Pilot Station Sonar,Chinook,11696,11696,Single Run
Pilot Station Escapement,,,2019,06/21,Pilot Station Sonar,Chinook,12846,12846,Single Run
Pilot Station Escapement,,,2019,06/22,Pilot Station Sonar,Chinook,5946,5946,Single Run
Pilot Station Escapement,,,2019,06/23,Pilot Station Sonar,Chinook,4973,4973,Single Run
Pilot Station Escapement,,,2019,06/24,Pilot Station Sonar,Chinook,7746,7746,Single Run
Pilot Station Escapement,,,2019,06/25,Pilot Station Sonar,Chinook,13890,13890,Single Run
Pilot Station Escapement,,,2019,06/26,Pilot Station Sonar,Chinook,8109,8109,Single Run
Pilot Station Escapement,,,2019,06/27,Pilot Station Sonar,Chinook,3352,3352,Single Run
Pilot Station Escapement,,,2019,06/28,Pilot Station Sonar,Chinook,8539,8539,Single Run
Pilot Station Escapement,,,2019,06/29,Pilot Station Sonar,Chinook,11511,11511,Single Run
Pilot Station Escapement,,,2019,06/30,Pilot Station Sonar,Chinook,20404,20404,Single Run
Pilot Station Escapement,,,2019,07/01,Pilot Station Sonar,Chinook,6047,6047,Single Run
Pilot Station Escapement,,,2019,07/02,Pilot Station Sonar,Chinook,11318,11318,Single Run
Pilot Station Escapement,,,2019,07/03,Pilot Station Sonar,Chinook,12580,12580,Single Run
Pilot Station Escapement,,,2019,07/04,Pilot Station Sonar,Chinook,10155,10155,Single Run
Pilot Station Escapement,,,2019,07/05,Pilot Station Sonar,Chinook,4157,4157,Single Run
Pilot Station Escapement,,,2019,07/06,Pilot Station Sonar,Chinook,2388,2388,Single Run
Pilot Station Escapement,,,2019,07/07,Pilot Station Sonar,Chinook,3061,3061,Single Run
Pilot Station Escapement,,,2019,07/08,Pilot Station Sonar,Chinook,1123,1123,Single Run
Pilot Station Escapement,,,2019,07/09,Pilot Station Sonar,Chinook,868,868,Single Run
Pilot Station Escapement,,,2019,07/10,Pilot Station Sonar,Chinook,1234,1234,Single Run
Pilot Station Escapement,,,2019,07/11,Pilot Station Sonar,Chinook,420,420,Single Run
Pilot Station Escapement,,,2019,07/12,Pilot Station Sonar,Chinook,473,473,Single Run
Pilot Station Escapement,,,2019,07/13,Pilot Station Sonar,Chinook,470,470,Single Run
Pilot Station Escapement,,,2019,07/14,Pilot Station Sonar,Chinook,739,739,Single Run
Pilot Station Escapement,,,2019,07/15,Pilot Station Sonar,Chinook,390,390,Single Run
Pilot Station Escapement,,,2019,07/16,Pilot Station Sonar,Chinook,254,254,Single Run
Pilot Station Escapement,,,2019,07/17,Pilot Station Sonar,Chinook,527,527,Single Run
Pilot Station Escapement,,,2019,07/18,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,07/19,Pilot Station Sonar,Chinook,96,96,Single Run
Pilot Station Escapement,,,2019,07/20,Pilot Station Sonar,Chinook,318,318,Single Run
Pilot Station Escapement,,,2019,07/21,Pilot Station Sonar,Chinook,1451,1451,Single Run
Pilot Station Escapement,,,2019,07/22,Pilot Station Sonar,Chinook,595,595,Single Run
Pilot Station Escapement,,,2019,07/23,Pilot Station Sonar,Chinook,520,520,Single Run
Pilot Station Escapement,,,2019,07/24,Pilot Station Sonar,Chinook,440,440,Single Run
Pilot Station Escapement,,,2019,07/25,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,07/26,Pilot Station Sonar,Chinook,188,188,Single Run
Pilot Station Escapement,,,2019,07/27,Pilot Station Sonar,Chinook,172,172,Single Run
Pilot Station Escapement,,,2019,07/28,Pilot Station Sonar,Chinook,339,339,Single Run
Pilot Station Escapement,,,2019,07/29,Pilot Station Sonar,Chinook,165,165,Single Run
Pilot Station Escapement,,,2019,07/30,Pilot Station Sonar,Chinook,294,294,Single Run
Pilot Station Escapement,,,2019,07/31,Pilot Station Sonar,Chinook,149,149,Single Run
Pilot Station Escapement,,,2019,08/01,Pilot Station Sonar,Chinook,751,751,Single Run
Pilot Station Escapement,,,2019,08/02,Pilot Station Sonar,Chinook,786,786,Single Run
Pilot Station Escapement,,,2019,08/03,Pilot Station Sonar,Chinook,462,462,Single Run
Pilot Station Escapement,,,2019,08/04,Pilot Station Sonar,Chinook,329,329,Single Run
Pilot Station Escapement,,,2019,08/05,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,08/06,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,08/07,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,08/08,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,08/09,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,08/10,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,08/11,Pilot Station Sonar,Chinook,135,135,Single Run
Pilot Station Escapement,,,2019,08/12,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,08/13,Pilot Station Sonar,Chinook,194,194,Single Run
Pilot Station Escapement,,,2019,08/14,Pilot Station Sonar,Chinook,211,211,Single Run
Pilot Station Escapement,,,2019,08/15,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,08/16,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,08/17,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,08/18,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,08/19,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,08/20,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,08/21,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,08/22,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,08/23,Pilot Station Sonar,Chinook,102,102,Single Run
Pilot Station Escapement,,,2019,08/24,Pilot Station Sonar,Chinook,137,137,Single Run
Pilot Station Escapement,,,2019,08/25,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,08/26,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,08/27,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,08/28,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,08/29,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,08/30,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,08/31,Pilot Station Sonar,Chinook,0,0,Single Run
Pilot Station Escapement,,,2019,09/01,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2019,09/02,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2019,09/03,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2019,09/04,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2019,09/05,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2019,09/06,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2019,09/07,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2019,09/08,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2020,05/28,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2020,05/29,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2020,05/30,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2020,05/31,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2020,06/01,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2020,06/02,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2020,06/03,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2020,06/04,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2020,06/05,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2020,06/06,Pilot Station Sonar,Chinook,,,Single Run
Pilot Station Escapement,,,2020,06/07,Pilot Station Sonar,Chinook,1562,1562,Single Run
Pilot Station Escapement,,,2020,06/08,Pilot Station Sonar,Chinook,677,677,Single Run
Pilot Station Escapement,,,2020,06/09,Pilot Station Sonar,Chinook,1862,1862,Single Run
Pilot Station Escapement,,,2020,06/10,Pilot Station Sonar,Chinook,3075,3075,Single Run
Pilot Station Escapement,,,2020,06/11,Pilot Station Sonar,Chinook,2674,2674,Single Run
Pilot Station Escapement,,,2020,06/12,Pilot Station Sonar,Chinook,2031,2031,Single Run
Pilot Station Escapement,,,2020,06/13,Pilot Station Sonar,Chinook,1959,1959,Single Run
