sampleDate,meanDT,maxDT,minDT,SiteID,sampleYear
2012-08-23,14.2635625,14.373,14.038,avf_09AB001,2012
2012-08-24,14.059875,14.3255,13.69,avf_09AB001,2012
2012-08-25,13.928979166666666,14.23,13.5335,avf_09AB001,2012
2012-08-26,13.526604166666667,13.726,13.221,avf_09AB001,2012
2012-08-27,13.4514375,13.726,13.1005,avf_09AB001,2012
2012-08-28,13.542104166666666,13.798,13.185,avf_09AB001,2012
2012-08-29,12.8079375,13.185,12.3765,avf_09AB001,2012
2012-08-30,12.487833333333333,12.9075,11.953,avf_09AB001,2012
2012-08-31,12.035458333333333,12.2555,11.7465,avf_09AB001,2012
2012-09-01,12.495208333333334,12.763,12.1225,avf_09AB001,2012
2012-09-02,12.0380625,12.2435,11.783,avf_09AB001,2012
2012-09-03,11.924270833333333,12.2675,11.4915,avf_09AB001,2012
2012-09-04,11.729333333333333,11.8925,11.5765,avf_09AB001,2012
2012-09-05,11.990541666666667,12.2555,11.698,avf_09AB001,2012
2012-09-06,11.838479166666668,12.207,11.601,avf_09AB001,2012
2012-09-07,11.51825,11.8315,11.1145,avf_09AB001,2012
2012-09-08,10.845020833333333,11.09,10.6505,avf_09AB001,2012
2012-09-09,10.779958333333333,10.9435,10.6265,avf_09AB001,2012
2012-09-10,10.7215,10.8825,10.4795,avf_09AB001,2012
2012-09-11,10.2030625,10.5895,9.731,avf_09AB001,2012
2012-09-12,9.873395833333333,10.0015,9.7065,avf_09AB001,2012
2012-09-13,10.030666666666667,10.1485,9.866,avf_09AB001,2012
2012-09-14,10.14875,10.2345,10.063,avf_09AB001,2012
2012-09-15,10.221166666666667,10.3935,10.014,avf_09AB001,2012
2012-09-16,10.04125,10.2225,9.7925,avf_09AB001,2012
2012-09-17,10.002416666666667,10.2715,9.719,avf_09AB001,2012
2012-09-18,9.961979166666667,10.2225,9.669,avf_09AB001,2012
2012-09-19,9.47925,9.731,9.2005,avf_09AB001,2012
2012-09-20,9.298708333333334,9.62,9.1635,avf_09AB001,2012
2012-09-21,10.059666666666667,10.3325,9.743,avf_09AB001,2012
2012-09-22,10.665354166666667,10.8215,10.4185,avf_09AB001,2012
2012-09-23,10.878041666666666,11.0655,10.6385,avf_09AB001,2012
2012-09-24,10.569020833333333,10.895,10.259,avf_09AB001,2012
2012-09-25,10.058333333333334,10.3815,9.645,avf_09AB001,2012
2012-09-26,9.345791666666667,9.694,8.9405,avf_09AB001,2012
2012-09-27,8.790666666666667,8.9405,8.5435,avf_09AB001,2012
2012-09-28,8.489354166666667,8.854,8.1575,avf_09AB001,2012
2012-09-29,8.3261875,8.4065,8.245,avf_09AB001,2012
2012-09-30,8.122,8.3195,7.8825,avf_09AB001,2012
2013-05-01,0.051,0.051,0.051,avf_09AB001,2013
2013-05-02,0.051,0.051,0.051,avf_09AB001,2013
2013-05-03,0.059166666666666666,0.079,0.051,avf_09AB001,2013
2013-05-04,0.06616666666666667,0.107,0.051,avf_09AB001,2013
2013-05-05,0.072,0.107,0.051,avf_09AB001,2013
2013-05-06,0.07666666666666666,0.107,0.051,avf_09AB001,2013
2013-05-07,0.14045833333333332,0.329,0.079,avf_09AB001,2013
2013-05-08,1.1240416666666666,1.967,0.384,avf_09AB001,2013
2013-05-09,2.6609166666666666,3.248,2.074,avf_09AB001,2013
2013-05-10,3.414791666666667,3.854,3.116,avf_09AB001,2013
2013-05-11,4.052041666666667,4.35,3.775,avf_09AB001,2013
2013-05-12,3.760375,4.194,3.512,avf_09AB001,2013
2013-05-13,4.007,4.869,3.089,avf_09AB001,2013
2013-05-14,3.3257083333333335,3.722,2.983,avf_09AB001,2013
2013-05-15,3.4542916666666668,4.037,3.009,avf_09AB001,2013
2013-05-16,4.936791666666666,5.334,4.402,avf_09AB001,2013
2013-05-17,4.978833333333333,5.565,4.688,avf_09AB001,2013
2013-05-18,5.286625,5.668,4.999,avf_09AB001,2013
2013-05-19,5.524708333333333,5.975,4.869,avf_09AB001,2013
2013-05-20,4.649166666666667,5.334,4.194,avf_09AB001,2013
2013-05-21,4.660125,5.334,4.298,avf_09AB001,2013
2013-05-22,5.633541666666667,6.23,5.024,avf_09AB001,2013
2013-05-23,5.313958333333333,6.102,4.869,avf_09AB001,2013
2013-05-24,6.827708333333334,7.343,6.331,avf_09AB001,2013
2013-05-25,8.121958333333334,8.444,7.544,avf_09AB001,2013
2013-05-26,8.773958333333333,9.558,8.519,avf_09AB001,2013
2013-05-27,9.862083333333333,10.173,9.657,avf_09AB001,2013
2013-05-28,10.296666666666667,10.638,9.903,avf_09AB001,2013
2013-05-29,9.960083333333333,10.516,9.509,avf_09AB001,2013
2013-05-30,10.657708333333334,11.029,10.394,avf_09AB001,2013
2013-05-31,10.648333333333333,11.2,10.075,avf_09AB001,2013
2013-06-01,9.978958333333333,10.516,9.04,avf_09AB001,2013
2013-06-02,8.220833333333333,8.99,7.67,avf_09AB001,2013
2013-06-03,7.797416666666667,8.568,6.636,avf_09AB001,2013
2013-06-04,8.080083333333333,8.519,7.469,avf_09AB001,2013
2013-06-05,8.364708333333333,8.866,8.02,avf_09AB001,2013
2013-06-06,8.334,8.643,8.07,avf_09AB001,2013
2013-06-07,8.484875,8.891,7.97,avf_09AB001,2013
2013-06-08,8.731708333333334,9.262,8.27,avf_09AB001,2013
2013-06-09,9.738958333333333,10.296,9.361,avf_09AB001,2013
2013-06-10,10.2545,10.687,9.756,avf_09AB001,2013
2013-06-11,10.850875,11.321,10.369,avf_09AB001,2013
2013-06-12,11.222833333333334,11.637,10.834,avf_09AB001,2013
2013-06-13,10.974708333333334,11.54,10.394,avf_09AB001,2013
2013-06-14,10.265666666666666,10.81,9.657,avf_09AB001,2013
2013-06-15,10.40375,10.761,9.952,avf_09AB001,2013
2013-06-16,11.092708333333334,11.565,10.638,avf_09AB001,2013
2013-06-17,11.581541666666666,11.929,11.175,avf_09AB001,2013
2013-06-18,11.671458333333334,12.195,11.102,avf_09AB001,2013
2013-06-19,10.733166666666667,11.856,9.46,avf_09AB001,2013
2013-06-20,10.058458333333334,10.516,9.682,avf_09AB001,2013
2013-06-21,10.944208333333334,12.074,10.247,avf_09AB001,2013
2013-06-22,12.86225,13.233,12.268,avf_09AB001,2013
2013-06-23,13.452291666666667,13.858,13.04,avf_09AB001,2013
2013-06-24,13.872958333333333,14.218,13.497,avf_09AB001,2013
2013-06-25,14.412166666666668,14.864,13.93,avf_09AB001,2013
2013-06-26,14.869916666666667,15.366,14.361,avf_09AB001,2013
2013-06-27,14.827958333333333,15.461,14.266,avf_09AB001,2013
2013-06-28,15.305166666666667,15.676,15.008,avf_09AB001,2013
2013-06-29,15.596375,16.201,15.031,avf_09AB001,2013
2013-06-30,15.166625,15.748,14.577,avf_09AB001,2013
2013-07-01,15.511041666666667,16.034,15.079,avf_09AB001,2013
2013-07-02,14.933416666666666,15.557,14.314,avf_09AB001,2013
2013-07-03,14.409291666666666,14.936,14.026,avf_09AB001,2013
2013-07-04,14.105625,14.505,13.594,avf_09AB001,2013
2013-07-05,14.120708333333333,14.625,13.618,avf_09AB001,2013
2013-07-06,14.476083333333333,14.888,14.002,avf_09AB001,2013
2013-07-07,14.456083333333334,15.031,13.93,avf_09AB001,2013
2013-07-08,14.374375,14.697,13.93,avf_09AB001,2013
2013-07-09,14.348166666666668,14.864,13.738,avf_09AB001,2013
2013-07-10,13.681666666666667,14.074,13.209,avf_09AB001,2013
2013-07-11,13.861708333333333,14.266,13.401,avf_09AB001,2013
2013-07-12,13.589625,13.858,13.305,avf_09AB001,2013
2013-07-13,12.926166666666667,13.473,12.292,avf_09AB001,2013
2013-07-14,12.94025,13.473,12.268,avf_09AB001,2013
2013-07-15,13.560625,13.978,12.944,avf_09AB001,2013
2013-07-16,14.611708333333334,14.936,14.194,avf_09AB001,2013
2013-07-17,15.319125,15.557,15.031,avf_09AB001,2013
2013-07-18,15.863125,16.058,15.557,avf_09AB001,2013
2013-07-19,16.168083333333332,16.415,15.796,avf_09AB001,2013
2013-07-20,16.171041666666667,16.558,15.724,avf_09AB001,2013
2013-07-21,15.554583333333333,16.201,14.697,avf_09AB001,2013
2013-07-22,14.55,14.792,14.266,avf_09AB001,2013
2013-07-23,14.335458333333333,14.721,13.834,avf_09AB001,2013
2013-07-24,15.158916666666666,15.485,14.745,avf_09AB001,2013
2013-07-25,15.634333333333334,16.177,15.103,avf_09AB001,2013
2013-07-26,15.414666666666667,15.676,15.151,avf_09AB001,2013
2013-07-27,15.464458333333333,15.748,15.175,avf_09AB001,2013
2013-07-28,15.632583333333333,15.867,15.366,avf_09AB001,2013
2013-07-29,16.055875,16.296,15.724,avf_09AB001,2013
2013-07-30,16.675166666666666,17.058,16.272,avf_09AB001,2013
2013-07-31,17.172166666666666,17.605,16.725,avf_09AB001,2013
2013-08-01,17.209875,17.558,16.868,avf_09AB001,2013
2013-08-02,17.502208333333332,18.057,16.915,avf_09AB001,2013
2013-08-03,16.951,17.463,16.272,avf_09AB001,2013
2013-08-04,16.779541666666667,17.082,16.415,avf_09AB001,2013
2013-08-05,16.86475,17.225,16.415,avf_09AB001,2013
2013-08-06,16.667458333333332,17.011,16.249,avf_09AB001,2013
2013-08-07,17.276125,17.605,16.915,avf_09AB001,2013
2013-08-08,17.378375,17.748,16.987,avf_09AB001,2013
2013-08-09,17.000666666666667,17.296,16.654,avf_09AB001,2013
2013-08-10,16.794416666666667,17.225,16.32,avf_09AB001,2013
2013-08-11,17.139375,17.486,16.749,avf_09AB001,2013
2013-08-12,17.480541666666667,17.891,17.011,avf_09AB001,2013
2013-08-13,17.859041666666666,18.176,17.463,avf_09AB001,2013
2013-08-14,18.216708333333333,18.58,17.796,avf_09AB001,2013
2013-08-15,18.213708333333333,18.652,17.772,avf_09AB001,2013
2013-08-16,18.020541666666666,18.533,17.391,avf_09AB001,2013
2013-08-17,17.330041666666666,17.463,17.13,avf_09AB001,2013
2013-08-18,16.889541666666666,17.344,16.487,avf_09AB001,2013
2013-08-19,16.097416666666668,16.606,15.533,avf_09AB001,2013
2013-08-20,15.650375,15.986,15.318,avf_09AB001,2013
2013-08-21,15.535,15.915,15.199,avf_09AB001,2013
2013-08-22,15.170833333333334,15.438,14.768,avf_09AB001,2013
2013-08-23,14.875916666666667,15.342,14.505,avf_09AB001,2013
2013-08-24,14.578,14.745,14.385,avf_09AB001,2013
2013-08-25,14.534166666666666,14.745,14.29,avf_09AB001,2013
2013-08-26,14.543,14.697,14.361,avf_09AB001,2013
2013-08-27,14.619875,14.816,14.409,avf_09AB001,2013
2013-08-28,14.500125,14.792,14.194,avf_09AB001,2013
2013-08-29,14.3095,14.649,13.882,avf_09AB001,2013
2013-08-30,14.261541666666666,14.553,13.93,avf_09AB001,2013
2013-08-31,14.531,14.792,14.314,avf_09AB001,2013
2013-09-01,14.449208333333333,14.577,14.218,avf_09AB001,2013
2013-09-02,14.202541666666667,14.433,13.858,avf_09AB001,2013
2013-09-03,14.124708333333334,14.457,13.786,avf_09AB001,2013
2013-09-04,13.783,13.906,13.642,avf_09AB001,2013
2013-09-05,13.775791666666667,14.122,13.401,avf_09AB001,2013
2013-09-06,13.795958333333333,14.098,13.497,avf_09AB001,2013
2013-09-07,13.715,13.834,13.618,avf_09AB001,2013
2013-09-08,13.911,14.074,13.714,avf_09AB001,2013
2013-09-09,13.437375,13.762,13.112,avf_09AB001,2013
2013-09-10,13.023791666666668,13.425,12.63,avf_09AB001,2013
2013-09-11,12.73675,12.992,12.534,avf_09AB001,2013
2013-09-12,13.020083333333334,13.257,12.799,avf_09AB001,2013
2013-09-13,13.012958333333334,13.305,12.678,avf_09AB001,2013
2013-09-14,12.942708333333334,13.137,12.727,avf_09AB001,2013
2013-09-15,12.820166666666667,12.944,12.678,avf_09AB001,2013
2013-09-16,12.671166666666666,12.871,12.34,avf_09AB001,2013
2013-09-17,12.022333333333334,12.316,11.734,avf_09AB001,2013
2013-09-18,11.358666666666666,11.759,11.053,avf_09AB001,2013
2013-09-19,11.098083333333333,11.419,10.81,avf_09AB001,2013
2013-09-20,10.879666666666667,11.005,10.736,avf_09AB001,2013
2013-09-21,10.8665,10.98,10.785,avf_09AB001,2013
2013-09-22,10.965083333333334,11.029,10.883,avf_09AB001,2013
2013-09-23,10.870541666666666,11.029,10.712,avf_09AB001,2013
2013-09-24,10.921291666666667,11.127,10.712,avf_09AB001,2013
2013-09-25,10.482291666666667,10.834,10.124,avf_09AB001,2013
2013-09-26,10.087291666666667,10.198,9.952,avf_09AB001,2013
2013-09-27,9.994291666666667,10.149,9.829,avf_09AB001,2013
2013-09-28,9.885583333333333,10.149,9.608,avf_09AB001,2013
2013-09-29,9.669291666666666,9.706,9.632,avf_09AB001,2013
2013-09-30,9.636541666666666,9.706,9.583,avf_09AB001,2013
2014-05-01,3.4840416666666667,3.88,3.142,avf_09AB001,2014
2014-05-02,3.755875,4.115,3.485,avf_09AB001,2014
2014-05-03,4.007958333333334,4.532,3.643,avf_09AB001,2014
2014-05-04,4.118,4.532,3.749,avf_09AB001,2014
2014-05-05,4.332166666666667,4.818,3.906,avf_09AB001,2014
2014-05-06,4.386541666666667,5.282,3.406,avf_09AB001,2014
2014-05-07,4.628416666666666,5.565,3.88,avf_09AB001,2014
2014-05-08,6.21775,6.56,5.796,avf_09AB001,2014
2014-05-09,6.662125,7.041,6.204,avf_09AB001,2014
2014-05-10,6.9279166666666665,7.318,6.712,avf_09AB001,2014
2014-05-11,6.919375,7.444,6.636,avf_09AB001,2014
2014-05-12,7.107208333333333,7.695,6.585,avf_09AB001,2014
2014-05-13,7.506833333333333,8.07,6.94,avf_09AB001,2014
2014-05-14,7.213416666666666,7.645,6.636,avf_09AB001,2014
2014-05-15,6.725291666666667,7.192,6.306,avf_09AB001,2014
2014-05-16,7.325666666666667,7.82,6.813,avf_09AB001,2014
2014-05-17,7.187666666666667,7.645,6.864,avf_09AB001,2014
2014-05-18,7.507416666666667,7.745,7.242,avf_09AB001,2014
2014-05-19,7.688416666666667,7.845,7.494,avf_09AB001,2014
2014-05-20,7.461,7.845,7.015,avf_09AB001,2014
2014-05-21,6.997375,7.343,6.712,avf_09AB001,2014
2014-05-22,6.569791666666667,6.94,6.026,avf_09AB001,2014
2014-05-23,6.626291666666667,7.041,6.306,avf_09AB001,2014
2014-05-24,7.136041666666666,7.519,6.763,avf_09AB001,2014
2014-05-25,7.573791666666667,8.095,6.914,avf_09AB001,2014
2014-05-26,7.919791666666667,8.245,7.494,avf_09AB001,2014
2014-05-27,8.314333333333334,8.941,7.544,avf_09AB001,2014
2014-05-28,8.567708333333334,9.015,7.995,avf_09AB001,2014
2014-05-29,8.672416666666667,9.064,8.07,avf_09AB001,2014
2014-05-30,9.233875,9.805,8.668,avf_09AB001,2014
2014-05-31,9.8535,10.271,9.213,avf_09AB001,2014
2014-06-01,10.064833333333333,10.736,9.287,avf_09AB001,2014
2014-06-02,9.908916666666666,10.663,9.04,avf_09AB001,2014
2014-06-03,9.21575,9.583,8.866,avf_09AB001,2014
2014-06-04,9.357416666666667,9.706,8.866,avf_09AB001,2014
2014-06-05,9.74925,10.198,9.41,avf_09AB001,2014
2014-06-06,10.153416666666667,10.638,9.558,avf_09AB001,2014
2014-06-07,10.914708333333333,11.492,10.32,avf_09AB001,2014
2014-06-08,10.910041666666666,11.297,10.541,avf_09AB001,2014
2014-06-09,10.625208333333333,11.492,9.854,avf_09AB001,2014
2014-06-10,10.766458333333333,11.297,10.247,avf_09AB001,2014
2014-06-11,11.37475,11.856,10.932,avf_09AB001,2014
2014-06-12,11.572208333333334,12.05,11.102,avf_09AB001,2014
2014-06-13,11.456,11.807,11.005,avf_09AB001,2014
2014-06-14,11.293583333333334,11.832,10.761,avf_09AB001,2014
2014-06-15,11.387833333333333,12.001,10.785,avf_09AB001,2014
2014-06-16,11.729125,12.195,11.224,avf_09AB001,2014
2014-06-17,11.90725,12.243,11.589,avf_09AB001,2014
2014-06-18,11.786958333333333,12.195,11.492,avf_09AB001,2014
2014-06-19,11.456416666666668,12.195,10.736,avf_09AB001,2014
2014-06-20,11.194291666666667,11.565,10.785,avf_09AB001,2014
2014-06-21,10.95675,11.467,10.638,avf_09AB001,2014
2014-06-22,11.357625,11.759,10.932,avf_09AB001,2014
2014-06-23,11.4915,11.856,11.248,avf_09AB001,2014
2014-06-24,11.926291666666668,12.34,11.589,avf_09AB001,2014
2014-06-25,11.81725,12.292,11.613,avf_09AB001,2014
2014-06-26,11.92925,12.413,11.467,avf_09AB001,2014
2014-06-27,11.945500000000001,12.34,11.467,avf_09AB001,2014
2014-06-28,12.766791666666666,13.088,12.292,avf_09AB001,2014
2014-06-29,13.570500000000001,14.242,13.112,avf_09AB001,2014
2014-06-30,14.190625,14.505,13.786,avf_09AB001,2014
2014-07-01,14.006791666666667,14.457,13.473,avf_09AB001,2014
2014-07-02,14.355291666666666,14.864,13.834,avf_09AB001,2014
2014-07-03,14.217875000000001,14.673,14.098,avf_09AB001,2014
2014-07-04,14.342458333333333,14.745,13.786,avf_09AB001,2014
2014-07-05,13.408375,13.738,13.137,avf_09AB001,2014
2014-07-06,12.899291666666667,13.425,12.389,avf_09AB001,2014
2014-07-07,13.074,13.449,12.63,avf_09AB001,2014
2014-07-08,13.63875,13.906,13.257,avf_09AB001,2014
2014-07-09,13.68875,14.098,13.281,avf_09AB001,2014
2014-07-10,14.2815,14.697,13.81,avf_09AB001,2014
2014-07-11,14.635583333333333,15.151,14.098,avf_09AB001,2014
2014-07-12,14.448125000000001,14.888,13.978,avf_09AB001,2014
2014-07-13,14.155666666666667,14.505,13.762,avf_09AB001,2014
2014-07-14,14.354458333333334,14.721,14.146,avf_09AB001,2014
2014-07-15,15.133916666666666,15.509,14.745,avf_09AB001,2014
2014-07-16,15.662375,15.963,15.294,avf_09AB001,2014
2014-07-17,15.954541666666668,16.272,15.581,avf_09AB001,2014
2014-07-18,16.130333333333333,16.511,15.652,avf_09AB001,2014
2014-07-19,16.146208333333334,16.415,15.748,avf_09AB001,2014
2014-07-20,16.142166666666668,16.701,15.581,avf_09AB001,2014
2014-07-21,15.460375,15.819,14.984,avf_09AB001,2014
2014-07-22,15.136916666666666,15.461,14.649,avf_09AB001,2014
2014-07-23,15.676125,16.034,15.342,avf_09AB001,2014
2014-07-24,15.91975,16.392,15.557,avf_09AB001,2014
2014-07-25,15.403458333333333,15.939,14.649,avf_09AB001,2014
2014-07-26,14.515,15.079,14.098,avf_09AB001,2014
2014-07-27,14.392375000000001,14.577,14.17,avf_09AB001,2014
2014-07-28,14.689583333333333,14.912,14.457,avf_09AB001,2014
2014-07-29,15.136083333333334,15.414,14.888,avf_09AB001,2014
2014-07-30,15.190625,15.533,14.792,avf_09AB001,2014
2014-07-31,14.693583333333333,14.816,14.457,avf_09AB001,2014
2014-08-01,14.985583333333334,15.318,14.601,avf_09AB001,2014
2014-08-02,15.534,15.867,15.127,avf_09AB001,2014
2014-08-03,16.096625,16.463,15.748,avf_09AB001,2014
2014-08-04,16.252541666666666,16.63,15.891,avf_09AB001,2014
2014-08-05,16.004208333333334,16.344,15.605,avf_09AB001,2014
2014-08-06,15.874,16.201,15.461,avf_09AB001,2014
2014-08-07,15.739916666666666,16.058,15.414,avf_09AB001,2014
2014-08-08,15.56875,16.106,15.055,avf_09AB001,2014
2014-08-09,15.118083333333333,15.509,14.649,avf_09AB001,2014
2014-08-10,14.631625,14.84,14.385,avf_09AB001,2014
2014-08-11,14.644875,15.008,14.457,avf_09AB001,2014
2014-08-12,15.176875,15.414,15.055,avf_09AB001,2014
2014-08-13,15.490166666666667,15.915,15.079,avf_09AB001,2014
2014-08-14,15.091166666666666,15.366,14.816,avf_09AB001,2014
2014-08-15,14.751333333333333,15.079,14.481,avf_09AB001,2014
2014-08-16,14.512208333333334,14.745,14.266,avf_09AB001,2014
2014-08-17,14.117708333333333,14.409,13.81,avf_09AB001,2014
2014-08-18,13.692708333333334,13.906,13.449,avf_09AB001,2014
2014-08-19,13.62575,13.762,13.449,avf_09AB001,2014
2014-08-20,13.697,13.834,13.594,avf_09AB001,2014
2014-08-21,13.971,14.194,13.762,avf_09AB001,2014
2014-08-22,14.267541666666666,14.577,13.906,avf_09AB001,2014
2014-08-23,14.456291666666667,14.673,14.194,avf_09AB001,2014
2014-08-24,14.508041666666667,14.816,14.074,avf_09AB001,2014
2014-08-25,14.1,14.29,13.834,avf_09AB001,2014
2014-08-26,13.719625,14.098,13.401,avf_09AB001,2014
2014-08-27,13.340958333333333,13.57,13.016,avf_09AB001,2014
2014-08-28,13.354083333333334,13.666,12.992,avf_09AB001,2014
2014-08-29,13.268708333333333,13.473,13.016,avf_09AB001,2014
2014-08-30,13.226708333333333,13.401,12.968,avf_09AB001,2014
2014-08-31,13.205708333333334,13.377,13.04,avf_09AB001,2014
2014-09-01,13.189541666666667,13.473,12.896,avf_09AB001,2014
2014-09-02,12.720458333333333,13.088,12.268,avf_09AB001,2014
2014-09-03,12.437708333333333,12.751,12.001,avf_09AB001,2014
2014-09-04,12.107208333333332,12.268,12.001,avf_09AB001,2014
2014-09-05,12.213166666666666,12.389,12.05,avf_09AB001,2014
2014-09-06,12.11625,12.219,12.025,avf_09AB001,2014
2014-09-07,11.937583333333334,12.098,11.807,avf_09AB001,2014
2014-09-08,11.501458333333334,11.904,11.053,avf_09AB001,2014
2014-09-09,10.919833333333333,11.394,10.418,avf_09AB001,2014
2014-09-10,10.480375,10.712,10.198,avf_09AB001,2014
2014-09-11,10.562958333333333,10.712,10.296,avf_09AB001,2014
2014-09-12,10.884666666666666,11.029,10.687,avf_09AB001,2014
2014-09-13,10.998583333333334,11.127,10.834,avf_09AB001,2014
2014-09-14,11.35675,11.54,11.127,avf_09AB001,2014
2014-09-15,11.768916666666668,11.977,11.565,avf_09AB001,2014
2014-09-16,11.906125,12.122,11.637,avf_09AB001,2014
2014-09-17,11.710875,12.05,11.248,avf_09AB001,2014
2014-09-18,11.306041666666667,11.516,11.029,avf_09AB001,2014
2014-09-19,11.169083333333333,11.321,10.98,avf_09AB001,2014
2014-09-20,10.908041666666668,11.224,10.736,avf_09AB001,2014
2014-09-21,10.524208333333334,10.785,10.222,avf_09AB001,2014
2014-09-22,10.115916666666667,10.222,9.977,avf_09AB001,2014
2014-09-23,9.941916666666666,10.173,9.706,avf_09AB001,2014
2014-09-24,9.61675,9.952,9.213,avf_09AB001,2014
2014-09-25,9.312416666666667,9.583,8.941,avf_09AB001,2014
2014-09-26,8.899041666666667,9.114,8.618,avf_09AB001,2014
2014-09-27,8.801958333333333,8.891,8.618,avf_09AB001,2014
2014-09-28,9.087041666666666,9.336,8.866,avf_09AB001,2014
2014-09-29,9.423666666666668,9.46,9.361,avf_09AB001,2014
2014-09-30,9.177416666666668,9.46,8.643,avf_09AB001,2014
2015-05-01,5.117541666666667,6.051,4.792,avf_09AB001,2015
2015-05-02,5.066291666666666,6.23,4.584,avf_09AB001,2015
2015-05-03,5.654208333333333,8.045,4.869,avf_09AB001,2015
2015-05-04,6.218666666666667,8.319,5.282,avf_09AB001,2015
2015-05-05,6.42825,7.995,5.539,avf_09AB001,2015
2015-05-06,5.955166666666667,7.318,5.05,avf_09AB001,2015
2015-05-07,6.521833333333333,8.12,5.745,avf_09AB001,2015
2015-05-08,7.124666666666666,8.891,6.204,avf_09AB001,2015
2015-05-09,8.023458333333334,9.163,7.594,avf_09AB001,2015
2015-05-10,8.081958333333333,9.608,7.318,avf_09AB001,2015
2015-05-11,8.846,10.222,8.07,avf_09AB001,2015
2015-05-12,9.025,10.247,8.27,avf_09AB001,2015
2015-05-13,9.378541666666667,10.614,8.767,avf_09AB001,2015
2015-05-14,9.204583333333334,10.001,8.195,avf_09AB001,2015
2015-05-15,9.108083333333333,10.001,8.568,avf_09AB001,2015
2015-05-16,9.687708333333333,10.369,9.238,avf_09AB001,2015
2015-05-17,10.737083333333333,11.102,10.369,avf_09AB001,2015
2015-05-18,11.187166666666666,11.662,10.614,avf_09AB001,2015
2015-05-19,11.655333333333333,12.316,11.346,avf_09AB001,2015
2015-05-20,12.12925,12.582,11.807,avf_09AB001,2015
2015-05-21,13.193666666666667,13.666,12.799,avf_09AB001,2015
2015-05-22,13.793791666666667,14.194,13.281,avf_09AB001,2015
2015-05-23,14.17875,14.481,13.81,avf_09AB001,2015
2015-05-24,14.569958333333334,14.816,14.266,avf_09AB001,2015
2015-05-25,14.833166666666667,15.151,14.457,avf_09AB001,2015
2015-05-26,15.233458333333333,15.605,14.745,avf_09AB001,2015
2015-05-27,15.053958333333334,15.533,14.266,avf_09AB001,2015
2015-05-28,14.770375,15.199,14.529,avf_09AB001,2015
2015-05-29,15.1825,15.748,14.457,avf_09AB001,2015
2015-05-30,15.143625,15.724,14.29,avf_09AB001,2015
2015-05-31,14.465125,14.84,13.954,avf_09AB001,2015
2015-06-01,14.040791666666667,14.481,13.666,avf_09AB001,2015
2015-06-02,13.796444444444445,14.026,13.401,avf_09AB001,2015
2011-05-05,3.8821,5.1275,3.155,avf_09AB002,2011
2011-05-06,5.1030625,6.3695,3.709,avf_09AB002,2011
2011-05-07,5.641333333333334,7.104,4.2065,avf_09AB002,2011
2011-05-08,5.2216249999999995,7.104,3.261,avf_09AB002,2011
2011-05-09,5.604791666666666,7.456,3.9845,avf_09AB002,2011
2011-05-10,5.1251875,6.7245,3.4195,avf_09AB002,2011
2011-05-11,5.53425,7.1165,3.8665,avf_09AB002,2011
2011-05-12,4.680979166666667,5.706,3.788,avf_09AB002,2011
2011-05-13,3.4193333333333333,5.141,2.69,avf_09AB002,2011
2011-05-14,4.9015,6.5345,3.5775,avf_09AB002,2011
2011-05-15,6.151895833333334,8.1575,3.8665,avf_09AB002,2011
2011-05-16,6.755604166666666,8.891,4.324,avf_09AB002,2011
2011-05-17,7.571479166666666,9.2625,5.642,avf_09AB002,2011
2011-05-18,8.917354166666666,10.4305,7.028,avf_09AB002,2011
2011-05-19,9.410791666666666,11.2845,7.6445,avf_09AB002,2011
2011-05-20,8.564729166666666,9.9155,7.205,avf_09AB002,2011
2011-05-21,8.24725,10.038,6.598,avf_09AB002,2011
2011-05-22,9.366333333333333,11.3335,7.9575,avf_09AB002,2011
2011-05-23,8.041979166666668,8.953,7.205,avf_09AB002,2011
2011-05-24,7.7216458333333335,9.6325,6.826,avf_09AB002,2011
2011-05-25,8.903729166666666,10.4795,7.3305,avf_09AB002,2011
2011-05-26,8.8169375,10.9195,6.952,avf_09AB002,2011
2011-05-27,10.099333333333334,12.2915,7.8575,avf_09AB002,2011
2011-05-28,10.931333333333333,12.8835,9.0025,avf_09AB002,2011
2011-05-29,11.67075,13.738,9.361,avf_09AB002,2011
2011-05-30,11.830208333333333,13.5215,9.6695,avf_09AB002,2011
2011-05-31,12.837770833333334,14.888,10.455,avf_09AB002,2011
2011-06-01,12.906979166666666,15.127,10.455,avf_09AB002,2011
2011-06-02,12.579770833333333,14.804,10.883,avf_09AB002,2011
2011-06-03,10.944916666666666,11.868,10.1,avf_09AB002,2011
2011-06-04,10.240666666666666,11.528,8.978,avf_09AB002,2011
2011-06-05,9.897333333333334,10.883,8.779,avf_09AB002,2011
2011-06-06,10.083,11.163,8.9655,avf_09AB002,2011
2011-06-07,11.191604166666666,12.775,9.361,avf_09AB002,2011
2011-06-08,11.4555625,13.04,9.8665,avf_09AB002,2011
2011-06-09,10.891104166666667,12.4735,9.423,avf_09AB002,2011
2011-06-10,10.360020833333333,11.4795,9.398,avf_09AB002,2011
2011-06-11,10.264541666666666,10.9805,9.423,avf_09AB002,2011
2011-06-12,10.714375,12.0495,9.4595,avf_09AB002,2011
2011-06-13,11.1951875,13.016,9.1635,avf_09AB002,2011
2011-06-14,11.441416666666667,13.004,9.8415,avf_09AB002,2011
