name,year,doy,mean_swe_kgm2,min_swe_kgm2,max_swe_kgm2,sum_swe_kgm2,count,nodata_count
OSM_Gisasa,1988,92,270.50351423487547,90.9000015258789,580.27001953125,380057.4375,1405,0.0
adfg_Rapids,1988,92,130.75511657723538,21.809999465942383,2244.580078125,71592872.0,547534,0.0
avf_09EA001,1988,92,225.7134004237288,127.58000183105469,323.6700134277344,266341.8125,1180,0.0
OSM_Salmon_Pitka_Fork,1988,92,87.14494323730469,74.83999633789062,100.43000030517578,44618.2109375,512,0.0
avf_Blind,1988,92,137.27411151960786,77.41999816894531,209.55999755859375,70009.796875,510,0.0
OSM_Tuluksak,1988,92,232.91033261287222,115.77999877929688,556.9099731445312,242459.65625,1041,0.0
OSM_Kogrukluk,1988,92,162.74126149008225,119.45999908447266,297.70001220703125,336386.1875,2067,0.0
usgs-osm_Anvik,1988,92,250.4119384575435,113.63999938964844,526.239990234375,964336.375,3851,0.0
avf_09AH002,1988,92,118.05649540517962,81.12999725341797,194.8699951171875,141313.625,1197,0.0
OSM_Unalakleet,1988,92,312.265903920196,110.91999816894531,608.8699951171875,1784287.375,5714,0.0
OSM_Salcha,1988,92,83.24207970597898,46.380001068115234,126.16999816894531,506777.78125,6088,0.0
avf_09DD002,1988,92,219.09257098405288,108.4800033569336,366.6099853515625,1126574.0,5142,0.0
OSM_Tatlawiksuk,1988,92,77.79011656746032,65.44000244140625,116.70999908447266,156824.875,2016,0.0
OSM_Chena,1988,92,73.0548168396343,38.0,123.76000213623047,295652.84375,4047,0.0
OSM_Kwethluk,1988,92,334.68405260469865,116.27999877929688,710.6699829101562,655311.375,1958,0.0
avf_09AH005,1988,92,146.0246062992126,65.56999969482422,226.14999389648438,537808.625,3683,0.0
avf_09AC002,1988,92,399.44536500579375,86.7699966430664,1661.27001953125,1723606.75,4315,0.0
OSM_Aniak,1988,92,289.1351007037127,87.97000122070312,724.5800170898438,1191525.75,4121,0.0
adfg_Eagle,1988,92,176.2422975594608,30.280000686645508,2244.580078125,52781572.0,299483,0.0
OSM_Takotna,1988,92,94.66893725575336,76.63999938964844,155.6999969482422,218022.5625,2303,0.0
OSM_EF_Andreafsky,1988,92,259.7974746801706,151.55999755859375,453.92999267578125,487380.0625,1876,0.0
avf_09DD003,1988,92,181.3841723319305,67.87999725341797,380.3800048828125,6723548.5,37068,0.0
avf_09BC001,1988,92,163.771177353635,60.91999816894531,485.0299987792969,8400315.0,51293,0.0
adfg_Kuskokwim_Sonar,1988,92,141.83556949103107,15.789999961853027,1353.4100341796875,15561064.0,109712,0.0
adfg_Bethel_Test_Fishery,1988,92,141.6013429584691,15.789999961853027,1353.4100341796875,15731626.0,111098,0.0
OSM_George,1988,92,89.44634578674666,63.4900016784668,160.3699951171875,327999.75,3667,0.0
avf_Teslin,1988,92,239.344634343547,30.280000686645508,871.0499877929688,8584574.0,35867,0.0
avf_Yukon_mm,1988,92,218.77802401188418,30.280000686645508,1972.8399658203125,17967364.0,82126,0.0
adfg_Kalskag_Fish_Wheel,1988,92,130.53430069604607,15.789999961853027,1353.4100341796875,12621231.0,96689,0.0
usgs_15565447,1988,92,123.85179915445858,21.809999465942383,2244.580078125,109329928.0,882748,0.0
Togiak_MFLR,1989,92,124.1457098599138,20.739999771118164,371.3800048828125,86405.4140625,696,0.0
OSM_Henshaw,1989,92,160.24044096626645,131.94000244140625,195.0399932861328,280260.53125,1749,0.0
OSM_Sheenjek,1989,92,52.65411971830986,33.400001525878906,116.41999816894531,747688.5,14200,0.0
OSM_Gisasa,1989,92,200.84639679715303,108.29000091552734,332.2799987792969,282189.1875,1405,0.0
adfg_Rapids,1989,92,134.20454620169707,33.400001525878906,1616.199951171875,73481552.0,547534,0.0
avf_09EA001,1989,92,217.74773569915254,101.04000091552734,321.1099853515625,256942.328125,1180,0.0
OSM_Salmon_Pitka_Fork,1989,92,138.34042358398438,126.05999755859375,149.58999633789062,70830.296875,512,0.0
avf_Blind,1989,92,150.18544730392156,99.54000091552734,196.0399932861328,76594.578125,510,0.0
OSM_Tuluksak,1989,92,155.74647274255523,65.83999633789062,338.04998779296875,162132.078125,1041,0.0
OSM_Kogrukluk,1989,92,101.51279027576197,76.12999725341797,185.7100067138672,209826.9375,2067,0.0
usgs-osm_Anvik,1989,92,194.1741755388211,103.5999984741211,365.79998779296875,747764.75,3851,0.0
avf_09AH002,1989,92,98.07777255639098,80.69000244140625,121.16000366210938,117399.09375,1197,0.0
OSM_Unalakleet,1989,92,217.91945222261114,85.44999694824219,458.1700134277344,1245191.75,5714,0.0
OSM_Salcha,1989,92,148.27275993758212,71.0,279.30999755859375,902684.5625,6088,0.0
avf_09DD002,1989,92,159.53461688059122,95.5,272.95001220703125,820327.0,5142,0.0
OSM_Tatlawiksuk,1989,92,80.5703125,33.45000076293945,148.86000061035156,162429.75,2016,0.0
OSM_Chena,1989,92,125.78717259698543,68.44000244140625,251.27000427246094,509060.6875,4047,0.0
OSM_Kwethluk,1989,92,165.26723697650664,68.4800033569336,307.55999755859375,323593.25,1958,0.0
avf_09AH005,1989,92,127.2926113222916,86.18000030517578,194.6699981689453,468818.6875,3683,0.0
avf_09AC002,1989,92,410.5385573580533,130.2899932861328,1071.5699462890625,1771473.875,4315,0.0
OSM_Aniak,1989,92,173.70474399417617,72.30999755859375,338.3999938964844,715837.25,4121,0.0
adfg_Eagle,1989,92,176.2488154586404,41.68000030517578,1616.199951171875,52783524.0,299483,0.0
OSM_Takotna,1989,92,134.87224544072947,99.02999877929688,231.35000610351562,310610.78125,2303,0.0
OSM_EF_Andreafsky,1989,92,183.43078691364605,79.55000305175781,352.0799865722656,344116.15625,1876,0.0
avf_09DD003,1989,92,143.87441998489263,62.31999969482422,342.6499938964844,5333137.0,37068,0.0
avf_09BC001,1989,92,147.62891622638566,74.87000274658203,325.1700134277344,7572330.0,51293,0.0
adfg_Kuskokwim_Sonar,1989,92,124.22679378737057,29.889999389648438,975.2999877929688,13629170.0,109712,0.0
adfg_Bethel_Test_Fishery,1989,92,123.4571459432213,29.889999389648438,975.2999877929688,13715842.0,111098,0.0
OSM_George,1989,92,148.59326424870466,80.37000274658203,245.57000732421875,544891.5,3667,0.0
avf_Teslin,1989,92,257.6200407059414,50.959999084472656,824.5399780273438,9240058.0,35867,0.0
avf_Yukon_mm,1989,92,265.48773835326205,50.959999084472656,1583.52001953125,21803446.0,82126,0.0
adfg_Kalskag_Fish_Wheel,1989,92,124.53612096515633,29.889999389648438,975.2999877929688,12041273.0,96689,0.0
usgs_15565447,1989,92,135.95658104011565,20.5,1873.25,120015400.0,882748,0.0
Togiak_MFLR,1990,92,334.21960308908046,181.97999572753906,683.739990234375,232616.84375,696,0.0
OSM_Henshaw,1990,92,138.69357489994283,110.1500015258789,178.88999938964844,242575.0625,1749,0.0
OSM_Sheenjek,1990,92,67.63936179577465,40.459999084472656,127.62999725341797,960478.9375,14200,0.0
OSM_Gisasa,1990,92,359.2920151245552,149.77999877929688,670.8699951171875,504805.28125,1405,0.0
adfg_Rapids,1990,92,181.05909039438646,32.369998931884766,2391.419921875,99136008.0,547534,0.0
avf_09EA001,1990,92,235.20198622881355,128.75,443.8800048828125,277538.34375,1180,0.0
OSM_Salmon_Pitka_Fork,1990,92,188.71514892578125,182.1699981689453,198.39999389648438,96622.15625,512,0.0
avf_Blind,1990,92,246.64364276960785,103.08000183105469,413.1400146484375,125788.2578125,510,0.0
OSM_Tuluksak,1990,92,306.54887127761765,167.0399932861328,819.1699829101562,319117.375,1041,0.0
OSM_Kogrukluk,1990,92,255.07589501693275,178.49000549316406,471.7900085449219,527241.875,2067,0.0
usgs-osm_Anvik,1990,92,339.03424435211633,184.9600067138672,676.5599975585938,1305620.875,3851,0.0
avf_09AH002,1990,92,134.1315789473684,98.7300033569336,184.97999572753906,160555.5,1197,0.0
OSM_Unalakleet,1990,92,353.0965173258663,142.36000061035156,736.6500244140625,2017593.5,5714,0.0
OSM_Salcha,1990,92,221.79660808147176,130.0500030517578,392.67999267578125,1350297.75,6088,0.0
avf_09DD002,1990,92,215.24611046285492,125.44999694824219,429.0199890136719,1106795.5,5142,0.0
OSM_Tatlawiksuk,1990,92,147.63927641369048,114.76000213623047,185.74000549316406,297640.78125,2016,0.0
OSM_Chena,1990,92,199.57357301704965,126.83999633789062,363.20001220703125,807674.25,4047,0.0
OSM_Kwethluk,1990,92,418.2508618488253,209.07000732421875,979.030029296875,818935.1875,1958,0.0
avf_09AH005,1990,92,231.90271178387184,100.9000015258789,452.8399963378906,854097.6875,3683,0.0
avf_09AC002,1990,92,633.8505214368482,176.9499969482422,1840.8599853515625,2735065.0,4315,0.0
OSM_Aniak,1990,92,377.58990536277605,195.10000610351562,853.3900146484375,1556048.0,4121,0.0
adfg_Eagle,1990,92,226.02094943619505,70.22000122070312,2391.419921875,67689432.0,299483,0.0
OSM_Takotna,1990,92,200.0883358662614,159.97999572753906,316.6700134277344,460803.4375,2303,0.0
OSM_EF_Andreafsky,1990,92,313.6393923240938,179.22000122070312,594.510009765625,588387.5,1876,0.0
avf_09DD003,1990,92,226.9799287795403,107.0999984741211,572.6099853515625,8413692.0,37068,0.0
avf_09BC001,1990,92,208.80888230362817,85.4000015258789,484.0,10710434.0,51293,0.0
adfg_Kuskokwim_Sonar,1990,92,217.9378372466093,71.52999877929688,1354.739990234375,23910396.0,109712,0.0
adfg_Bethel_Test_Fishery,1990,92,217.43019676321805,71.52999877929688,1354.739990234375,24156060.0,111098,0.0
OSM_George,1990,92,238.90276452140714,149.66000366210938,378.6300048828125,876056.4375,3667,0.0
avf_Teslin,1990,92,309.19273984442526,70.22000122070312,1476.0400390625,11089816.0,35867,0.0
avf_Yukon_mm,1990,92,334.08718310888145,70.22000122070312,2391.419921875,27437244.0,82126,0.0
adfg_Kalskag_Fish_Wheel,1990,92,207.42686344878942,71.52999877929688,1354.739990234375,20055896.0,96689,0.0
usgs_15565447,1990,92,187.582249973945,32.369998931884766,2391.419921875,165587856.0,882748,0.0
Togiak_MFLR,1991,92,105.15411727729885,47.29999923706055,224.02000427246094,73187.265625,696,0.0
OSM_Henshaw,1991,92,141.09265115780445,111.63999938964844,178.6999969482422,246771.046875,1749,0.0
OSM_Sheenjek,1991,92,73.34244718309859,48.810001373291016,149.2100067138672,1041462.75,14200,0.0
OSM_Gisasa,1991,92,230.68013790035587,100.76000213623047,385.5299987792969,324105.59375,1405,0.0
adfg_Rapids,1991,92,201.10678058348887,16.649999618530273,2693.919921875,110112800.0,547534,0.0
avf_09EA001,1991,92,299.1506620762712,134.57000732421875,452.44000244140625,352997.78125,1180,0.0
OSM_Salmon_Pitka_Fork,1991,92,72.5865478515625,62.84000015258789,102.0199966430664,37164.3125,512,0.0
avf_Blind,1991,92,392.37401960784314,169.3000030517578,648.2999877929688,200110.75,510,0.0
OSM_Tuluksak,1991,92,132.21142531219982,68.95999908447266,248.16000366210938,137632.09375,1041,0.0
OSM_Kogrukluk,1991,92,128.52251149008225,76.04000091552734,236.24000549316406,265656.03125,2067,0.0
usgs-osm_Anvik,1991,92,208.8320890677746,113.9800033569336,449.489990234375,804212.375,3851,0.0
avf_09AH002,1991,92,166.3874530075188,117.04000091552734,297.5899963378906,199165.78125,1197,0.0
OSM_Unalakleet,1991,92,218.3885850542527,99.62000274658203,428.1300048828125,1247872.375,5714,0.0
OSM_Salcha,1991,92,118.51517329172142,67.80999755859375,219.47000122070312,721520.375,6088,0.0
avf_09DD002,1991,92,312.5606524698561,164.42999267578125,588.5499877929688,1607186.875,5142,0.0
OSM_Tatlawiksuk,1991,92,49.86082434275794,21.030000686645508,124.9000015258789,100519.421875,2016,0.0
OSM_Chena,1991,92,119.37782616753151,74.68000030517578,204.6699981689453,483122.0625,4047,0.0
OSM_Kwethluk,1991,92,146.95433797242083,73.19000244140625,332.82000732421875,287736.59375,1958,0.0
avf_09AH005,1991,92,332.0597678522943,132.8800048828125,701.27001953125,1222976.125,3683,0.0
avf_09AC002,1991,92,470.4460602549247,171.8000030517578,1793.0400390625,2029974.75,4315,0.0
OSM_Aniak,1991,92,159.03644443096337,87.98999786376953,291.30999755859375,655389.1875,4121,0.0
adfg_Eagle,1991,92,284.82866807130955,16.649999618530273,2693.919921875,85301344.0,299483,0.0
OSM_Takotna,1991,92,137.66866587060355,79.72000122070312,327.3800048828125,317050.9375,2303,0.0
OSM_EF_Andreafsky,1991,92,206.0506396588486,136.3000030517578,360.2699890136719,386551.0,1876,0.0
avf_09DD003,1991,92,407.0396298694292,158.8000030517578,1217.7099609375,15088145.0,37068,0.0
avf_09BC001,1991,92,354.06889829021503,123.08000183105469,759.8499755859375,18161256.0,51293,0.0
adfg_Kuskokwim_Sonar,1991,92,116.13426060959603,2.299999952316284,1366.52001953125,12741322.0,109712,0.0
adfg_Bethel_Test_Fishery,1991,92,115.56552773227241,2.299999952316284,1366.52001953125,12839099.0,111098,0.0
OSM_George,1991,92,114.64465162257977,69.68000030517578,220.14999389648438,420401.9375,3667,0.0
avf_Teslin,1991,92,359.58290350461425,125.63999938964844,1388.2099609375,12897160.0,35867,0.0
avf_Yukon_mm,1991,92,373.80227942429923,112.95999908447266,2693.919921875,30698886.0,82126,0.0
adfg_Kalskag_Fish_Wheel,1991,92,116.51117500439554,2.299999952316284,1366.52001953125,11265349.0,96689,0.0
usgs_15565447,1991,92,176.70724600905353,10.010000228881836,2693.919921875,155987968.0,882748,0.0
Togiak_MFLR,1992,92,114.21147629310344,51.06999969482422,254.1999969482422,79491.1875,696,0.0
OSM_Henshaw,1992,92,232.5021798170383,176.0500030517578,302.0400085449219,406646.3125,1749,0.0
OSM_Sheenjek,1992,92,89.98526408450704,40.119998931884766,168.61000061035156,1277790.75,14200,0.0
OSM_Gisasa,1992,92,235.4598309608541,102.51000213623047,353.3599853515625,330821.0625,1405,0.0
adfg_Rapids,1992,92,157.53518868234667,24.969999313354492,2918.489990234375,86255872.0,547534,0.0
avf_09EA001,1992,92,255.99406779661018,125.27999877929688,444.0,302073.0,1180,0.0
OSM_Salmon_Pitka_Fork,1992,92,110.06504821777344,94.6500015258789,143.36000061035156,56353.3046875,512,0.0
avf_Blind,1992,92,199.38776041666668,86.72000122070312,390.3500061035156,101687.7578125,510,0.0
OSM_Tuluksak,1992,92,145.51783141210376,102.75,317.010009765625,151484.0625,1041,0.0
OSM_Kogrukluk,1992,92,132.04964925012095,99.3499984741211,221.67999267578125,272946.625,2067,0.0
usgs-osm_Anvik,1992,92,157.77109841599585,98.4000015258789,354.67999267578125,607576.5,3851,0.0
avf_09AH002,1992,92,123.71470342522974,64.63999938964844,281.3399963378906,148086.5,1197,0.0
OSM_Unalakleet,1992,92,172.91256125306265,71.61000061035156,384.9200134277344,988022.375,5714,0.0
OSM_Salcha,1992,92,138.5368039586071,70.56999969482422,200.66000366210938,843412.0625,6088,0.0
avf_09DD002,1992,92,230.65801244651885,129.77999877929688,492.4200134277344,1186043.5,5142,0.0
OSM_Tatlawiksuk,1992,92,62.458530970982146,26.81999969482422,207.80999755859375,125916.3984375,2016,0.0
OSM_Chena,1992,92,128.73704287126267,84.5,202.97000122070312,520998.8125,4047,0.0
OSM_Kwethluk,1992,92,146.79491189989787,72.19000244140625,282.82000732421875,287424.4375,1958,0.0
avf_09AH005,1992,92,164.48963141460766,57.540000915527344,384.7699890136719,605815.3125,3683,0.0
avf_09AC002,1992,92,353.5074449594438,66.79000091552734,1782.6600341796875,1525384.625,4315,0.0
OSM_Aniak,1992,92,174.01160215967,90.94999694824219,332.1600036621094,717101.8125,4121,0.0
adfg_Eagle,1992,92,193.20161745407918,24.969999313354492,2918.489990234375,57860600.0,299483,0.0
OSM_Takotna,1992,92,127.99511506730352,91.6500015258789,243.0800018310547,294772.75,2303,0.0
OSM_EF_Andreafsky,1992,92,178.6643956556503,105.56999969482422,323.9700012207031,335174.40625,1876,0.0
avf_09DD003,1992,92,266.28329016941836,109.56999969482422,916.6400146484375,9870589.0,37068,0.0
avf_09BC001,1992,92,181.8947224767512,66.19999694824219,475.95001220703125,9329926.0,51293,0.0
adfg_Kuskokwim_Sonar,1992,92,136.44738041417529,26.81999969482422,913.47998046875,14969915.0,109712,0.0
adfg_Bethel_Test_Fishery,1992,92,135.95520171380224,26.81999969482422,913.47998046875,15104351.0,111098,0.0
OSM_George,1992,92,121.12055154076901,63.369998931884766,209.08999633789062,444149.0625,3667,0.0
avf_Teslin,1992,92,238.16859508740626,47.970001220703125,1171.3599853515625,8542393.0,35867,0.0
avf_Yukon_mm,1992,92,252.92854881523513,24.969999313354492,2918.489990234375,20772010.0,82126,0.0
adfg_Kalskag_Fish_Wheel,1992,92,137.4934273805707,26.81999969482422,913.47998046875,13294102.0,96689,0.0
usgs_15565447,1992,92,157.53208843293896,20.25,2918.489990234375,139061136.0,882748,0.0
Togiak_MFLR,1993,92,58.3087508979885,0.0,250.7899932861328,40582.890625,696,0.0
OSM_Henshaw,1993,92,233.70920883361921,184.38999938964844,364.0299987792969,408757.40625,1749,0.0
OSM_Sheenjek,1993,92,75.21715669014084,41.720001220703125,162.94000244140625,1068083.625,14200,0.0
OSM_Gisasa,1993,92,128.56574733096085,77.95999908447266,283.0,180634.875,1405,0.0
adfg_Rapids,1993,92,135.31332848736335,27.100000381469727,2181.570068359375,74088648.0,547534,0.0
avf_09EA001,1993,92,241.66324152542373,118.33000183105469,419.9800109863281,285162.625,1180,0.0
OSM_Salmon_Pitka_Fork,1993,92,108.97035217285156,88.29000091552734,161.97999572753906,55792.8203125,512,0.0
avf_Blind,1993,92,148.57852328431372,95.62000274658203,229.74000549316406,75775.046875,510,0.0
OSM_Tuluksak,1993,92,84.90721811959654,25.139999389648438,301.0799865722656,88388.4140625,1041,0.0
OSM_Kogrukluk,1993,92,122.65712687469762,83.88999938964844,262.7099914550781,253532.28125,2067,0.0
usgs-osm_Anvik,1993,92,123.5665573876915,58.290000915527344,378.4200134277344,475854.8125,3851,0.0
avf_09AH002,1993,92,104.96936351294904,69.05000305175781,182.22999572753906,125648.328125,1197,0.0
OSM_Unalakleet,1993,92,113.91252843892195,47.7599983215332,340.6499938964844,650896.1875,5714,0.0
OSM_Salcha,1993,92,167.39961810118265,52.380001068115234,342.1499938964844,1019128.875,6088,0.0
avf_09DD002,1993,92,186.53631855309217,90.55000305175781,346.9800109863281,959169.75,5142,0.0
OSM_Tatlawiksuk,1993,92,85.63926091269842,44.27000045776367,189.74000549316406,172648.75,2016,0.0
OSM_Chena,1993,92,159.68626451692612,86.94000244140625,342.5899963378906,646250.3125,4047,0.0
OSM_Kwethluk,1993,92,93.10702885597549,16.030000686645508,319.17999267578125,182303.5625,1958,0.0
avf_09AH005,1993,92,119.31389152864513,55.119998931884766,217.72000122070312,439433.0625,3683,0.0
avf_09AC002,1993,92,282.96393395133254,56.08000183105469,1260.2099609375,1220989.375,4315,0.0
OSM_Aniak,1993,92,136.1939608104829,49.220001220703125,335.2099914550781,561255.3125,4121,0.0
adfg_Eagle,1993,92,154.06948641492173,27.100000381469727,2181.570068359375,46141192.0,299483,0.0
OSM_Takotna,1993,92,117.65893671298306,77.7300033569336,292.3900146484375,270968.53125,2303,0.0
OSM_EF_Andreafsky,1993,92,107.7530150586354,34.369998931884766,340.3399963378906,202144.65625,1876,0.0
avf_09DD003,1993,92,150.57788388906874,66.22000122070312,416.1400146484375,5581621.0,37068,0.0
avf_09BC001,1993,92,138.59452556879106,67.94999694824219,302.07000732421875,7108929.0,51293,0.0
adfg_Kuskokwim_Sonar,1993,92,131.9166180545428,15.640000343322754,1178.3599853515625,14472836.0,109712,0.0
adfg_Bethel_Test_Fishery,1993,92,130.66440439971916,15.640000343322754,1178.3599853515625,14516554.0,111098,0.0
OSM_George,1993,92,93.4650855604036,61.45000076293945,184.47999572753906,342736.46875,3667,0.0
avf_Teslin,1993,92,227.36550310870717,39.290000915527344,1005.1199951171875,8154918.5,35867,0.0
avf_Yukon_mm,1993,92,220.1049606701897,27.100000381469727,2181.570068359375,18076340.0,82126,0.0
adfg_Kalskag_Fish_Wheel,1993,92,140.3994766726308,31.979999542236328,1178.3599853515625,13575085.0,96689,0.0
usgs_15565447,1993,92,134.44563567405422,16.809999465942383,2181.570068359375,118681616.0,882748,0.0
Togiak_MFLR,1994,92,74.03718233656609,43.939998626708984,140.33999633789062,51529.87890625,696,0.0
OSM_Henshaw,1994,92,138.456707404231,118.55999755859375,165.99000549316406,242160.78125,1749,0.0
OSM_Sheenjek,1994,92,60.9125352112676,20.0,135.47000122070312,864958.0,14200,0.0
OSM_Gisasa,1994,92,196.1303603202847,82.77999877929688,358.5799865722656,275563.15625,1405,0.0
adfg_Rapids,1994,92,132.83126162028293,20.0,2661.639892578125,72729632.0,547534,0.0
avf_09EA001,1994,92,189.79160487288135,96.87000274658203,268.8999938964844,223954.09375,1180,0.0
OSM_Salmon_Pitka_Fork,1994,92,180.17453002929688,147.80999755859375,246.72999572753906,92249.359375,512,0.0
avf_Blind,1994,92,80.26073835784314,61.400001525878906,102.13999938964844,40932.9765625,510,0.0
OSM_Tuluksak,1994,92,148.31655259365994,88.56999969482422,282.8999938964844,154397.53125,1041,0.0
OSM_Kogrukluk,1994,92,176.0651306240929,142.33999633789062,285.30999755859375,363926.625,2067,0.0
usgs-osm_Anvik,1994,92,189.14152168267984,103.52999877929688,366.75,728384.0,3851,0.0
avf_09AH002,1994,92,109.0201610797828,59.11000061035156,203.10000610351562,130497.1328125,1197,0.0
OSM_Unalakleet,1994,92,198.29173958697936,96.47000122070312,374.29998779296875,1133039.0,5714,0.0
OSM_Salcha,1994,92,129.24250574901444,73.95999908447266,218.0399932861328,786828.375,6088,0.0
avf_09DD002,1994,92,146.73548716452743,87.66999816894531,242.52000427246094,754513.875,5142,0.0
OSM_Tatlawiksuk,1994,92,97.65768384176587,71.22000122070312,192.47000122070312,196877.890625,2016,0.0
OSM_Chena,1994,92,123.4761088460588,63.150001525878906,218.3699951171875,499707.8125,4047,0.0
OSM_Kwethluk,1994,92,141.89637065883554,68.23999786376953,269.8699951171875,277833.09375,1958,0.0
avf_09AH005,1994,92,92.56081998370894,45.86000061035156,177.3000030517578,340901.5,3683,0.0
avf_09AC002,1994,92,310.34264194669754,92.31999969482422,1129.18994140625,1339128.5,4315,0.0
OSM_Aniak,1994,92,187.35394928415434,106.30999755859375,304.9200134277344,772085.625,4121,0.0
adfg_Eagle,1994,92,151.29356925100925,27.829999923706055,2661.639892578125,45309852.0,299483,0.0
OSM_Takotna,1994,92,178.67695668693008,133.36000061035156,320.0299987792969,411493.03125,2303,0.0
OSM_EF_Andreafsky,1994,92,169.67340751599147,94.44999694824219,317.1300048828125,318307.3125,1876,0.0
avf_09DD003,1994,92,106.71130759684904,49.689998626708984,270.2799987792969,3955574.75,37068,0.0
avf_09BC001,1994,92,101.63189908954438,48.189998626708984,333.1199951171875,5213005.0,51293,0.0
adfg_Kuskokwim_Sonar,1994,92,179.7474660930436,46.88999938964844,914.7999877929688,19720454.0,109712,0.0
adfg_Bethel_Test_Fishery,1994,92,178.45588579452377,46.88999938964844,914.7999877929688,19826092.0,111098,0.0
OSM_George,1994,92,172.12032997000273,136.11000061035156,242.16000366210938,631165.25,3667,0.0
avf_Teslin,1994,92,290.25502551091535,63.20000076293945,924.010009765625,10410577.0,35867,0.0
avf_Yukon_mm,1994,92,269.0592504200862,40.720001220703125,2661.639892578125,22096760.0,82126,0.0
adfg_Kalskag_Fish_Wheel,1994,92,187.4959716203498,46.88999938964844,914.7999877929688,18128798.0,96689,0.0
usgs_15565447,1994,92,140.01702864237586,20.0,2661.639892578125,123599752.0,882748,0.0
Togiak_MFLR,1995,92,3.0129166526355964,0.0,31.8799991607666,2096.989990234375,696,0.0
OSM_Henshaw,1995,92,39.555317324185246,30.610000610351562,42.599998474121094,69182.25,1749,0.0
OSM_Sheenjek,1995,92,50.34822183098591,13.420000076293945,176.58999633789062,714944.75,14200,0.0
OSM_Gisasa,1995,92,50.24499555160142,10.5,111.94999694824219,70594.21875,1405,0.0
adfg_Rapids,1995,92,95.09035785905533,3.9600000381469727,1495.3199462890625,52065204.0,547534,0.0
avf_09EA001,1995,92,114.52245762711864,49.66999816894531,183.1199951171875,135136.5,1180,0.0
OSM_Salmon_Pitka_Fork,1995,92,87.55099487304688,61.20000076293945,186.5399932861328,44826.109375,512,0.0
avf_Blind,1995,92,96.0946844362745,71.9000015258789,129.19000244140625,49008.2890625,510,0.0
OSM_Tuluksak,1995,92,36.36645578170029,3.5299999713897705,190.92999267578125,37857.48046875,1041,0.0
OSM_Kogrukluk,1995,92,38.46213942307692,14.75,136.91000366210938,79501.2421875,2067,0.0
usgs-osm_Anvik,1995,92,37.36538804855881,8.25,125.12999725341797,143894.109375,3851,0.0
avf_09AH002,1995,92,97.85670556599833,60.13999938964844,154.69000244140625,117134.4765625,1197,0.0
OSM_Unalakleet,1995,92,43.71531818778439,8.989999771118164,122.05000305175781,249789.328125,5714,0.0
OSM_Salcha,1995,92,64.61675119086728,29.399999618530273,85.19999694824219,393386.78125,6088,0.0
avf_09DD002,1995,92,84.20528855503694,50.060001373291016,132.3000030517578,432983.59375,5142,0.0
OSM_Tatlawiksuk,1995,92,37.21030583457341,15.3100004196167,97.5199966430664,75015.9765625,2016,0.0
OSM_Chena,1995,92,57.58945669631826,26.969999313354492,85.33999633789062,233064.53125,4047,0.0
OSM_Kwethluk,1995,92,26.171751308733402,0.0,109.54000091552734,51244.2890625,1958,0.0
avf_09AH005,1995,92,95.76150556611458,56.83000183105469,154.22999572753906,352689.625,3683,0.0
avf_09AC002,1995,92,277.38867323290845,82.12000274658203,834.3099975585938,1196932.125,4315,0.0
OSM_Aniak,1995,92,53.809053476098036,8.239999771118164,199.3800048828125,221747.109375,4121,0.0
adfg_Eagle,1995,92,126.18317567274269,13.680000305175781,1495.3199462890625,37789716.0,299483,0.0
OSM_Takotna,1995,92,39.62414513677812,22.43000030517578,150.1999969482422,91254.40625,2303,0.0
OSM_EF_Andreafsky,1995,92,20.041833938566096,0.0,63.15999984741211,37598.48046875,1876,0.0
avf_09DD003,1995,92,92.7094596417395,41.68000030517578,282.5799865722656,3436554.25,37068,0.0
avf_09BC001,1995,92,115.36852981888367,40.81999969482422,494.260009765625,5917598.0,51293,0.0
adfg_Kuskokwim_Sonar,1995,92,68.71606114189879,0.0,1286.6500244140625,7538976.5,109712,0.0
adfg_Bethel_Test_Fishery,1995,92,67.88458388089795,0.0,1286.6500244140625,7541841.5,111098,0.0
OSM_George,1995,92,32.37595658917371,12.649999618530273,72.3499984741211,118722.6328125,3667,0.0
avf_Teslin,1995,92,240.48005130063848,55.560001373291016,871.989990234375,8625298.0,35867,0.0
avf_Yukon_mm,1995,92,232.72296227747609,53.029998779296875,1495.3199462890625,19112606.0,82126,0.0
adfg_Kalskag_Fish_Wheel,1995,92,75.21386610679602,0.0,1286.6500244140625,7272353.5,96689,0.0
usgs_15565447,1995,92,73.96097187419286,0.0,2536.090087890625,65288900.0,882748,0.0
Togiak_MFLR,1996,92,29.754366469109197,0.0,86.25,20709.0390625,696,0.0
OSM_Henshaw,1996,92,120.22642402801601,94.55000305175781,177.99000549316406,210276.015625,1749,0.0
OSM_Sheenjek,1996,92,70.56133362676056,45.720001220703125,129.50999450683594,1001970.9375,14200,0.0
OSM_Gisasa,1996,92,129.57703514234876,68.58000183105469,229.10000610351562,182055.734375,1405,0.0
adfg_Rapids,1996,92,146.5290118969781,41.029998779296875,1890.8199462890625,80229616.0,547534,0.0
avf_09EA001,1996,92,240.0135593220339,106.6500015258789,367.4800109863281,283216.0,1180,0.0
OSM_Salmon_Pitka_Fork,1996,92,94.63722229003906,84.83000183105469,121.29000091552734,48454.2578125,512,0.0
